
Code  18
Dimension   Fixed Cost    Capacity  
   100            100         10   
     3       52           85.0              2
     3       53           34.2              2
     3       57           83.4              4
     3       58           39.5              1
     3       59           30.6              5
     3       61          131.6              2
     3       64           33.1              5
     3       65           35.9              6
     3       68           31.0              4
     3       69           16.6              1
     3       70          131.9              5
     3       72           66.2              5
     3       73            4.0              4
     3       76           52.1              6
     3       77            0.9              3
     3       78           96.0              4
     3       80           18.7              4
     3       81           78.4              5
     3       82           25.9              5
     3       83          103.2              5
     3       86           78.7              3
     3       88           70.8              5
     3       90          122.5              1
     3       91           99.2              2
     3       92           22.4              5
     3       93           71.2              5
     3       94          127.9              5
     3       95           11.4              5
     3       97           28.2              1
     3       98           90.2              2
     3       99          113.2              4
     3      100           67.0              3
     4        1           29.3              4
     4        3           98.9              3
     4        4           68.0              2
     4        5           51.3              2
     4        6           41.7              4
     4        7          136.6              3
     4        8           95.2              5
     4       10           26.8              4
     4       11          125.4              2
     4       13          123.1              5
     4       14          110.8              4
     4       15          125.9              3
     4       16           21.5              3
     4       17           47.5              3
     4       18           80.3              4
     4       19          133.8              4
     4       20           71.2              4
     4       21           35.4              6
     4       22           50.1              4
     4       23           43.2              3
     4       24          115.1              1
     4       25          104.7              1
     4       26          104.7              3
     4       29          104.2              4
     4       30          117.2              1
     4       31           11.5              5
     4       32          111.9              4
     4       33           18.6              2
     4       34          135.1              3
     4       36           54.1              1
     4       37           85.4              3
     4       40           90.9              4
     4       42           15.4              3
     4       43           92.8              2
     4       44          110.3              5
     4       45           77.8              6
     4       46            3.3              1
     4       47           28.0              4
     4       48          117.3              5
     4       49          121.4              1
     4       50          109.5              2
     4       51           61.3              1
     4       52           33.7              3
     4       53           93.9              3
     4       55           53.4              1
     4       56           75.3              4
     4       57           32.2              1
     4       58          121.0              5
     4       60           65.9              3
     4       61           92.3              4
     4       62           36.6              1
     4       63           56.2              2
     4       65          123.8              3
     4       66           51.6              1
     4       67           61.8              2
     4       68           70.8              2
     4       69           76.2              2
     4       72          142.2              6
     4       74           70.1              2
     4       76           97.4              2
     4       78           42.1              3
     4       79           99.7              1
     4       80           77.1              2
     4       81          110.0              6
     4       85          108.0              5
     4       86            8.9              6
     4       87           22.6              1
     4       88           17.3              3
     4       89           46.3              2
     4       90           93.6              3
     4       91           19.4              4
     4       92            0.2              4
     4       93           23.6              5
     4       94           90.2              4
     4       95          134.1              2
     4       96          111.1              3
     4       97           36.7              6
     4       99           75.4              2
     4      100           90.1              2
     5        3           63.3              6
     5        4           12.7              1
     5        7           93.9              6
     5        8           60.7              5
     5        9          103.5              2
     5       10           59.3              2
     5       11          142.4              4
     5       12           90.9              1
     5       14           35.0              5
     5       15           58.6              2
     5       17           19.3              2
     5       18           99.6              1
     5       20          132.5              6
     5       22           99.3              3
     5       23           35.5              6
     5       24          122.5              4
     5       25          111.0              3
     5       26          101.6              2
     5       28           27.8              3
     5       29           59.1              5
     5       31           73.6              3
     5       32           42.4              4
     5       33           34.6              2
     5       34           12.5              5
     5       36           89.4              6
     5       38           14.2              5
     5       39           15.1              2
     5       40           65.3              5
     5       41          137.9              1
     5       42           30.8              2
     5       43           77.9              3
     5       45           45.7              6
     5       46           30.6              5
     5       48           86.5              4
     5       49          120.4              3
     5       50            9.0              4
     5       51          127.7              6
     5       53           82.1              6
     5       54           63.9              5
     5       56           43.1              4
     5       57           56.6              1
     5       59          137.1              2
     5       60           30.9              1
     5       61           49.6              4
     5       62           94.3              4
     5       65          131.6              5
     5       66           46.8              5
     5       67           24.7              3
     5       70           10.5              2
     5       71           56.3              4
     5       72          136.2              3
     5       74           87.6              6
     5       75          115.1              1
     5       76           39.2              3
     5       77          129.2              5
     5       78           31.6              3
     5       79           53.9              1
     5       80          109.9              4
     5       81            2.4              5
     5       82           38.1              4
     5       84           84.0              3
     5       85           98.0              4
     5       86          142.4              4
     5       88           49.5              4
     5       89           18.8              3
     5       90           22.4              5
     5       91          129.0              2
     5       92           70.6              4
     5       94           18.2              4
     5       96           41.4              2
     5       97           89.5              5
     5       98           35.5              5
     5       99           53.0              1
     6        2          106.2              1
     6        4          101.0              4
     6        5           74.2              4
     6        6           60.3              4
     6        9           37.9              1
     6       10           63.4              6
     6       11           19.9              3
     6       12            8.2              4
     6       13           21.9              5
     6       14          107.9              4
     6       16           37.8              5
     6       17            1.9              2
     6       19           71.3              5
     6       20           94.6              1
     6       21          104.9              3
     6       22          106.3              4
     6       23           32.4              2
     6       25           19.7              1
     6       26           83.1              1
     6       27          135.5              5
     6       29           62.2              4
     6       32           14.7              2
     6       33           45.0              4
     6       34          115.0              4
     6       36           61.9              2
     6       37           51.5              3
     6       38           18.8              5
     6       39           94.8              5
     6       41           80.0              6
     6       42           31.0              5
     6       43           14.3              2
     6       48            4.4              4
     6       49          135.0              3
     6       51           32.6              2
     6       52           66.2              6
     6       53           25.0              2
     6       54            2.5              4
     6       55           40.0              2
     6       56           94.0              1
     6       57           71.1              4
     6       61           27.2              5
     6       62          122.0              5
     6       63          134.4              2
     6       65            3.8              2
     6       66            8.0              1
     6       67           88.6              1
     6       68           84.0              3
     6       70           56.1              4
     6       71           57.8              5
     6       73           23.7              2
     6       74          120.1              2
     6       76           21.7              5
     6       78          126.2              5
     6       80           72.0              5
     6       81           54.7              2
     6       82          100.5              6
     6       83           33.5              3
     6       84           59.5              5
     6       85           66.2              5
     6       86           97.9              2
     6       91          119.5              3
     6       92           55.9              1
     6       93           79.0              6
     6       96          126.4              4
     6       97            2.8              4
     6       99           67.4              5
     6      100            9.6              4
     7        1           15.6              6
     7        2            3.0              2
     7        4           14.8              1
     7        5           81.7              4
     7        6           91.0              4
     7        7           59.2              1
     7        8           35.5              4
     7        9           67.4              2
     7       12           98.6              2
     7       15           89.2              5
     7       17           82.1              6
     7       18           14.8              2
     7       19           94.6              1
     7       21           16.5              2
     7       22            7.4              3
     7       24            5.7              2
     7       25           96.9              6
     7       28           82.1              5
     7       29           27.2              3
     7       31           32.6              4
     7       32          102.2              6
     7       33           48.2              3
     7       34           98.2              3
     7       35           90.3              2
     7       36          106.0              5
     7       37           59.6              2
     7       39           35.6              3
     7       41           39.8              4
     7       42          116.4              4
     7       44           57.6              4
     7       47           33.9              6
     7       48           10.4              4
     7       49           71.2              4
     7       50          132.6              4
     7       51          101.2              5
     7       53          111.5              2
     7       57           15.4              5
     7       58           26.4              5
     7       59          120.6              4
     7       60           62.8              4
     7       62          124.0              2
     7       63          109.8              2
     7       64          122.5              3
     7       66           71.0              4
     7       68           58.2              4
     7       69           53.9              5
     7       70          102.8              2
     7       71          142.7              5
     7       72          131.0              4
     7       73           67.7              5
     7       74          112.9              3
     7       78          106.8              2
     7       79          117.9              4
     7       80           43.6              3
     7       81           75.6              5
     7       82           79.1              5
     7       83           30.4              2
     7       84           47.2              2
     7       86           30.8              2
     7       87          116.3              4
     7       88           16.8              5
     7       89           54.7              4
     7       90           44.4              1
     7       92           24.9              1
     7       93           12.0              1
     7       95           24.1              5
     7       99           37.5              3
     8        1           43.0              3
     8        2           63.9              4
     8        3           11.4              5
     8        4           47.9              2
     8        5           32.9              4
     8        6           64.2              2
     8       10           19.7              1
     8       11          129.6              1
     8       12           26.9              5
     8       13           48.4              4
     8       14          103.7              3
     8       15          140.4              2
     8       18           37.9              2
     8       19           33.8              5
     8       20           62.6              1
     8       21          139.6              6
     8       22           56.5              5
     8       23           84.7              3
     8       24           11.7              5
     8       25          127.7              5
     8       26          135.4              2
     8       27           41.8              2
     8       28          124.4              1
     8       29          134.9              5
     8       31          113.2              3
     8       32           65.8              2
     8       33           49.3              2
     8       34           59.7              3
     8       35           58.1              1
     8       37           12.4              3
     8       39           47.3              5
     8       41          130.3              3
     8       42           55.5              1
     8       43          133.5              2
     8       44          132.9              2
     8       45          141.7              5
     8       47          118.5              3
     8       48           58.2              5
     8       49            7.7              2
     8       50          135.0              6
     8       51            2.1              1
     8       52          116.7              3
     8       53           73.1              2
     8       54           14.9              4
     8       56           46.9              4
     8       57            7.5              6
     8       58           13.1              5
     8       59           33.1              4
     8       60           57.1              5
     8       61           12.8              3
     8       62          131.9              1
     8       63          132.0              5
     8       66           78.6              5
     8       67           17.8              2
     8       68           61.5              2
     8       70           22.5              2
     8       71          106.1              5
     8       73            5.1              2
     8       74           64.2              3
     8       75           28.3              2
     8       76          116.7              5
     8       78           79.1              6
     8       80           95.4              2
     8       81           13.0              2
     8       83           15.8              2
     8       84           25.7              3
     8       85          127.4              6
     8       87           13.8              4
     8       88          135.5              2
     8       91           58.0              2
     8       92          125.8              4
     8       94           82.8              5
     8       95           64.1              5
     8       96           25.6              4
     8       97          125.3              4
     8       99           67.3              2
     9        1          117.2              4
     9        4          116.9              4
     9        7            2.9              2
     9        8           14.9              1
     9        9           64.6              4
     9       10           85.0              3
     9       12           56.9              4
     9       13           30.4              4
     9       14          107.9              4
     9       15           46.3              1
     9       16           24.2              3
     9       18          113.8              4
     9       20          102.6              5
     9       21           42.0              6
     9       22            4.8              6
     9       23           32.2              3
     9       24           54.9              2
     9       25           36.7              3
     9       27          118.3              2
     9       28          115.0              3
     9       29           77.5              4
     9       30           89.5              1
     9       31          114.9              2
     9       33           44.9              5
     9       34            7.0              5
     9       35           27.1              1
     9       40          110.5              2
     9       45           35.4              2
     9       46            6.0              4
     9       48           37.4              1
     9       50          105.8              1
     9       51          132.4              4
     9       55           24.8              1
     9       57           56.0              4
     9       58          108.2              5
     9       59           19.5              4
     9       60           78.3              5
     9       61           46.4              2
     9       62           22.4              4
     9       63           37.2              3
     9       65           43.2              5
     9       66          123.4              6
     9       67           86.3              5
     9       68          108.6              3
     9       69           61.1              5
     9       71           67.5              2
     9       73           28.6              2
     9       74           47.1              4
     9       75           71.8              5
     9       76           26.8              5
     9       77           60.2              5
     9       81           17.8              3
     9       82           45.3              3
     9       83          125.3              6
     9       85           13.0              2
     9       86           16.2              1
     9       87           84.1              4
     9       88           27.8              4
     9       89           16.8              4
     9       90           92.5              1
     9       92           22.1              4
     9       93           71.3              2
     9       94          115.4              1
     9       95           80.4              4
     9       97          115.0              2
     9       99          116.0              1
     9      100          126.7              2
    10        2          114.5              5
    10        4          129.9              6
    10        6           81.9              2
    10        7          140.3              1
    10       10          129.4              5
    10       12           71.5              2
    10       13           92.5              2
    10       14          108.7              2
    10       16           20.4              1
    10       19          121.3              3
    10       20           95.9              5
    10       22           58.9              2
    10       23           15.8              1
    10       27          137.8              3
    10       28           93.9              6
    10       29          111.8              5
    10       30           60.6              2
    10       31           77.4              5
    10       33          108.0              4
    10       37          123.1              3
    10       38           15.4              4
    10       39           80.2              5
    10       40           73.3              2
    10       41           20.0              2
    10       42           36.5              4
    10       43           98.7              6
    10       44          120.0              2
    10       48          114.5              4
    10       49           20.3              4
    10       50          121.2              4
    10       51           95.8              5
    10       52           61.1              4
    10       53           36.3              2
    10       54          127.2              3
    10       57           87.5              3
    10       58           48.5              5
    10       62           71.5              6
    10       64           68.8              3
    10       65          101.6              5
    10       70           94.2              1
    10       72           65.0              2
    10       73           27.4              2
    10       74           73.8              3
    10       76          107.0              3
    10       78           80.5              3
    10       79          141.7              3
    10       82          111.2              1
    10       83          137.5              6
    10       84          110.8              2
    10       85           55.3              3
    10       86           83.9              3
    10       87           85.6              4
    10       88           18.7              5
    10       89           94.8              6
    10       90          141.8              3
    10       92           16.8              6
    10       93           38.9              5
    10       94            6.5              2
    10       95           16.3              3
    10       96           58.2              1
    10       97           46.8              5
    10       98          121.9              5
    10      100          136.2              4
    11        1           85.8              6
    11        2           46.2              2
    11        4          120.9              3
    11        5           99.7              1
    11        6           94.2              4
    11        7           98.8              2
    11        8           58.6              4
    11        9          125.7              5
    11       12            5.9              2
    11       15           87.2              6
    11       16          140.5              3
    11       17           34.6              6
    11       18           82.8              3
    11       19           52.7              5
    11       22           96.7              2
    11       23           16.6              4
    11       24          109.3              4
    11       25          129.2              4
    11       26          131.9              3
    11       27          106.9              4
    11       30          110.9              4
    11       32          123.6              4
    11       33          104.4              1
    11       35           99.5              5
    11       36          125.1              3
    11       37          127.2              5
    11       38           95.5              4
    11       39          131.6              6
    11       40           29.1              5
    11       41           91.4              5
    11       42          114.2              5
    11       43           75.4              2
    11       44           85.3              6
    11       46            0.9              2
    11       47            0.0              5
    11       48           96.8              6
    11       51           19.6              6
    11       52          104.9              5
    11       54          132.1              1
    11       55           73.9              5
    11       56          136.9              2
    11       57           85.0              4
    11       58          127.2              4
    11       60           70.6              3
    11       61           31.5              5
    11       63           89.9              1
    11       64          136.0              5
    11       65          102.0              3
    11       66          139.0              4
    11       67           71.0              3
    11       69           37.9              1
    11       71           95.0              4
    11       72           77.9              5
    11       73           27.0              5
    11       78           41.2              2
    11       79           37.9              3
    11       80           99.2              6
    11       81           97.9              3
    11       82           41.8              2
    11       83           35.5              4
    11       84           88.6              4
    11       85           46.6              3
    11       87          129.6              1
    11       88           59.5              3
    11       90          133.0              2
    11       91           69.3              3
    11       92           78.7              3
    11       95           27.2              1
    11       96          107.2              2
    11       97          119.6              2
    11       98           13.5              1
    11       99          131.7              5
    12        1           12.1              2
    12        2          104.6              5
    12        3           42.8              3
    12        4          122.0              2
    12        5           97.0              5
    12        6           10.4              2
    12        7           26.0              5
    12        9          128.5              4
    12       10           73.0              2
    12       11          133.8              3
    12       13           89.7              5
    12       14           16.3              4
    12       15           52.8              4
    12       16          121.9              2
    12       17           92.4              1
    12       18          140.3              5
    12       19           64.4              1
    12       21           19.7              5
    12       22           99.5              3
    12       23          119.1              2
    12       25           63.8              4
    12       26           28.6              4
    12       27           35.2              3
    12       28           18.3              4
    12       30           73.0              1
    12       31          127.5              3
    12       32           97.7              3
    12       35           17.3              2
    12       37          105.1              4
    12       38           64.0              5
    12       39           96.6              5
    12       40           12.6              3
    12       41          112.2              4
    12       42          112.7              3
    12       43           44.1              1
    12       45           63.2              2
    12       46           61.2              4
    12       48           47.1              4
    12       49          139.3              1
    12       50          136.3              3
    12       51           83.0              3
    12       52           26.9              1
    12       53          100.4              3
    12       54           86.7              2
    12       55          107.7              5
    12       56          123.9              3
    12       57          138.8              5
    12       59          117.5              5
    12       60           44.8              5
    12       61           89.6              5
    12       62            1.3              4
    12       63           17.0              2
    12       64           62.9              2
    12       65           27.3              2
    12       66           58.8              2
    12       68           32.5              5
    12       69           53.8              3
    12       70          106.1              2
    12       71          129.8              4
    12       73          141.2              2
    12       74           78.9              4
    12       75          134.2              3
    12       76           92.9              4
    12       77           79.8              3
    12       79            8.7              4
    12       80           89.8              5
    12       81          112.1              5
    12       82           34.8              6
    12       83           87.5              6
    12       84            2.0              6
    12       86           57.4              1
    12       88           49.4              3
    12       89           29.5              5
    12       90          117.5              2
    12       93          132.3              5
    12       94           44.7              5
    12       95          116.7              5
    12       96           20.2              5
    12       98            7.6              2
    13        1           31.3              3
    13        2           78.7              5
    13        3           61.8              4
    13        5          101.0              3
    13        6           48.1              6
    13        8           22.4              4
    13       10          109.2              6
    13       11          133.4              1
    13       12           31.8              3
    13       13           40.2              4
    13       14           76.4              3
    13       15            3.3              3
    13       17           70.6              4
    13       18           99.1              5
    13       19           76.3              5
    13       20           49.8              5
    13       22          120.3              4
    13       24           18.7              4
    13       25            5.1              6
    13       26            9.8              2
    13       27           60.0              3
    13       28           13.1              5
    13       29          131.5              4
    13       30            8.3              4
    13       33          104.4              5
    13       34           85.0              3
    13       36           41.3              2
    13       37          134.0              4
    13       38           51.4              3
    13       39           37.5              2
    13       40           26.0              5
    13       41           63.5              4
    13       43          129.7              3
    13       44           15.1              3
    13       46           43.6              4
    13       47          130.3              2
    13       48          103.4              6
    13       49          128.3              2
    13       53          113.2              3
    13       54          142.0              4
    13       55           59.1              1
    13       57           41.2              6
    13       59           15.7              1
    13       62           39.6              2
    13       63          105.3              5
    13       65          140.6              2
    13       67           26.4              5
    13       68          126.4              3
    13       69           27.4              4
    13       70           32.5              5
    13       71          121.4              3
    13       72            4.3              5
    13       73           30.9              3
    13       74           13.1              5
    13       75          108.9              3
    13       76           15.6              2
    13       79           56.3              5
    13       80           69.8              2
    13       81           36.9              5
    13       82          128.6              3
    13       83          141.4              4
    13       84          134.6              4
    13       85          108.8              1
    13       89           16.3              4
    13       90          134.7              5
    13       91           16.8              4
    13       92           30.0              2
    13       93            3.2              5
    13       95           97.7              6
    13       96           36.3              3
    13       97          140.4              3
    13       98          107.1              1
    13      100          129.4              5
    14        1           37.3              3
    14        2           90.4              5
    14        3          106.4              5
    14        4          136.0              5
    14        5           21.0              3
    14        6           57.5              3
    14        7           79.2              5
    14        8           69.3              2
    14       10           17.4              5
    14       11           35.4              3
    14       12           67.1              2
    14       13           75.8              4
    14       15            9.1              3
    14       16           35.1              4
    14       17          108.0              4
    14       19           85.7              5
    14       21           32.7              3
    14       23           55.0              2
    14       25          131.3              1
    14       26           48.0              5
    14       27           52.9              3
    14       29           71.2              3
    14       30           72.0              2
    14       31           62.7              5
    14       33           72.4              5
    14       35           71.0              5
    14       36            9.2              3
    14       37           80.4              3
    14       38           59.1              5
    14       40          112.9              6
    14       42           56.9              3
    14       43           67.0              3
