
Code  3
Dimension   Fixed Cost    Capacity  
   100            100         10   
     3       25           11.9              4
     3       26            4.4              2
     3       28           66.6              3
     3       29           83.5              4
     3       30          122.2              1
     3       31          104.5              6
     3       32           87.9              2
     3       33           51.2              3
     3       36          127.5              4
     3       38            9.4              4
     3       39           45.4              5
     3       40           49.4              2
     3       42           25.5              4
     3       43          116.5              5
     3       44           60.6              5
     3       45           78.8              6
     3       48          123.9              5
     3       51           83.7              2
     3       52           14.1              2
     3       56           95.8              5
     3       57           78.9              4
     3       58            7.9              2
     3       59          136.9              1
     3       60           89.0              4
     3       61           14.6              4
     3       62           59.3              4
     3       63           38.8              5
     3       64           18.4              1
     3       65          132.8              1
     3       66           52.7              3
     3       68          127.1              3
     3       69          136.9              6
     3       70            7.1              5
     3       71           26.0              5
     3       73          102.6              2
     3       75          122.6              1
     3       76          104.3              2
     3       79           21.2              4
     3       80           64.1              3
     3       81           35.1              4
     3       82           23.8              2
     3       85           84.1              2
     3       87           17.6              2
     3       89           73.6              3
     3       90           25.1              5
     3       93          124.4              5
     3       94           82.3              3
     3       95          111.1              2
     3       97           29.2              3
     3      100          100.4              3
     4        2           45.1              6
     4        3           33.3              4
     4        6           91.6              1
     4        7           97.1              4
     4        8           20.2              5
     4        9           11.1              2
     4       10           41.7              4
     4       11           75.6              2
     4       12           36.0              4
     4       15           31.1              6
     4       16          135.0              5
     4       17          128.0              4
     4       18            5.1              3
     4       19          136.9              4
     4       20           55.6              5
     4       22           57.4              4
     4       23           30.0              5
     4       25          105.0              3
     4       26           68.1              4
     4       27           76.3              1
     4       28           31.2              1
     4       29           44.1              6
     4       31            8.8              5
     4       33          120.8              3
     4       35          101.4              6
     4       36           36.7              4
     4       37           34.9              2
     4       39           93.3              3
     4       40           14.2              3
     4       41           52.0              1
     4       42           99.5              6
     4       43          136.3              1
     4       46           54.9              5
     4       47          128.9              5
     4       48           88.0              1
     4       49           92.5              4
     4       51          115.2              5
     4       54           14.9              5
     4       55           25.9              3
     4       57           89.5              4
     4       59           74.8              2
     4       61           54.6              4
     4       62           62.1              6
     4       64          143.0              3
     4       66           84.8              2
     4       67          140.5              1
     4       68           62.2              3
     4       69           66.9              5
     4       72          141.0              1
     4       78            1.9              5
     4       79          124.4              5
     4       80           30.2              1
     4       81           17.1              2
     4       83          125.4              2
     4       84           75.1              4
     4       85            4.7              5
     4       86          108.5              1
     4       87          130.0              4
     4       89          117.0              2
     4       90          131.2              3
     4       91           98.7              5
     4       92           50.9              1
     4       94           40.4              4
     4       95          122.8              2
     4       96          118.0              3
     4       97           91.1              4
     4       98           38.2              5
     4       99           39.3              3
     5        1          103.6              4
     5        5           28.9              4
     5        6          128.9              3
     5        7          141.2              2
     5        8           71.1              4
     5       10           80.8              6
     5       12          135.1              2
     5       13           75.1              2
     5       14           68.6              1
     5       15           25.4              1
     5       16            8.3              6
     5       17           20.7              3
     5       18           75.4              2
     5       19           80.0              2
     5       21           44.7              6
     5       22           27.0              5
     5       24           65.8              5
     5       25           92.0              6
     5       27           96.3              1
     5       28           95.8              4
     5       29           42.1              3
     5       31           42.9              5
     5       33           14.8              2
     5       34           85.1              3
     5       36           90.9              4
     5       37           20.2              4
     5       38           64.3              2
     5       39          140.2              4
     5       40          108.0              5
     5       43           27.5              5
     5       44           71.1              3
     5       45           44.7              1
     5       49           93.8              4
     5       50           63.7              1
     5       51          106.1              3
     5       54           71.5              3
     5       56          134.7              4
     5       57          110.2              3
     5       59           85.2              2
     5       60           45.5              2
     5       61           94.0              1
     5       65          100.5              4
     5       66           27.2              1
     5       68           24.4              5
     5       69          137.0              3
     5       70          102.1              6
     5       71           28.1              4
     5       73           31.0              2
     5       75          122.6              1
     5       76           38.3              5
     5       77          138.5              2
     5       79          125.9              1
     5       81            5.9              2
     5       83           87.8              1
     5       84          110.4              3
     5       85           91.0              4
     5       86           93.4              2
     5       87           44.1              3
     5       88           80.1              2
     5       91           46.4              5
     5       92           44.2              2
     5       93          110.6              5
     5       94           10.6              2
     5       95            6.0              3
     5       96           65.8              2
     5       97           78.4              5
     5      100           51.5              2
     6        1          121.9              6
     6        2           22.6              3
     6        7           27.3              2
     6        8            5.9              4
     6        9           43.7              6
     6       10          108.8              3
     6       11           66.5              3
     6       12           94.8              4
     6       13           90.6              5
     6       14           85.0              5
     6       15           94.9              4
     6       16          108.8              6
     6       17           61.4              3
     6       18            6.7              3
     6       19          118.1              1
     6       22           42.7              6
     6       26           20.1              5
     6       27           16.5              4
     6       28          102.9              2
     6       29           35.2              5
     6       30           41.2              3
     6       31            5.4              1
     6       32           20.0              4
     6       33           97.4              1
     6       35          127.3              3
     6       37          120.7              6
     6       38           92.0              4
     6       40          141.1              4
     6       42          121.6              4
     6       47          139.6              1
     6       48           57.1              2
     6       50          134.7              4
     6       51           64.9              5
     6       53          109.5              5
     6       55          114.2              4
     6       56           78.4              3
     6       58           61.1              2
     6       59          111.8              4
     6       60           97.1              3
     6       61           79.0              5
     6       62           12.5              3
     6       65           99.7              2
     6       66            6.0              4
     6       67          138.9              3
     6       68          118.9              2
     6       69            8.3              4
     6       70           45.6              3
     6       73           16.4              4
     6       74           14.0              6
     6       76          106.5              3
     6       78          133.6              4
     6       80           76.6              3
     6       81           83.1              4
     6       82           93.1              5
     6       83           35.3              6
     6       84          132.2              6
     6       85           40.2              4
     6       86           82.1              4
     6       87          115.2              4
     6       88           72.2              1
     6       90           92.5              3
     6       91           43.5              2
     6       94           28.5              6
     6       95           34.9              5
     6       96          102.6              5
     6       98           92.2              2
     6       99           56.2              5
     6      100          111.7              3
     7        1          142.3              6
     7        5          141.0              4
     7        6           44.9              4
     7        8          138.8              5
     7       11          108.3              2
     7       13           93.7              1
     7       14           27.5              6
     7       15           94.8              4
     7       16           50.1              3
     7       17           82.4              4
     7       18           89.5              4
     7       19          132.5              4
     7       20           34.5              4
     7       21           70.2              6
     7       23          119.5              1
     7       24           45.0              5
     7       26           83.7              3
     7       27           84.5              3
     7       28           33.2              4
     7       31           40.1              3
     7       33          119.9              2
     7       35            8.1              4
     7       36           61.0              6
     7       38          114.1              3
     7       40           63.0              2
     7       42          125.8              5
     7       44          115.8              2
     7       47           42.4              5
     7       48           66.2              3
     7       49           68.8              2
     7       53           97.2              2
     7       54           39.9              2
     7       56          117.3              4
     7       57           63.3              6
     7       61          112.1              2
     7       64          142.2              4
     7       65            0.0              4
     7       67           46.1              1
     7       68          115.5              3
     7       69          107.3              3
     7       70          113.9              4
     7       71           82.7              3
     7       73           51.2              5
     7       74           45.9              5
     7       75            7.6              4
     7       76           76.0              3
     7       77           16.6              5
     7       78          128.0              3
     7       81           20.6              2
     7       82           83.4              5
     7       83           74.8              5
     7       84           68.1              2
     7       85           22.4              5
     7       86           25.1              2
     7       87           10.4              4
     7       88          108.8              2
     7       89           42.2              3
     7       90          138.1              3
     7       92          104.6              3
     7       94           27.4              2
     7       96          131.2              5
     7       97           85.2              3
     7       98          104.1              6
     7       99           91.6              3
     7      100           70.1              4
     8        1           23.9              6
     8        2           67.9              2
     8        4           40.8              2
     8        5           63.5              1
     8        7           38.2              6
     8        9           92.6              6
     8       12          107.8              2
     8       13          122.2              5
     8       14          106.5              5
     8       16           82.5              4
     8       18           89.3              2
     8       19           13.7              5
     8       20           39.5              5
     8       21           37.8              4
     8       22           40.6              6
     8       23           67.7              2
     8       24           70.5              3
     8       25          112.8              5
     8       26           46.5              4
     8       29           30.0              2
     8       30           94.1              1
     8       31           79.6              4
     8       32           18.7              4
     8       33           67.0              5
     8       34           32.9              2
     8       35           68.2              3
     8       36            9.8              4
     8       39           68.3              2
     8       40           74.3              3
     8       41           32.3              5
     8       42           97.5              2
     8       44          116.7              5
     8       45            4.4              3
     8       47           76.7              2
     8       49           42.1              5
     8       50           39.6              5
     8       52          134.5              4
     8       53           13.2              5
     8       55          128.2              6
     8       57          131.9              2
     8       61           22.0              4
     8       62           16.2              6
     8       64           20.9              1
     8       65           75.0              3
     8       66           74.6              3
     8       67           35.3              5
     8       69           53.1              4
     8       70           50.9              5
     8       71          142.6              5
     8       73          133.7              5
     8       74          131.4              2
     8       75          136.1              6
     8       76            0.5              5
     8       77           33.4              3
     8       78           93.6              3
     8       80           62.5              4
     8       83            7.2              2
     8       84            3.5              1
     8       85           23.3              5
     8       86          111.3              5
     8       87           45.8              6
     8       88          129.2              4
     8       89           55.5              2
     8       90           57.5              2
     8       91           18.2              3
     8       92           41.4              2
     8       93          120.0              4
     8       95          126.9              1
     8       96           11.9              5
     8       99           50.5              3
     8      100          126.7              4
     9        1           51.3              6
     9        3           37.2              2
     9        5           19.8              3
     9        7           34.9              2
     9        9            3.9              5
     9       11           79.8              6
     9       12           56.4              3
     9       13           90.4              4
     9       14           54.7              3
     9       16          130.5              2
     9       18          140.8              5
     9       19           28.4              4
     9       21           73.0              1
     9       22          141.3              2
     9       24          118.8              4
     9       25           24.8              2
     9       27           49.7              2
     9       29           19.8              3
     9       30           18.6              4
     9       31           40.7              5
     9       32           59.8              4
     9       33           69.2              5
     9       34           92.5              5
     9       36          105.1              3
     9       39            0.5              4
     9       43           64.8              4
     9       45          103.8              4
     9       46           95.6              4
     9       47           15.8              3
     9       48           44.3              1
     9       49           49.8              5
     9       53          119.8              2
     9       55          142.4              4
     9       58          123.2              3
     9       60           79.5              3
     9       61            9.4              3
     9       62           17.3              4
     9       64           51.5              5
     9       65          139.1              4
     9       69           77.0              6
     9       70           81.8              3
     9       71           56.3              1
     9       72          116.2              2
     9       74           74.5              2
     9       75           11.0              3
     9       77          130.7              5
     9       78          104.1              2
     9       79           81.1              5
     9       81          104.1              5
     9       82           44.3              3
     9       84           55.0              5
     9       86           78.2              2
     9       88          113.8              5
     9       90           19.2              4
     9       91          112.6              1
     9       93           56.3              4
     9       95           73.4              4
     9       96           67.3              4
     9       97          114.6              6
     9       98          120.3              3
     9       99           47.7              1
    10        2           80.3              2
    10        3          134.5              3
    10        4           28.8              1
    10        6            1.0              4
    10        7          114.4              4
    10        8          122.1              1
    10        9           57.1              3
    10       11          136.0              5
    10       13          115.9              4
    10       15           50.8              4
    10       18          110.6              3
    10       20           21.0              4
    10       21          111.2              6
    10       22          137.9              5
    10       23           13.1              5
    10       24          114.8              3
    10       26          103.3              4
    10       29           94.1              3
    10       31           49.3              4
    10       33           13.8              5
    10       35           86.4              6
    10       36           27.0              5
    10       37          129.4              5
    10       38           25.4              2
    10       40           99.0              4
    10       41           13.1              1
    10       42           37.3              4
    10       47          119.8              4
    10       49          107.1              6
    10       50           18.9              1
    10       51           97.7              4
    10       55          107.9              2
    10       56           70.3              5
    10       57          113.2              3
    10       60           86.1              1
    10       61          128.8              6
    10       63           86.7              2
    10       64            1.2              5
    10       66            0.1              4
    10       67          111.5              4
    10       68          121.3              3
    10       70            8.1              3
    10       71          136.9              1
    10       72            4.1              2
    10       73          137.1              4
    10       75           54.1              3
    10       76           95.0              4
    10       77           14.9              2
    10       78          125.0              3
    10       80           28.8              1
    10       82           56.9              5
    10       83           79.1              3
    10       84          122.4              3
    10       85           46.6              1
    10       86          142.2              5
    10       89          128.7              6
    10       90           17.7              3
    10       92          126.9              6
    10       93          140.7              5
    10       95          121.0              2
    10       97           10.3              3
    10       98           20.6              5
    10       99           85.7              4
    10      100           40.2              3
    11        1           97.1              2
    11        3          127.4              6
    11        4           21.8              2
    11        5           41.7              5
    11        7          106.7              5
    11        8          101.6              1
    11        9          107.2              1
    11       10          124.6              4
    11       11           94.0              2
    11       12          141.5              1
    11       14            2.8              1
    11       15          104.6              1
    11       16           24.1              2
    11       18           95.0              2
    11       19          105.2              3
    11       21          103.9              3
    11       22           94.2              5
    11       24           85.6              1
    11       25           28.2              2
    11       26           73.8              4
    11       27           72.2              2
    11       28           41.0              3
    11       30            7.7              3
    11       31           97.1              5
    11       33           27.6              2
    11       36           33.9              1
    11       37          101.0              4
    11       38          137.5              3
    11       41          121.1              4
    11       42           47.6              5
    11       43           49.7              3
    11       44           16.9              3
    11       45          127.8              1
    11       46           28.3              3
    11       48            8.6              4
    11       50            3.1              5
    11       51          116.8              2
    11       52           43.0              4
    11       53          137.6              5
    11       58           85.3              5
    11       59           89.7              4
    11       60           16.0              5
    11       61          141.7              4
    11       62           77.6              5
    11       63           11.0              6
    11       64           55.1              1
    11       65          139.6              6
    11       66            0.1              4
    11       67           98.3              5
    11       68            5.3              2
    11       69           26.9              5
    11       71           14.3              1
    11       72          110.5              3
    11       73           74.4              1
    11       74           98.6              5
    11       75          141.4              2
    11       76           34.8              4
    11       78           31.0              6
    11       80           22.5              6
    11       81          107.5              3
    11       82          102.9              5
    11       83           73.0              4
    11       87           45.6              6
    11       88           25.8              1
    11       89           10.4              4
    11       90           28.5              5
    11       91          122.2              6
    11       92          103.1              5
    11       93          139.5              3
    11       94           46.0              3
    11       95           27.6              5
    11       96            5.4              5
    11       97          109.5              1
    11       98           63.0              4
    11      100           76.7              2
    12        1            8.7              4
    12        2            0.1              2
    12        3           15.3              5
    12        4           70.2              3
    12        5           32.1              3
    12        6           36.2              5
    12        8          139.8              3
    12        9           57.9              2
    12       12           41.1              5
    12       13           10.1              3
    12       14           32.2              2
    12       15           75.3              5
    12       16           21.5              5
    12       17          100.1              3
    12       18            8.5              5
    12       20           73.0              4
    12       22           16.2              3
    12       23           61.5              3
    12       24           63.6              5
    12       26           60.9              2
    12       27          140.7              5
    12       28           79.6              5
    12       30          119.6              6
    12       31           88.1              4
    12       32           93.4              5
    12       33          130.7              3
    12       36          121.4              4
    12       38           67.1              4
    12       39           13.6              5
    12       40          138.1              6
    12       42           96.3              2
    12       45           69.7              2
    12       49           41.6              3
    12       50          118.3              2
    12       53           44.6              5
    12       54           30.5              3
    12       57          130.4              2
    12       58           36.3              5
    12       59           25.4              2
    12       60          103.6              4
    12       61           46.8              5
    12       62           43.9              5
    12       63           79.4              2
    12       64          135.9              5
    12       65           14.7              3
    12       66          131.6              2
    12       67           74.7              2
    12       69           46.4              4
    12       70          128.9              6
    12       71           12.3              4
    12       72           74.4              3
    12       73           26.4              4
    12       74          112.0              5
    12       75          116.5              3
    12       77           74.4              5
    12       79            3.6              3
    12       81           83.3              1
    12       84           98.5              2
    12       85           70.8              5
    12       87           11.5              4
    12       88           60.5              2
    12       89          122.2              4
    12       90           87.9              3
    12       91           52.0              5
    12       93          122.8              2
    12       95           76.3              6
    12       97          112.6              2
    12       98           23.0              6
    13        2           74.9              3
    13        3          140.4              2
    13        4            5.6              3
    13        6           49.6              3
    13        7           96.7              6
    13        8           65.8              4
    13        9          136.3              3
    13       10          112.9              1
    13       11          106.7              2
    13       12           75.0              5
    13       14           66.2              5
    13       15           43.9              5
    13       16           88.1              2
    13       17           77.4              2
    13       18          129.9              3
    13       19           36.1              5
    13       20            0.9              2
    13       21           99.7              3
    13       22          141.0              4
    13       23           50.7              3
    13       24           52.0              3
    13       25           19.4              6
    13       26           52.2              6
    13       27           79.7              1
    13       28           66.3              3
    13       31           67.7              3
    13       33           67.5              2
    13       34          133.5              1
    13       35          136.2              1
    13       37          121.4              4
    13       39          133.9              3
    13       40          142.8              5
    13       41           33.6              3
    13       42          115.6              1
    13       43          118.0              4
    13       44           46.6              3
    13       45          110.8              2
    13       46          110.1              3
    13       47            9.3              5
    13       48          126.8              2
    13       49           95.9              5
    13       50           17.2              4
    13       51           97.8              1
    13       52           88.8              2
    13       53           47.4              2
    13       54           84.4              4
    13       55           24.3              4
    13       56          116.2              4
    13       57          108.8              4
    13       58          116.6              3
    13       60           37.7              2
    13       61           64.0              2
    13       64           62.3              2
    13       67           91.5              3
    13       68          101.0              1
    13       69           81.9              3
    13       70           76.2              1
    13       73           20.5              4
    13       75           88.5              1
    13       76           15.7              4
    13       78           55.5              1
    13       79           10.8              4
    13       81           30.2              1
    13       82           83.8              5
    13       83          121.3              4
    13       84           93.5              2
    13       86          104.5              1
    13       87           33.6              6
    13       88           60.8              5
    13       89           54.9              2
    13       90           96.7              5
    13       91           60.3              1
    13       92           60.6              3
    13       97          130.1              2
    13       98           51.5              1
    13       99           54.5              4
    13      100          137.9              3
    14        1           31.1              2
    14        2           70.6              1
    14        3          132.2              1
    14        6          118.3              4
    14        8           47.5              4
    14        9           53.3              3
    14       10          104.0              4
    14       11           63.7              4
    14       12           22.5              4
    14       14          136.0              2
    14       16          118.9              2
    14       19           41.6              5
    14       20           23.2              3
    14       21          113.1              3
    14       24           38.6              5
    14       29           23.3              1
    14       30          113.3              2
    14       31           22.8              3
    14       32           92.5              2
    14       33           28.9              2
    14       36          138.9              3
    14       37           51.9              5
    14       38           77.7              3
    14       39           56.6              2
    14       41          127.6              2
    14       44          137.3              3
    14       47          140.4              6
    14       48           50.3              2
    14       49           75.1              6
    14       52          100.3              2
    14       53            8.9              5
    14       55          135.9              6
    14       60           22.7              4
    14       61          116.8              1
    14       62          137.6              3
    14       63           15.0              3
    14       64          130.5              5
    14       65           61.0              2
    14       66           91.5              6
    14       67          137.7              5
    14       68           52.3              5
    14       69           53.6              3
    14       70           78.3              3
    14       71          110.8              6
    14       72          111.1              3
    14       73          141.9              3
    14       74          129.9              4
    14       75           10.5              2
    14       78           79.4              4
    14       79           67.4              4
    14       80          134.2              2
    14       81          108.3              6
    14       82          135.4              5
    14       84           49.1              6
    14       86          104.3              6
    14       87           46.2              1
    14       88          132.5              5
    14       90           49.9              2
    14       91           92.2              5
    14       92          117.0              4
    14       94           31.4              6
    14       95           24.9              2
    14       97          101.5              5
    14       99          125.3              5
    14      100           93.3              5
    15        1           19.0              3
    15        2           31.0              4
    15        3           42.5              2
    15        4           49.7              2
    15        6           17.7              3
    15        7           31.4              3
    15        9          139.5              5
    15       11           58.5              1
    15       12           30.4              5
