
Code  9
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       45           80.7              5
     4       46           63.1              4
     4       48          102.1              6
     4       49          119.9              2
     4       51          113.5              5
     4       52           42.8              1
     4       54           97.3              4
     4       56          118.6              5
     4       58           23.2              2
     4       61            1.9              2
     4       63           27.5              4
     4       65           98.3              2
     4       67          123.3              3
     4       68           20.1              5
     4       70           58.4              4
     4       71           76.8              2
     4       72            9.3              1
     4       75           56.3              3
     4       76          130.2              2
     4       77           41.5              4
     4       78          127.8              4
     4       79           38.2              3
     4       80           76.0              2
     4       81           99.8              5
     4       82          128.5              4
     4       83           93.1              3
     4       84           86.2              3
     4       85          121.1              6
     4       87          121.0              5
     4       88           89.1              6
     4       90          118.9              2
     4       92          142.6              6
     4       93           49.2              3
     4       96          107.8              6
     4       97          113.0              1
     4       98          101.9              4
     4      100           48.1              2
     5        1           38.3              5
     5        2           60.4              5
     5        3           25.3              1
     5        4           96.1              2
     5        5           95.2              2
     5        6           34.0              6
     5        8           52.3              2
     5        9          126.4              1
     5       10           34.6              3
     5       11           14.1              4
     5       13           55.3              2
     5       14          119.3              3
     5       15           78.6              6
     5       16           60.4              1
     5       17           63.9              3
     5       18           92.8              1
     5       19           18.8              5
     5       20          113.1              2
     5       21          140.6              4
     5       22          116.5              5
     5       24           82.4              2
     5       26           36.0              5
     5       27           24.6              2
     5       28            3.0              1
     5       29          105.0              3
     5       30          131.0              3
     5       31           61.5              4
     5       33            5.0              1
     5       34           14.9              2
     5       35            2.2              5
     5       36           69.4              3
     5       37           74.5              4
     5       38           52.7              1
     5       39           94.4              1
     5       41           39.3              2
     5       45          100.7              3
     5       46          118.2              3
     5       47           50.7              2
     5       48           19.3              6
     5       49           63.1              1
     5       50           54.0              5
     5       51           72.6              5
     5       52           37.2              5
     5       53          101.1              2
     5       54           75.4              2
     5       55          102.6              2
     5       56           14.0              5
     5       57          128.0              5
     5       58           70.5              4
     5       59          100.4              2
     5       60           25.8              4
     5       61           64.9              1
     5       62            1.8              6
     5       65          135.4              2
     5       66           83.7              2
     5       67           98.7              5
     5       68           47.3              4
     5       69          116.7              6
     5       71           27.2              5
     5       72           55.5              5
     5       73           39.2              6
     5       74           18.4              4
     5       75           54.7              5
     5       76           16.4              4
     5       77           64.2              6
     5       78           62.5              4
     5       79           48.3              3
     5       80           64.4              5
     5       81           86.3              6
     5       82           82.5              3
     5       85           18.0              4
     5       88          111.7              5
     5       89            6.1              3
     5       90            8.8              4
     5       92          135.4              3
     5       94           64.0              5
     5       95           39.2              6
     5       96          122.5              3
     5       97          136.8              3
     5       98           30.7              2
     5       99           39.6              1
     5      100           45.4              5
     6        1           55.5              3
     6        2           14.3              5
     6        4          135.1              5
     6        7           14.2              1
     6        9          126.4              2
     6       10           26.9              2
     6       11          109.1              5
     6       13           86.4              4
     6       14           95.1              2
     6       15          111.2              4
     6       16          100.3              5
     6       18           11.4              4
     6       19           93.4              2
     6       22           71.0              3
     6       23          119.9              2
     6       25            0.4              2
     6       26           81.8              4
     6       27          128.4              4
     6       28           77.4              1
     6       30           66.7              6
     6       31          113.2              5
     6       34           21.3              5
     6       35          135.2              4
     6       37          142.9              1
     6       38           58.6              2
     6       39           17.4              2
     6       40          116.1              2
     6       41           52.8              5
     6       42           67.2              4
     6       43           52.7              3
     6       44          106.1              5
     6       45           91.2              2
     6       46           97.6              5
     6       47           16.6              1
     6       48           28.4              2
     6       50          137.5              4
     6       52          110.8              3
     6       53          111.6              5
     6       54          130.3              1
     6       56           55.5              3
     6       57           25.1              4
     6       58            0.2              5
     6       60          140.0              5
     6       61           90.9              3
     6       63           91.7              5
     6       66          108.7              2
     6       68           77.9              6
     6       70          105.3              1
     6       71          109.8              2
     6       72          119.8              3
     6       73          138.7              4
     6       74           41.3              4
     6       75           24.4              5
     6       77          124.5              1
     6       79           90.2              3
     6       80            0.0              1
     6       81          104.2              4
     6       84          100.5              2
     6       85          137.0              4
     6       87           37.4              5
     6       89          115.5              1
     6       91          110.5              2
     6       92          126.2              2
     6       94           29.1              1
     6       95           59.1              3
     6       96           82.9              5
     6       97            8.3              5
     6       98           11.6              3
     7        1          125.7              4
     7        2           70.5              1
     7        4           77.7              3
     7        5           26.4              5
     7        6          129.2              1
     7        8           78.1              5
     7        9           85.7              2
     7       10           56.1              4
     7       12           54.6              5
     7       15          107.5              6
     7       16           15.2              5
     7       17           40.9              6
     7       18          116.9              3
     7       19           80.5              2
     7       20          133.6              6
     7       21           99.1              3
     7       22           97.4              5
     7       23           43.1              2
     7       24           95.5              3
     7       25            0.8              1
     7       29          132.3              4
     7       30           98.9              3
     7       31          127.6              5
     7       33           97.6              4
     7       34          123.2              1
     7       36          110.9              5
     7       37           95.9              1
     7       39           86.8              2
     7       40           98.6              3
     7       41           47.6              5
     7       42           84.0              5
     7       43           99.9              5
     7       44           96.5              5
     7       45          112.2              3
     7       49           62.5              5
     7       50           21.6              2
     7       52          139.9              3
     7       53          135.7              3
     7       54           46.2              2
     7       55            3.3              3
     7       56           52.4              1
     7       57          119.9              3
     7       58           63.7              2
     7       59          120.4              3
     7       60           97.2              2
     7       61          121.5              4
     7       63           48.7              6
     7       64           91.2              6
     7       65           96.5              4
     7       66           66.3              5
     7       68           55.5              3
     7       69           39.8              3
     7       71           26.0              4
     7       74           55.3              5
     7       75           38.1              6
     7       77           25.8              3
     7       78          120.8              2
     7       79           98.8              3
     7       80           86.6              1
     7       81           14.6              2
     7       82           30.6              2
     7       83           92.7              3
     7       84          133.1              3
     7       85           39.4              1
     7       86           85.5              6
     7       88           29.5              2
     7       89          136.3              1
     7       90          114.2              2
     7       91           34.7              5
     7       92          116.6              6
     7       93           11.1              3
     7       97           41.6              1
     8        1            6.5              1
     8        2           68.1              2
     8        3           84.7              2
     8        5           58.7              6
     8        6           47.2              5
     8        8          100.1              4
     8        9          106.0              1
     8       10           20.4              4
     8       11           15.8              1
     8       12           36.6              1
     8       13            4.7              4
     8       14           75.1              3
     8       15           71.9              2
     8       16           96.9              3
     8       17           10.3              4
     8       19           83.1              5
     8       20           50.1              5
     8       21           77.0              3
     8       23           29.9              6
     8       24           31.5              4
     8       25           18.7              6
     8       26          123.3              5
     8       27            2.2              2
     8       28           88.8              6
     8       29          108.3              3
     8       30           43.1              3
     8       31           78.8              5
     8       33          132.9              5
     8       34           84.7              5
     8       39           13.8              2
     8       40           37.6              4
     8       42           50.4              6
     8       43           45.9              3
     8       44           33.7              4
     8       45           71.9              2
     8       47           24.4              4
     8       48          137.5              2
     8       49           84.0              5
     8       50          129.5              1
     8       51           38.0              3
     8       52          109.8              5
     8       53           26.1              4
     8       54           89.0              3
     8       55            3.2              1
     8       56          103.4              4
     8       58           87.7              6
     8       59           51.4              5
     8       60          124.6              2
     8       61           67.9              5
     8       63           79.0              4
     8       65           95.3              3
     8       66          127.6              3
     8       67          132.5              2
     8       68          128.1              4
     8       69           50.7              4
     8       71           30.8              2
     8       74           65.1              3
     8       75           34.9              4
     8       76          129.1              3
     8       77           23.3              4
     8       79          114.3              3
     8       80          115.4              5
     8       81          135.5              5
     8       83           71.0              2
     8       84           57.3              1
     8       85          132.1              4
     8       87           73.9              1
     8       89           84.3              4
     8       90           94.1              2
     8       91          117.7              4
     8       92           66.7              4
     8       94           10.6              4
     8       95          121.2              4
     8       96          117.4              5
     8       99           70.7              2
     8      100           29.5              2
     9        1          110.9              5
     9        3          126.6              6
     9        4          116.0              5
     9        6           97.6              2
     9        9            3.0              5
     9       11           73.7              5
     9       12           51.5              3
     9       14           60.2              6
     9       15          111.5              2
     9       17           52.8              6
     9       18          125.8              6
     9       19          123.1              6
     9       20           26.3              5
     9       22           47.2              6
     9       23          118.2              5
     9       25           52.4              4
     9       27           87.4              5
     9       28           21.6              6
     9       29           62.9              3
     9       30          126.0              6
     9       32          123.5              3
     9       35          111.5              4
     9       36           33.2              2
     9       37           17.4              4
     9       38          113.6              4
     9       39          111.5              2
     9       40           11.7              2
     9       41          140.8              3
     9       42           91.9              5
     9       43           74.4              3
     9       44           93.7              5
     9       45          123.9              1
     9       46           98.9              4
     9       47           96.0              2
     9       48          108.4              2
     9       49          142.1              2
     9       50           77.6              3
     9       52          138.7              6
     9       53           89.5              5
     9       55          140.0              2
     9       56           39.0              2
     9       57           28.4              5
     9       59           68.7              1
     9       60           35.5              4
     9       62           79.4              5
     9       64           84.0              5
     9       65           21.2              6
     9       66          130.0              3
     9       68          110.5              4
     9       69          120.4              2
     9       70          100.3              4
     9       72          106.4              4
     9       73          134.2              2
     9       74          143.0              4
     9       75           60.0              4
     9       76           44.0              6
     9       77           74.2              1
     9       80          113.5              2
     9       81          122.3              3
     9       84           64.6              2
     9       85          127.8              3
     9       86           92.2              3
     9       87           92.6              3
     9       88           78.0              4
     9       89           92.4              4
     9       91          111.0              4
     9       92           76.4              3
     9       93           22.9              2
     9       94          112.4              3
     9       95           66.4              6
     9       97           59.6              4
     9       98          139.9              1
     9       99          135.5              2
     9      100           88.2              4
    10        1          132.4              2
    10        2          137.6              2
    10        3            1.3              5
    10        4           21.5              5
    10        5            4.9              3
    10        7          106.1              6
    10        8           68.5              4
    10       10          114.3              4
    10       11           78.5              3
    10       12           13.0              3
    10       13           60.2              2
    10       14          103.4              4
    10       17          105.7              5
    10       21           23.1              2
    10       22           57.5              3
    10       23           70.4              4
    10       24          104.5              5
    10       25           73.6              3
    10       26           26.7              2
    10       27           26.4              3
    10       28           86.2              4
    10       29           79.6              1
    10       31          129.7              5
    10       32           43.1              6
    10       33          133.9              4
    10       34           16.9              5
    10       35           91.3              2
    10       36           33.7              5
    10       37           48.3              1
    10       38           90.4              2
    10       39          123.6              6
    10       40          141.9              1
    10       41           42.9              6
    10       43           14.3              4
    10       44          119.7              5
    10       46           24.7              5
    10       49           26.3              4
    10       50          110.9              4
    10       51           99.1              3
    10       53          112.9              1
    10       54            6.6              3
    10       55           11.2              2
    10       56          136.3              5
    10       57           75.3              2
    10       58           45.5              6
    10       59           27.4              4
    10       60          123.8              2
    10       62           22.8              6
    10       63           99.3              6
    10       65          109.7              5
    10       67          130.6              4
    10       68          102.3              3
    10       70           26.7              3
    10       71           64.0              1
    10       73          138.1              4
    10       74           27.2              1
    10       75           44.4              5
    10       76            5.3              2
    10       77           12.8              4
    10       78          102.0              3
    10       79           15.9              2
    10       80           46.6              2
    10       81           10.8              3
    10       82           91.2              2
    10       83          127.2              2
    10       84           50.4              4
    10       85           34.6              2
    10       86           83.8              5
    10       88          118.0              4
    10       89           41.3              3
    10       90           77.7              6
    10       91           14.3              1
    10       93          110.2              4
    10       94           63.5              1
    10       95           80.9              5
    10       96           39.9              5
    10       97           33.2              6
    10       98           43.5              2
    10       99          142.9              3
    10      100           33.9              3
    11        1          138.5              2
    11        2          127.2              2
    11        4           31.9              5
    11        9          140.4              2
    11       10          134.3              6
    11       11          120.9              2
    11       12           99.5              3
    11       13           11.6              2
    11       16           31.8              5
    11       19           43.8              3
    11       20          103.7              4
    11       21           26.9              5
    11       22           85.8              5
    11       24           22.1              6
    11       26          133.2              5
    11       27           62.5              3
    11       28           40.6              1
    11       29           52.2              2
    11       30           12.7              3
    11       31           77.2              2
    11       35           22.0              1
    11       36          111.9              2
    11       37          141.0              2
    11       38           95.3              3
    11       39            0.7              4
    11       42           36.6              5
    11       44          124.0              2
    11       45           74.7              3
    11       46           42.9              1
    11       47          127.2              1
    11       48          111.8              3
    11       50           15.8              1
    11       51           79.1              5
    11       52          117.3              4
    11       54           57.7              2
    11       55          104.1              1
    11       56           32.2              3
    11       57           42.4              5
    11       59          113.2              5
    11       60           80.9              4
    11       61           95.1              6
    11       63           91.7              4
    11       64          137.0              4
    11       65           33.4              5
    11       66          102.1              3
    11       68          122.6              2
    11       69           99.3              2
    11       70          113.6              4
    11       71           70.0              4
    11       72          104.8              3
    11       73           88.6              4
    11       76           16.7              5
    11       77           65.9              2
    11       78            8.3              1
    11       79           99.0              5
    11       81            6.2              3
    11       82          125.6              4
    11       84           44.6              5
    11       86          142.5              1
    11       87            9.2              3
    11       89          139.2              1
    11       92           65.7              2
    11       93           25.5              5
    11       95           34.8              2
    11       96           92.0              3
    11       97           75.3              5
    11       98           97.7              3
    11       99           43.9              5
    12        1          102.5              4
    12        2          102.9              4
    12        3          123.1              6
    12        6           31.3              2
    12        8          103.5              4
    12       13           59.0              2
    12       14          113.2              1
    12       16          112.3              1
    12       17           87.6              2
    12       19           41.3              3
    12       20           15.1              2
    12       21           61.1              3
    12       24           98.6              2
    12       25           41.2              5
    12       26           74.6              2
    12       27          126.0              4
    12       28           34.4              3
    12       31           92.1              3
    12       33           21.3              4
    12       35           33.6              1
    12       36           88.7              5
    12       38          141.7              5
    12       40           71.5              1
    12       41            4.8              4
    12       42            6.2              1
    12       44           72.8              3
    12       45          107.9              5
    12       46           23.7              6
    12       47           53.2              2
    12       48           64.0              3
    12       49           79.0              5
    12       50           39.0              1
    12       51            4.1              4
    12       52          116.6              3
    12       56           14.9              6
    12       57           54.8              3
    12       59          123.0              3
    12       61           40.0              2
    12       63          102.3              4
    12       64          139.2              3
    12       66           56.1              5
    12       67           43.8              3
    12       68          114.4              4
    12       69           24.5              4
    12       70           38.6              2
    12       71           17.7              3
    12       73          125.6              1
    12       74           14.3              2
    12       75           18.1              5
    12       77          125.4              2
    12       79          126.0              4
    12       80           63.9              1
    12       81           48.1              5
    12       82          118.9              3
    12       83           17.4              4
    12       84           30.0              6
    12       85           59.9              3
    12       86           55.5              4
    12       87           49.2              4
    12       88          137.7              4
    12       91           86.6              6
    12       92            7.4              2
    12       93           58.6              4
    12       94           66.3              4
    12       95           86.7              4
    12       97            9.6              1
    12       98            7.1              5
    12       99           59.5              3
    12      100          116.2              5
    13        2           38.7              2
    13        4           73.9              5
    13        6           72.5              3
    13        7          141.6              6
    13       10           69.3              2
    13       13          125.2              3
    13       15           54.6              2
    13       16          112.9              3
    13       17           55.3              6
    13       19            1.4              6
    13       20           39.3              6
    13       21           79.4              2
    13       22           25.3              2
    13       24           86.0              5
    13       25           52.0              2
    13       28           39.4              5
    13       30          101.3              4
    13       31           73.1              1
    13       33          132.2              3
    13       34          133.3              3
    13       35           84.4              5
    13       36          101.3              6
    13       37          119.8              5
    13       38          130.3              1
    13       39          133.7              3
    13       40           48.3              2
    13       41           34.4              4
    13       44           80.5              5
    13       45           25.1              4
    13       46           10.9              3
    13       47            1.0              1
    13       48           83.9              6
    13       49          127.9              2
    13       51           34.7              4
    13       52           90.4              5
    13       54           46.5              2
    13       55           76.8              1
    13       57           87.3              4
    13       58           89.1              5
    13       59          118.3              5
    13       60          142.9              3
    13       61           73.7              1
    13       63           35.2              2
    13       66           15.0              6
    13       67           72.8              5
    13       70           87.1              3
    13       72          132.6              5
    13       74           98.6              5
    13       75          117.9              2
    13       77           94.9              4
    13       79           26.6              4
    13       80           40.4              3
    13       81           91.8              1
    13       82           46.5              5
    13       83          106.1              4
    13       84           55.8              4
    13       86           15.8              2
    13       89           21.7              2
    13       92           68.6              5
    13       93          120.7              5
    13       94           62.6              4
    13       95           93.8              3
    13       96           59.6              6
    13       97          121.1              3
    13       98           21.6              3
    13       99          123.1              4
    13      100           72.1              5
    14        2           50.7              5
    14        3          113.8              3
    14        6            2.6              5
    14        7           43.1              3
    14        9           73.3              3
    14       10           80.1              4
    14       12           20.6              4
    14       14           56.7              5
    14       15          140.3              2
