
Code  11
Dimension   Fixed Cost    Capacity  
   100            100         10   
     5       48            1.0              2
     5       49           76.1              5
     5       50           13.8              2
     5       51           58.2              5
     5       52            7.4              1
     5       53          141.5              6
     5       54          118.1              5
     5       55          114.7              3
     5       56           17.3              1
     5       58           35.2              3
     5       59           13.0              2
     5       61           18.5              3
     5       62           96.1              3
     5       63           70.3              3
     5       64           79.3              2
     5       65          128.5              2
     5       66           14.7              4
     5       67           44.1              2
     5       68           31.8              3
     5       69           25.9              4
     5       72           12.8              5
     5       73          138.6              5
     5       74           66.4              4
     5       75          113.7              4
     5       77          121.4              4
     5       78          121.1              4
     5       80          128.3              3
     5       81           79.3              4
     5       82           63.3              6
     5       83           72.1              6
     5       84           69.1              4
     5       85           21.3              4
     5       86          121.8              1
     5       87           24.2              2
     5       88          129.9              2
     5       89            2.9              2
     5       90          105.9              3
     5       91          135.0              3
     5       92           49.7              3
     5       93           92.8              2
     5       94           19.5              6
     5       95           52.5              6
     5       98           50.5              1
     5       99            6.1              2
     5      100            2.0              6
     6        1            3.9              1
     6        3           90.1              3
     6        5           65.7              2
     6        6           91.7              4
     6        7           90.9              1
     6        8          112.4              4
     6        9           78.4              4
     6       12           58.2              4
     6       13            8.7              1
     6       15          107.7              1
     6       16           47.1              6
     6       17            8.9              4
     6       19          122.0              4
     6       20           99.9              4
     6       21          118.5              5
     6       22           98.1              3
     6       23            7.8              4
     6       25           52.6              2
     6       28           66.8              1
     6       29           60.4              3
     6       30           80.4              5
     6       31          121.7              4
     6       32           27.7              5
     6       33          133.8              3
     6       35           84.6              5
     6       36          118.8              4
     6       37           89.2              2
     6       38           20.5              2
     6       40           85.0              3
     6       41          104.4              3
     6       43           62.1              1
     6       44          133.5              5
     6       46           92.5              3
     6       47           81.9              5
     6       48           10.0              3
     6       50           98.6              3
     6       51          106.9              4
     6       53           83.8              6
     6       54           52.8              2
     6       56           78.9              5
     6       57            5.4              5
     6       59            5.8              2
     6       62            9.5              6
     6       63           13.4              4
     6       66           88.7              3
     6       68          112.6              4
     6       70           60.7              5
     6       71           61.6              6
     6       72           96.5              2
     6       73          140.7              5
     6       74           58.4              1
     6       76           41.1              3
     6       77           41.1              3
     6       78          118.0              4
     6       79          136.7              6
     6       81          129.1              5
     6       83          111.5              5
     6       85           90.9              4
     6       86          130.3              5
     6       87           12.5              5
     6       88          109.0              1
     6       89           18.9              5
     6       91           12.3              5
     6       92          140.3              5
     6       95           83.7              2
     6       96           73.7              5
     6       97           78.9              5
     6       98            8.2              4
     6       99          113.1              2
     6      100           94.7              4
     7        1            7.3              5
     7        2            9.2              4
     7        3           40.9              2
     7        4            9.4              4
     7        5          117.8              2
     7        9          100.1              2
     7       10            5.0              2
     7       12           63.8              4
     7       16          123.7              5
     7       17           43.2              2
     7       18           85.5              3
     7       21           60.3              2
     7       22           69.8              2
     7       23          136.0              6
     7       24           34.8              3
     7       26          116.9              1
     7       27           27.8              3
     7       29           91.2              5
     7       30          137.6              1
     7       31           49.7              4
     7       32           65.3              4
     7       33           65.2              1
     7       35           69.5              4
     7       36           40.4              6
     7       37          125.7              3
     7       38          110.4              6
     7       39           96.3              6
     7       40           52.7              6
     7       41           77.9              4
     7       43           35.4              2
     7       44           30.6              5
     7       47          139.5              2
     7       48          130.0              6
     7       49          104.8              3
     7       50          139.4              3
     7       51          138.1              4
     7       53           84.0              4
     7       55          105.9              4
     7       56          125.6              2
     7       57          116.7              3
     7       58           55.8              4
     7       59           79.2              4
     7       60           47.9              3
     7       62           76.4              2
     7       63           89.9              3
     7       64           13.0              3
     7       67           75.9              5
     7       69           73.1              1
     7       70          125.8              2
     7       71           22.1              5
     7       72           39.2              5
     7       73          135.6              5
     7       74           78.5              1
     7       75          105.3              4
     7       76          109.8              5
     7       77           27.6              6
     7       78           23.8              5
     7       79          128.4              1
     7       80           41.7              1
     7       81          135.5              2
     7       82           92.5              1
     7       83            3.5              1
     7       85           62.6              3
     7       86            3.2              3
     7       87           21.6              3
     7       88          101.9              4
     7       89           77.7              6
     7       90           22.3              4
     7       91           44.9              3
     7       92          119.1              6
     7       94           88.0              5
     7       95          138.4              1
     7       96           54.1              2
     7       98           25.4              6
     7       99           30.0              4
     8        2          106.5              3
     8        3           20.5              3
     8        4          129.4              3
     8        5          128.6              3
     8        6          105.2              3
     8        7           60.5              4
     8        9          105.5              3
     8       10           96.9              4
     8       11           80.6              6
     8       12            7.6              4
     8       13           17.0              5
     8       14           34.1              5
     8       16          131.6              3
     8       18          121.3              2
     8       19            3.1              5
     8       20           16.3              5
     8       22           20.0              5
     8       24           76.1              4
     8       25           51.6              3
     8       26           82.5              5
     8       27           93.5              3
     8       28           84.7              4
     8       29           92.6              4
     8       30           95.9              2
     8       32           47.1              2
     8       33           88.4              1
     8       34           87.3              4
     8       36           10.4              6
     8       37           33.6              3
     8       41           53.5              4
     8       42            7.9              6
     8       43          128.3              3
     8       44           41.3              1
     8       45           14.6              5
     8       46          111.0              1
     8       48           11.9              1
     8       49           44.9              3
     8       50           71.1              2
     8       51           40.1              1
     8       52           19.3              5
     8       54           12.5              4
     8       56           72.3              3
     8       57          125.9              2
     8       58            0.9              1
     8       59          127.8              2
     8       60           90.5              3
     8       63           77.1              5
     8       64          135.9              3
     8       66           92.8              5
     8       68           56.7              2
     8       69           37.5              2
     8       71          118.9              4
     8       72          141.5              4
     8       73           12.3              3
     8       74           14.6              5
     8       75           85.2              1
     8       76          108.2              4
     8       78          106.7              2
     8       79           91.9              3
     8       81          138.4              2
     8       82           79.0              3
     8       84           92.3              5
     8       85            0.3              3
     8       86           12.3              4
     8       87          134.9              4
     8       88          137.1              6
     8       89           66.6              4
     8       90           53.9              5
     8       92           58.9              5
     8       93          118.8              6
     8       94           28.8              5
     8       96           58.3              3
     8       97           50.8              5
     8       98          109.6              6
     9        2           48.3              2
     9        3          116.7              3
     9        5          121.4              5
     9        6           80.8              5
     9        7           73.4              2
     9        8           20.8              1
     9       10           65.5              2
     9       11          124.6              4
     9       12          132.5              5
     9       13           75.4              6
     9       14           43.7              1
     9       15           74.0              6
     9       16           37.9              6
     9       17            7.9              3
     9       18           67.0              4
     9       19           56.8              5
     9       20          101.0              4
     9       21           17.6              1
     9       24          114.7              4
     9       27          106.1              3
     9       29            4.9              5
     9       30           81.5              4
     9       31           27.7              4
     9       32           82.6              2
     9       33          114.8              1
     9       34           44.1              2
     9       36           56.8              2
     9       37           54.9              2
     9       38          106.7              2
     9       39          106.2              4
     9       41          140.9              4
     9       45           55.1              2
     9       46          136.3              4
     9       50          100.0              3
     9       52           15.0              4
     9       56           17.3              4
     9       57           13.6              3
     9       58           68.1              3
     9       59           83.2              4
     9       60           83.6              3
     9       61           34.8              1
     9       62           85.3              1
     9       63          116.7              1
     9       64          128.5              3
     9       66           41.2              3
     9       67           89.3              5
     9       70           92.9              3
     9       71           43.5              5
     9       73           61.4              1
     9       75            9.0              3
     9       79           96.3              6
     9       80           53.1              3
     9       81          104.6              1
     9       82           86.8              2
     9       84          116.9              1
     9       87           78.6              3
     9       88           90.6              2
     9       89           62.3              4
     9       93           91.5              4
     9       97            3.4              4
     9       98           50.7              2
     9       99          122.9              3
     9      100           36.2              5
    10        1          140.8              6
    10        4          104.2              5
    10        5            7.0              3
    10        6          116.4              1
    10        7           26.0              1
    10        8           18.6              6
    10        9          109.2              2
    10       13           33.7              5
    10       17          124.2              3
    10       19           59.1              1
    10       20           37.1              3
    10       22           94.4              6
    10       24           97.3              2
    10       25           38.4              5
    10       26           67.8              3
    10       27           56.8              2
    10       28          130.0              3
    10       29            2.0              3
    10       32          133.8              1
    10       33          106.9              5
    10       34           28.8              2
    10       39           98.8              4
    10       40           37.8              4
    10       42          126.5              4
    10       43           67.2              1
    10       45          100.6              4
    10       46           86.7              6
    10       47            8.4              1
    10       48           95.4              5
    10       49            2.5              4
    10       51           83.5              4
    10       52           59.5              4
    10       53           99.5              4
    10       54           36.7              1
    10       55          110.1              4
    10       56          129.8              5
    10       57          103.6              5
    10       58           44.1              2
    10       59           92.6              1
    10       60          118.9              4
    10       61           80.4              3
    10       63           53.1              2
    10       64           25.3              1
    10       69          123.1              3
    10       70           30.8              3
    10       71           79.7              1
    10       73           58.4              4
    10       75          100.6              1
    10       77           35.3              2
    10       78          127.7              2
    10       79           80.7              2
    10       80           21.4              5
    10       81            7.1              2
    10       82           75.1              1
    10       83           81.6              2
    10       84          132.9              1
    10       85           51.1              4
    10       86           17.0              4
    10       87           52.4              3
    10       89          124.3              5
    10       90          122.7              3
    10       91           81.9              5
    10       92            0.3              2
    10       93           92.1              6
    10       94           87.9              3
    10       95           64.1              2
    10       96           86.9              1
    10       97          111.1              3
    10       98           97.6              1
    10       99           58.2              3
    10      100           51.1              1
    11        2           67.0              4
    11        4           83.5              2
    11        6          133.9              3
    11        8          102.7              2
    11        9           72.7              4
    11       12            6.9              1
    11       13           36.6              3
    11       14           79.9              4
    11       17           95.5              5
    11       18           74.6              1
    11       20           24.8              2
    11       21          139.9              3
    11       22           78.6              4
    11       23          118.2              5
    11       25           50.7              4
    11       29           83.7              5
    11       30           64.4              5
    11       31           70.4              3
    11       32           93.9              3
    11       34           29.6              2
    11       35           77.2              1
    11       36            6.0              1
    11       38           71.5              1
    11       39           26.6              4
    11       40           96.0              2
    11       44           48.5              2
    11       45           13.5              4
    11       46           46.7              3
    11       47           84.5              5
    11       48           65.4              2
    11       49            0.6              2
    11       50            0.4              5
    11       51           60.4              6
    11       53           66.1              4
    11       54           43.1              4
    11       55           89.0              2
    11       57            2.3              5
    11       59           41.1              4
    11       60           54.7              3
    11       62           20.6              5
    11       65           12.2              1
    11       66           53.4              3
    11       67           21.7              4
    11       68           47.4              6
    11       71           37.4              6
    11       73           71.4              5
    11       74          118.7              3
    11       76           68.0              6
    11       77           98.6              3
    11       78          103.0              3
    11       79          131.7              4
    11       81            5.1              5
    11       82           95.4              3
    11       83          142.7              2
    11       85           54.4              2
    11       86           80.7              3
    11       88           63.9              1
    11       89           63.9              4
    11       90          108.7              2
    11       91           27.0              6
    11       94           77.2              2
    11       95           62.5              6
    11       96           42.8              3
    11       98          113.3              2
    11       99          138.5              2
    11      100           28.2              2
    12        1           94.5              1
    12        2           74.3              3
    12        4            8.0              1
    12        5          101.1              6
    12        6           89.7              3
    12        7            3.4              6
    12        9          135.6              2
    12       10          123.7              1
    12       11          131.7              5
    12       15          126.4              6
    12       16            1.6              6
    12       17          100.6              2
    12       18           75.9              3
    12       19           63.4              4
    12       20          135.6              3
    12       22          125.8              3
    12       23          125.4              3
    12       25           21.0              2
    12       26          101.5              5
    12       27          124.1              2
    12       28           22.2              4
    12       31          125.6              5
    12       32           44.6              2
    12       33          113.8              3
    12       35          133.0              3
    12       36          118.4              3
    12       37           63.7              4
    12       38           29.5              2
    12       40           55.9              5
    12       41           60.0              4
    12       44           61.0              2
    12       45          116.0              6
    12       47           31.4              1
    12       48           55.7              4
    12       49          129.2              2
    12       50           40.5              5
    12       51           97.5              2
    12       52          111.5              1
    12       53           54.5              5
    12       55          100.8              3
    12       56           66.8              4
    12       57           97.8              6
    12       58           37.6              5
    12       62           73.2              2
    12       63          110.8              4
    12       64          115.1              3
    12       65          121.7              3
    12       66          140.3              4
    12       69           38.8              2
    12       70          129.2              5
    12       71            8.0              6
    12       72           72.0              2
    12       73          107.3              3
    12       74           20.3              1
    12       75          124.9              1
    12       76          104.7              4
    12       77           82.2              3
    12       79           38.2              2
    12       80           13.0              5
    12       81          103.9              2
    12       82          134.2              1
    12       84          121.5              2
    12       85           50.7              2
    12       86           53.0              4
    12       87            1.7              5
    12       89           24.9              5
    12       90           81.6              2
    12       91           23.7              5
    12       92          104.4              5
    12       94           77.6              2
    12       96           74.6              4
    12       97           81.4              2
    12       98           30.2              2
    12      100           16.9              4
    13        1           92.8              5
    13        2          118.0              5
    13        3          120.3              2
    13        4          142.8              6
    13        7           77.2              1
    13        8           21.1              2
    13        9           31.8              3
    13       11           36.9              1
    13       12           28.3              1
    13       14           30.4              3
    13       15           24.0              5
    13       16           95.1              2
    13       17           77.5              3
    13       18           28.1              6
    13       19          120.6              2
    13       22           70.3              2
    13       23           10.3              5
    13       24          113.5              5
    13       25           11.2              3
    13       26           42.4              5
    13       28           60.5              2
    13       29           95.6              3
    13       30           98.4              4
    13       31          135.2              5
    13       32           98.4              4
    13       33          117.6              5
    13       34          132.7              4
    13       35          118.0              5
    13       36           54.1              2
    13       39          109.3              2
    13       41           28.4              4
    13       42          132.7              2
    13       44          127.6              3
    13       46          130.4              5
    13       49           63.8              5
    13       52           30.3              4
    13       54           40.5              4
    13       55           37.0              5
    13       56          129.2              4
    13       57           80.7              5
    13       58           12.6              2
    13       61          126.4              5
    13       62           26.6              5
    13       63          126.1              4
    13       64            0.6              3
    13       65          102.0              1
    13       66           28.2              4
    13       67          142.8              3
    13       69           87.4              4
    13       70            9.3              4
    13       71          108.1              3
    13       73            7.0              3
    13       75           40.8              3
    13       76           11.8              3
    13       78          109.3              2
    13       79          100.6              2
    13       80          103.0              4
    13       81           48.3              2
    13       82          141.3              4
    13       84           54.0              5
    13       85           20.3              5
    13       88           83.0              1
    13       89           22.8              3
    13       91          137.1              4
    13       92           90.4              2
    13       93          142.7              2
    13       94           44.8              2
    13       97          130.5              2
    13       99          108.4              3
    13      100          122.4              4
    14        2           44.7              5
    14        3           64.4              4
    14        5           48.5              3
    14        6           80.7              2
    14        8           62.9              3
    14        9           26.1              4
    14       10           50.8              2
    14       12          106.1              2
    14       14           95.3              3
    14       16          134.1              4
    14       17           14.5              2
    14       18           59.3              2
    14       19           96.5              2
    14       20           45.8              5
    14       21           49.6              6
    14       24          113.1              5
    14       25           25.1              3
    14       27           25.9              4
    14       28            9.1              2
    14       29           72.9              4
    14       31          119.8              6
