
Code  12
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       29           86.1              2
     4       30           81.7              3
     4       31          138.7              6
     4       33           15.0              4
     4       34           12.9              3
     4       35           42.1              4
     4       36          112.8              6
     4       37           38.6              5
     4       38           49.9              4
     4       39           24.3              6
     4       41           64.5              4
     4       42          141.0              4
     4       43           20.6              6
     4       47           54.6              6
     4       48          131.6              5
     4       49          118.7              5
     4       50           28.4              5
     4       51           98.6              3
     4       52          135.5              4
     4       54          141.0              6
     4       55           69.6              4
     4       58           71.3              5
     4       60          137.4              1
     4       61           91.3              3
     4       62          104.3              3
     4       63           70.8              5
     4       65          114.1              1
     4       66           13.3              5
     4       67          122.4              4
     4       68           63.6              4
     4       69           30.2              2
     4       70          125.0              3
     4       71           49.2              5
     4       74           73.8              2
     4       75          138.4              2
     4       77          110.8              4
     4       78           87.2              2
     4       79           63.8              6
     4       81          119.3              4
     4       83           38.9              3
     4       84            0.1              3
     4       85           97.8              2
     4       87          101.9              1
     4       88           20.3              3
     4       90           43.3              2
     4       92           89.1              5
     4       93            3.3              3
     4       94          137.1              5
     4       95           69.0              5
     4       96          141.0              5
     4       97          134.6              6
     5        1           26.4              5
     5        4           66.3              5
     5        5          141.7              6
     5        6           36.4              2
     5        8          114.4              3
     5        9          101.2              4
     5       10          109.2              4
     5       11            9.1              4
     5       12          132.1              1
     5       13          140.3              2
     5       15           84.7              4
     5       16           91.4              4
     5       18          115.1              5
     5       24           64.5              1
     5       25           15.3              2
     5       26           62.7              3
     5       28           75.7              1
     5       29           23.1              3
     5       31           95.8              2
     5       36          101.5              4
     5       37           80.2              5
     5       38           26.0              6
     5       40           51.3              1
     5       41           91.7              3
     5       43          131.0              2
     5       44           57.0              2
     5       45           38.4              2
     5       46           92.3              4
     5       48           62.6              4
     5       49          117.0              6
     5       50          119.2              5
     5       52           77.7              6
     5       54           36.6              2
     5       55           45.6              4
     5       56           40.3              5
     5       57           68.3              4
     5       59           22.1              1
     5       60           75.8              1
     5       61           45.8              3
     5       62           62.0              6
     5       64           49.1              1
     5       65           30.9              5
     5       66           94.1              6
     5       67           42.8              4
     5       68          124.6              5
     5       70          125.4              2
     5       71          128.0              6
     5       72          133.2              3
     5       73          118.0              6
     5       74           43.8              2
     5       75            7.2              6
     5       76           12.0              6
     5       79           46.4              4
     5       80           35.1              6
     5       82           91.2              3
     5       85          108.3              4
     5       86           45.8              4
     5       88            0.9              5
     5       89           51.6              3
     5       90           63.4              3
     5       92           49.0              1
     5       93           80.9              4
     5       94          114.0              2
     5       95          128.6              2
     5       96           21.2              4
     5      100           89.7              4
     6        1          113.9              6
     6        2          105.1              1
     6        3           11.6              4
     6        4           79.4              3
     6        7           69.2              5
     6        9           32.7              1
     6       10           16.0              4
     6       11            9.3              3
     6       12           51.4              2
     6       13          113.6              3
     6       14           19.1              6
     6       15          108.8              5
     6       16           70.5              2
     6       18          138.2              4
     6       19           14.4              2
     6       20          136.0              5
     6       22           36.1              3
     6       23          138.4              5
     6       24           85.9              2
     6       25           50.6              2
     6       26           60.8              6
     6       27          116.1              2
     6       28           25.5              4
     6       29          128.2              4
     6       30          129.5              5
     6       31           45.9              1
     6       32            4.4              5
     6       34           10.3              6
     6       36            2.3              4
     6       37           57.8              1
     6       38           76.9              1
     6       39           76.1              3
     6       40           58.5              5
     6       41            0.3              2
     6       42           37.6              5
     6       43            9.0              5
     6       46           94.6              2
     6       47           67.9              4
     6       50          137.0              2
     6       51           89.0              3
     6       52           31.2              4
     6       53          102.1              4
     6       55           33.4              4
     6       56          140.9              1
     6       59           88.8              4
     6       60           87.2              2
     6       61           54.5              3
     6       62          130.3              5
     6       64           72.6              5
     6       65           67.3              5
     6       66          102.4              1
     6       67          116.2              5
     6       68           21.3              4
     6       69           12.2              4
     6       71          134.0              5
     6       72           13.8              3
     6       74           75.6              3
     6       75          112.8              5
     6       76            0.1              3
     6       78           84.1              1
     6       79           76.4              4
     6       81          110.8              4
     6       82          122.3              4
     6       83           94.6              2
     6       84            6.2              6
     6       85           46.1              3
     6       88          130.9              4
     6       89          134.4              4
     6       90           15.7              6
     6       91          117.6              2
     6       92           45.5              2
     6       94          115.3              2
     6       97          119.5              5
     6       99           19.8              4
     6      100           97.1              3
     7        1           46.9              5
     7        2          129.0              2
     7        4           70.8              5
     7        5          119.6              3
     7        6           67.9              1
     7        7           16.4              5
     7        8          118.0              5
     7        9          115.1              5
     7       13          111.9              4
     7       14           21.1              2
     7       15           92.4              2
     7       17          113.6              4
     7       19           34.7              4
     7       20           75.9              2
     7       21           36.8              4
     7       23          114.9              2
     7       25          137.4              2
     7       26           93.8              2
     7       27            4.4              6
     7       29            3.9              6
     7       30          133.0              5
     7       31          134.2              4
     7       33           26.4              5
     7       35           95.1              6
     7       36          132.6              3
     7       37          136.9              3
     7       38          109.6              5
     7       40           36.2              3
     7       42          141.5              6
     7       44          117.8              2
     7       45           81.8              2
     7       46           63.7              2
     7       47           36.9              3
     7       48          110.1              5
     7       52          102.4              2
     7       53            6.6              4
     7       54           11.8              6
     7       55           79.1              3
     7       57           77.1              5
     7       58          110.9              4
     7       59          116.7              5
     7       60           84.7              3
     7       61           31.2              3
     7       64           85.6              4
     7       67          135.6              1
     7       69           66.3              1
     7       72           29.8              4
     7       74          126.5              3
     7       75          137.7              5
     7       78          140.5              1
     7       79           10.1              4
     7       81           75.5              5
     7       83           52.3              3
     7       84           38.6              3
     7       85           63.0              2
     7       86          105.3              5
     7       87           78.0              5
     7       88           20.2              4
     7       89          100.0              5
     7       92          115.0              2
     7       96          110.7              3
     7       97          130.6              4
     7       98          136.3              4
     7       99           19.3              4
     7      100          125.4              6
     8        1          119.5              4
     8        2           89.5              5
     8        3           84.8              4
     8        4           99.2              4
     8        5          132.8              2
     8        7           16.7              3
     8        9           10.8              3
     8       10           37.2              1
     8       13           69.9              3
     8       14           38.7              1
     8       16           52.8              3
     8       17          135.0              2
     8       19           50.0              4
     8       20           13.4              4
     8       21           76.6              2
     8       22           82.1              4
     8       23           33.0              4
     8       24           25.7              3
     8       25           80.9              2
     8       27          128.2              4
     8       28           13.0              3
     8       31           32.7              5
     8       32           75.8              3
     8       33           65.5              2
     8       34           24.1              6
     8       35           80.3              1
     8       36           39.1              2
     8       37           43.4              5
     8       39           98.8              5
     8       40          139.4              2
     8       42           56.8              2
     8       43            3.6              5
     8       44           80.7              5
     8       45           54.8              6
     8       48            8.9              5
     8       49           75.0              3
     8       50            1.2              4
     8       52           38.6              2
     8       54          118.5              5
     8       55            2.6              1
     8       57           37.7              1
     8       58           82.1              2
     8       59           17.9              2
     8       60          142.0              5
     8       62            5.4              4
     8       63           93.6              2
     8       64            8.2              1
     8       66           27.5              2
     8       69          121.6              4
     8       73          100.6              5
     8       74            7.3              4
     8       77          120.7              3
     8       78           39.3              4
     8       79          137.9              4
     8       80           34.6              3
     8       81          133.5              3
     8       82           36.9              4
     8       83           51.3              3
     8       86          113.8              2
     8       87          109.2              4
     8       88           96.1              1
     8       89          119.8              5
     8       90           51.7              5
     8       91          118.7              5
     8       94           11.8              4
     8       95           65.0              3
     8       96          119.1              6
     8       97           47.3              2
     8       98           91.7              2
     8       99           31.9              1
     9        1           63.6              4
     9        2           62.5              4
     9        5           90.6              5
     9        6           42.9              2
     9        7           17.8              1
     9        9           39.1              2
     9       10           35.4              4
     9       11          104.6              2
     9       13           64.7              5
     9       14            1.8              2
     9       17           49.8              6
     9       18           52.8              3
     9       20          106.7              5
     9       22          128.7              4
     9       23          138.2              3
     9       26           28.4              4
     9       28           88.8              3
     9       29           88.6              4
     9       30           15.6              5
     9       31           41.1              2
     9       32          119.0              2
     9       33           12.8              4
     9       35           46.0              4
     9       36          127.4              6
     9       37          136.2              3
     9       39           50.1              3
     9       40           77.0              2
     9       41           48.1              3
     9       43           93.5              4
     9       45           44.7              4
     9       46           66.6              5
     9       47           47.7              4
     9       48           87.0              5
     9       49           13.7              3
     9       50          109.0              5
     9       52          126.2              5
     9       53           52.5              2
     9       55           86.7              3
     9       56            2.7              4
     9       57           49.4              5
     9       58          115.2              3
     9       59           71.9              6
     9       60           74.8              3
     9       62           61.1              3
     9       64           61.1              3
     9       65          126.4              2
     9       66           78.7              2
     9       67           25.6              1
     9       68          104.9              5
     9       69           46.1              3
     9       70          121.9              3
     9       71           81.1              2
     9       74            8.4              5
     9       76           53.3              5
     9       78           79.4              1
     9       80           27.1              6
     9       85           80.3              2
     9       86           21.6              1
     9       87           80.4              1
     9       89           45.1              5
     9       91           26.3              2
     9       92           60.7              6
     9       93           56.2              4
     9       94          100.9              4
     9       95          129.1              2
     9       98          141.7              5
     9       99           56.4              5
     9      100           21.9              2
    10        1           93.7              6
    10        2          140.9              2
    10        3          118.0              2
    10        5           25.0              4
    10       15           85.9              3
    10       17           64.5              5
    10       18           30.6              4
    10       20           80.9              3
    10       21           52.6              6
    10       23           44.4              3
    10       24          107.8              3
    10       25          132.3              6
    10       27           88.0              4
    10       28           86.7              5
    10       29            0.7              2
    10       30          116.7              2
    10       31           86.9              4
    10       32          130.4              3
    10       33          113.2              4
    10       34            6.6              1
    10       35           24.7              4
    10       36           26.9              2
    10       37           89.1              2
    10       38          109.9              1
    10       40          106.6              2
    10       41          123.4              2
    10       43          130.3              2
    10       44           32.1              1
    10       45           51.9              3
    10       46           90.9              4
    10       47          134.2              2
    10       48           27.7              3
    10       49           38.2              1
    10       50           34.5              5
    10       51           29.1              5
    10       53           59.1              4
    10       54           38.7              5
    10       55           10.9              4
    10       56          124.0              2
    10       57           32.0              6
    10       58          103.3              4
    10       59            5.0              5
    10       61           18.8              5
    10       62           69.5              1
    10       64           90.2              2
    10       66           28.9              5
    10       67           53.7              4
    10       69          142.9              4
    10       70           87.5              1
    10       71           56.1              6
    10       73          106.3              4
    10       74          108.0              1
    10       75           49.7              5
    10       77           41.8              5
    10       79          140.6              2
    10       80            8.5              2
    10       81          131.9              4
    10       82          111.7              5
    10       83           29.6              2
    10       84           44.0              2
    10       86           69.0              4
    10       87           15.2              5
    10       88           69.3              1
    10       89           80.5              4
    10       90          127.1              6
    10       91           82.6              5
    10       92           12.5              2
    10       93          128.8              2
    10       94          104.0              1
    10       95           30.1              4
    10       96           10.7              4
    10       97           19.8              4
    10       99           36.0              3
    10      100           49.5              2
    11        1           93.9              2
    11        2           84.4              5
    11        3           64.5              1
    11        4          105.0              4
    11        6           79.3              4
    11        8           20.0              4
    11       10          112.6              4
    11       11           11.3              3
    11       12          129.1              4
    11       15          119.0              4
    11       16           36.9              3
    11       17           39.5              3
    11       18           92.4              3
    11       19           73.6              2
    11       20           85.1              6
    11       21           75.6              6
    11       22           95.5              3
    11       23           34.7              2
    11       24           55.8              3
    11       25           13.1              5
    11       26          114.8              4
    11       27           83.5              4
    11       28            1.4              4
    11       29           39.2              5
    11       30           81.6              4
    11       31           23.1              6
    11       32          140.5              5
    11       35           37.6              2
    11       36           86.3              2
    11       39           40.2              2
    11       41          132.2              2
    11       42          105.4              6
    11       44          139.9              2
    11       45          138.5              1
    11       46           57.3              2
    11       48           24.2              4
    11       49           61.2              5
    11       50            5.9              5
    11       51           39.7              6
    11       52          107.2              3
    11       55          119.2              3
    11       56           60.4              3
    11       59          108.8              2
    11       61          121.6              2
    11       63          110.8              2
    11       65           83.4              6
    11       66          104.1              6
    11       67           75.3              5
    11       68           64.4              4
    11       69           95.7              5
    11       70           86.9              2
    11       74          122.5              1
    11       75           17.8              3
    11       76           57.5              3
    11       78            0.0              5
    11       79           36.9              2
    11       80           81.4              3
    11       82          135.0              1
    11       83          136.0              4
    11       84           16.7              2
    11       87           77.2              2
    11       89           87.6              5
    11       90           34.4              5
    11       91           20.6              3
    11       92           33.1              3
    11       93          101.7              6
    11       94           31.1              5
    11       95           38.0              4
    11       96           53.5              3
    11       97           17.7              1
    11       98           69.4              2
    11       99          109.6              2
    11      100            9.3              5
    12        1            9.8              5
    12        2           87.7              1
    12        9          137.2              5
    12       10          132.2              3
    12       13          133.3              6
    12       15           87.6              2
    12       16          121.3              2
    12       17           22.6              5
    12       18          110.6              3
    12       19           60.9              4
    12       20          110.6              5
    12       21          139.1              4
    12       22          134.0              1
    12       25          132.3              2
    12       26          131.5              2
    12       27          125.5              2
    12       29          133.1              4
    12       30          122.4              6
    12       31            1.0              5
    12       32          101.2              5
    12       33           65.6              3
    12       34           47.8              5
    12       35           82.1              3
    12       39           67.1              1
    12       40          118.1              3
    12       42           27.4              3
    12       43           19.8              4
    12       44           30.0              1
    12       46           78.0              2
    12       47           62.2              5
    12       48           25.7              5
    12       49           40.0              2
    12       51          102.6              6
    12       52          101.6              2
    12       53           71.0              5
    12       54           45.7              1
    12       55          114.4              3
    12       56          103.6              3
    12       57          113.9              5
    12       59           26.2              5
    12       60           56.3              4
    12       61          120.5              6
    12       62           86.6              5
    12       63           44.8              5
    12       64            3.5              3
    12       66           19.4              1
    12       67           46.0              3
    12       70           51.8              2
    12       71           65.7              4
    12       72           50.6              2
    12       73           49.6              2
    12       74           95.5              4
    12       75          128.5              2
    12       76           77.3              2
    12       77          135.9              3
    12       78           61.5              4
    12       79          107.4              4
    12       80           23.3              1
    12       81           79.3              2
    12       82            0.9              3
    12       84          127.0              6
    12       85           48.8              5
    12       86          107.6              3
    12       87           75.3              2
    12       88           92.0              1
    12       89           71.9              2
    12       90           61.8              4
    12       91           34.2              1
    12       92            5.4              2
    12       94           60.7              3
    12       95          131.8              4
    12       97           93.6              5
    12       98           25.2              2
    12       99           24.5              3
    12      100          133.6              5
    13        1           64.5              6
    13        2           33.6              2
    13        4          140.4              2
    13        6           49.9              1
    13        7           72.9              5
    13        9           82.7              4
    13       10          110.6              1
    13       11           60.1              2
    13       13          124.5              2
    13       14           21.1              3
    13       15          117.4              4
    13       17           18.6              4
    13       18           53.4              3
    13       19            4.9              6
    13       20           69.5              2
    13       21          111.2              5
    13       22           40.4              2
    13       25            1.3              4
    13       27           10.0              3
    13       28           91.7              2
    13       29          113.7              2
    13       30           39.4              1
    13       31           97.5              5
    13       32           60.8              4
    13       33          128.2              3
    13       34           30.5              2
    13       35          137.2              4
    13       36           33.1              5
    13       37          140.6              2
    13       38            0.5              6
    13       39           75.2              5
    13       40           52.5              4
    13       41           96.5              2
    13       42           59.4              2
    13       46            1.3              4
    13       47          112.3              2
    13       48           78.1              2
    13       50           15.5              3
    13       52           23.6              4
    13       53           39.8              4
    13       54           93.9              4
    13       55            7.1              5
    13       56          126.7              4
    13       57          111.7              5
    13       59           77.3              3
    13       60           15.0              3
    13       61          106.7              4
    13       63           77.8              5
    13       64            4.8              4
    13       65           30.0              1
    13       67           81.4              3
    13       69          134.0              5
    13       70           69.2              2
    13       71           45.9              3
    13       72           51.7              3
    13       73           28.8              2
    13       75          129.6              4
    13       76           53.6              2
    13       77           88.0              5
    13       78          139.7              4
    13       79           27.3              4
    13       80           89.0              3
    13       81            8.4              2
    13       83          125.7              2
    13       84          105.2              1
    13       85          112.5              4
    13       86           84.1              5
    13       88           30.8              5
    13       91           99.1              2
    13       92           50.9              6
    13       93           89.4              5
    13       94           85.4              6
    13       95           17.8              1
    13       96          141.3              2
    13       97            4.9              2
    13       98           10.3              4
    13       99           45.5              2
    13      100          119.8              6
    14        1          108.9              2
    14        2           49.5              5
    14        3           73.4              3
    14        4          142.0              5
    14        5          126.1              1
    14        7          112.2              4
    14        9            0.6              5
    14       11           91.4              5
    14       12           24.8              6
    14       15            6.3              4
    14       16           99.1              2
    14       17           68.4              1
    14       19          104.4              4
    14       21            4.0              1
    14       22           98.0              3
    14       23          127.5              5
    14       24            9.0              2
    14       26           68.7              2
    14       27           37.9              2
    14       28            2.6              4
    14       30          107.5              5
    14       31            8.7              3
    14       33            0.2              1
    14       34          108.8              1
    14       35           90.1              5
    14       36           52.0              4
    14       38           51.3              4
    14       39           57.1              4
    14       40            7.0              4
    14       42           57.0              6
    14       43          142.9              3
    14       46          140.5              3
    14       47            1.6              3
    14       48           43.5              4
    14       49          131.4              6
    14       51           90.6              6
    14       52           98.5              2
    14       53            7.8              3
    14       54          116.9              4
    14       55           82.1              4
    14       56          111.9              5
    14       57           16.3              1
    14       59           78.1              5
    14       60           28.9              2
    14       61           22.5              3
    14       62          113.7              4
