
Code  2
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       46          123.4              1
     4       48           82.5              3
     4       49           81.8              2
     4       51           86.3              6
     4       52           60.9              4
     4       53           78.9              5
     4       54           62.0              2
     4       57           35.0              3
     4       59           29.9              3
     4       61          103.4              2
     4       63          128.8              1
     4       64           84.1              4
     4       66           94.4              2
     4       67           77.2              4
     4       68          127.4              5
     4       69           95.0              2
     4       70           79.1              5
     4       71           19.1              5
     4       73           69.9              5
     4       74          131.6              3
     4       75           48.7              2
     4       76           41.0              1
     4       77          105.1              3
     4       78           49.9              2
     4       79           38.5              1
     4       80          139.8              4
     4       82           57.6              4
     4       84          100.6              2
     4       85          128.1              4
     4       86          109.5              4
     4       88           56.0              2
     4       89           65.9              4
     4       90           16.9              1
     4       91           25.3              2
     4       92          113.9              3
     4       93           39.9              4
     4       94           45.6              3
     4       95           39.2              5
     4       98          136.6              5
     5        5           48.1              5
     5        7           90.6              5
     5        8           72.3              4
     5       10           85.5              5
     5       11           56.1              3
     5       12           15.9              3
     5       13           30.8              5
     5       15            9.9              5
     5       16           32.6              4
     5       17          120.7              1
     5       18          124.8              4
     5       19            7.5              2
     5       20           59.8              3
     5       21            2.6              2
     5       22           29.6              5
     5       23           88.6              5
     5       25           89.9              3
     5       26           21.2              6
     5       27           18.4              2
     5       28           27.7              2
     5       29           47.9              5
     5       30           89.3              3
     5       33           95.2              4
     5       35           21.5              2
     5       36            7.2              2
     5       38           11.4              5
     5       42           31.3              5
     5       43           81.7              5
     5       45          100.3              2
     5       46           95.6              5
     5       48          132.0              2
     5       49          108.2              4
     5       50           67.4              2
     5       51          112.4              3
     5       52           92.7              4
     5       53           39.8              2
     5       54           32.1              4
     5       55           63.8              6
     5       56           37.9              6
     5       57          134.6              3
     5       60           17.0              1
     5       61           39.9              1
     5       62           79.5              4
     5       63           96.2              6
     5       64           20.5              1
     5       66           44.8              5
     5       71            2.5              2
     5       72           85.1              3
     5       73            6.5              6
     5       74          104.0              2
     5       75           88.3              3
     5       76           87.8              3
     5       77           91.5              3
     5       78           84.5              5
     5       81            7.6              1
     5       82           71.2              5
     5       83          123.9              3
     5       84            0.5              3
     5       86            2.4              1
     5       87          130.9              3
     5       88          131.3              2
     5       89           15.5              2
     5       90            9.4              3
     5       91           60.9              5
     5       92            7.9              3
     5       93          136.4              3
     5       94           99.6              6
     5       96          121.5              6
     5       97            7.4              3
     5       98           71.2              4
     5       99          139.4              3
     6        1           42.4              2
     6        2          120.5              3
     6        3           96.7              4
     6        4           77.8              3
     6        5          107.7              5
     6        6           78.1              5
     6        8           28.2              1
     6       10          127.3              5
     6       11          128.7              3
     6       13          141.2              2
     6       15           55.5              1
     6       16           18.3              4
     6       18           38.4              3
     6       19           61.6              2
     6       20           84.6              5
     6       22            3.0              1
     6       24           21.9              6
     6       25           64.8              5
     6       26          113.9              1
     6       27           17.6              4
     6       29          118.7              5
     6       30           18.4              5
     6       31            2.9              4
     6       33          117.7              3
     6       34           46.0              4
     6       35           21.2              5
     6       38           71.7              3
     6       39           82.5              3
     6       40           95.4              2
     6       41           94.5              4
     6       42          138.8              3
     6       43          135.2              4
     6       44           53.6              2
     6       46           87.5              4
     6       47           10.9              5
     6       48           20.8              2
     6       50           76.0              6
     6       53           94.1              3
     6       57          124.8              4
     6       58          127.9              2
     6       61            6.6              5
     6       62           57.5              3
     6       63           47.4              2
     6       64           58.1              2
     6       65           20.3              5
     6       67           71.5              3
     6       68           36.3              1
     6       69          103.8              1
     6       71           17.2              3
     6       74            7.2              5
     6       76           19.4              2
     6       77           78.1              4
     6       78           70.7              4
     6       79           41.6              2
     6       80           52.4              4
     6       82           95.1              1
     6       85            0.1              2
     6       86           79.0              3
     6       87           15.7              2
     6       88           32.8              4
     6       89           27.3              5
     6       93           37.6              3
     6       95           93.4              3
     6       97           71.7              2
     6       98           58.4              3
     6       99           78.7              4
     6      100          134.7              4
     7        2           51.8              4
     7        3            4.2              4
     7        4            2.3              2
     7        5           61.7              3
     7        6            3.0              4
     7        7           15.1              4
     7        8          133.4              1
     7       11          121.0              3
     7       13           24.2              4
     7       14           91.8              4
     7       19           22.7              6
     7       21          113.7              2
     7       22          132.0              2
     7       23            4.1              5
     7       25           25.2              2
     7       26           36.5              4
     7       27          106.7              2
     7       28           91.7              4
     7       29            5.1              4
     7       33           71.6              2
     7       34          115.5              5
     7       35          129.4              6
     7       37           18.5              4
     7       38           33.8              2
     7       40           94.4              2
     7       41          126.6              5
     7       43          135.8              3
     7       45          137.8              6
     7       46          109.3              4
     7       47           54.6              4
     7       50           95.7              2
     7       51          119.5              2
     7       52           60.4              2
     7       55           31.9              5
     7       57           36.5              3
     7       58           51.0              1
     7       59           53.8              1
     7       60          116.3              3
     7       61           12.7              2
     7       62           39.7              5
     7       63          142.4              5
     7       64          136.9              1
     7       66          113.1              6
     7       68           50.2              3
     7       71           21.4              2
     7       73           93.3              2
     7       74           88.6              3
     7       75           70.6              1
     7       76           73.2              2
     7       77          124.1              6
     7       78          122.4              3
     7       79           32.6              4
     7       80          127.9              3
     7       81          131.0              2
     7       82           56.0              2
     7       83           90.2              3
     7       84           33.0              4
     7       85           96.8              3
     7       87           84.2              3
     7       88           23.8              3
     7       90           33.5              5
     7       91           93.3              3
     7       92          139.2              5
     7       95           88.7              1
     7       96          132.7              5
     7       97           54.7              4
     7       98           26.5              3
     7       99            5.7              1
     8        1           33.2              5
     8        2          130.5              5
     8        4          131.6              1
     8        5          101.2              1
     8        6           16.2              3
     8        7           69.3              3
     8        8           68.5              2
     8       10           41.9              2
     8       11          140.2              1
     8       12            1.2              2
     8       13           14.2              1
     8       15            8.6              5
     8       17           64.1              4
     8       20           37.1              2
     8       21            5.7              5
     8       23          140.2              2
     8       24          122.2              5
     8       26          100.7              1
     8       27            7.4              6
     8       29          126.6              5
     8       30           70.4              2
     8       31          138.4              2
     8       33          142.7              5
     8       34            6.9              4
     8       37           48.3              6
     8       38            7.4              5
     8       40           51.4              4
     8       42           22.8              1
     8       43           83.5              5
     8       45           41.0              6
     8       46           88.3              3
     8       47           97.0              4
     8       49          122.1              2
     8       50           32.4              4
     8       51           93.7              2
     8       52          129.5              3
     8       53          123.2              3
     8       54           49.1              4
     8       55           52.0              6
     8       56            0.3              5
     8       58           87.3              1
     8       59          137.9              2
     8       60           39.9              4
     8       61          111.1              1
     8       63           79.8              1
     8       64           40.3              3
     8       65           31.6              5
     8       66           42.9              6
     8       68           36.4              3
     8       69           52.8              5
     8       70          130.2              5
     8       72          131.6              4
     8       73           59.0              5
     8       74          138.4              3
     8       75           12.7              3
     8       76           88.2              3
     8       78          125.1              3
     8       79           27.0              2
     8       81           99.0              2
     8       85           51.6              4
     8       86           24.3              2
     8       87           47.4              4
     8       89           87.6              2
     8       92           74.9              2
     8       93           85.7              5
     8       94           50.4              6
     8       95            8.5              2
     8       96           57.7              1
     8       97           43.3              5
     8       98           70.3              3
     8      100           74.3              6
     9        2           19.5              2
     9        3           36.8              4
     9        4          119.1              5
     9        6           88.2              2
     9        8           24.2              5
     9        9           13.5              5
     9       10           39.5              3
     9       11          121.9              2
     9       12           86.6              2
     9       13           10.3              2
     9       15          127.9              3
     9       16          127.6              6
     9       17           58.3              2
     9       18          141.8              3
     9       19           16.9              2
     9       20            0.8              3
     9       22          117.2              5
     9       24          106.4              2
     9       25          108.5              4
     9       27           49.3              3
     9       28           26.7              1
     9       31           61.2              4
     9       32          117.0              5
     9       33          120.0              5
     9       34           38.3              1
     9       35           58.1              4
     9       37           52.3              1
     9       39          102.6              5
     9       40           15.4              1
     9       41           61.3              3
     9       44           90.6              4
     9       46           20.3              1
     9       47           63.0              3
     9       48           32.8              5
     9       53           65.1              3
     9       55           95.8              3
     9       58           26.9              2
     9       59           75.8              4
     9       62          105.5              4
     9       64           36.9              4
     9       66           13.7              2
     9       68           88.9              4
     9       69           10.0              2
     9       70           12.3              5
     9       71          104.4              4
     9       72          136.0              4
     9       73           23.0              2
     9       74          113.0              4
     9       75            6.5              6
     9       76          127.4              5
     9       77           99.9              3
     9       80           83.9              4
     9       82           81.1              6
     9       83           81.8              5
     9       84           80.3              4
     9       85           51.3              4
     9       86          105.5              5
     9       87           77.2              6
     9       88           14.1              5
     9       92          142.8              6
     9       93           90.9              1
     9       94           65.9              3
     9       95           69.8              3
     9       96           39.3              1
     9       97           44.4              5
     9       98           78.0              3
     9       99          118.1              4
     9      100           89.9              5
    10        2          109.7              6
    10        3           83.1              3
    10        4           91.4              3
    10        5           36.5              5
    10        6           26.6              4
    10        7          107.7              3
    10        8          124.9              3
    10       10           22.3              5
    10       13           71.3              1
    10       14           30.6              3
    10       15          104.8              2
    10       16           28.6              1
    10       21            4.8              4
    10       23            8.0              5
    10       24           57.4              5
    10       26           94.4              3
    10       27           52.8              4
    10       28           94.7              3
    10       29          107.3              1
    10       31          128.2              6
    10       32           60.4              2
    10       34           32.1              3
    10       35           49.1              5
    10       36           82.2              5
    10       37          120.4              4
    10       39           13.5              2
    10       41           96.0              5
    10       42           41.3              3
    10       43           78.7              1
    10       44           88.7              5
    10       45           82.0              3
    10       47           47.5              5
    10       48           29.9              5
    10       49          138.4              3
    10       50           76.8              5
    10       51           14.0              5
    10       52           12.0              3
    10       53          104.0              3
    10       54            0.0              3
    10       55           34.5              4
    10       56          101.9              4
    10       57           21.8              6
    10       58           31.6              3
    10       59           57.9              2
    10       60           39.7              5
    10       61           81.5              2
    10       63          139.8              5
    10       67          139.6              5
    10       68           55.7              5
    10       69           64.9              2
    10       70            9.7              6
    10       71           93.8              1
    10       73           50.7              2
    10       74          102.6              3
    10       75           61.7              2
    10       76           95.6              5
    10       77           73.0              3
    10       79           77.2              5
    10       82           13.0              3
    10       83          119.6              2
    10       85           48.7              1
    10       86            5.4              3
    10       87           60.1              2
    10       88           81.8              1
    10       89           12.1              5
    10       91          138.1              3
    10       92           51.3              3
    10       95           57.3              3
    10       96          116.1              2
    10      100           54.7              2
    11        1           93.5              5
    11        3          136.2              3
    11        4            8.5              2
    11        5          132.6              1
    11        6          129.6              1
    11        7           97.8              2
    11        9          139.0              2
    11       10            1.4              4
    11       11           37.2              2
    11       12           91.3              2
    11       14           69.6              2
    11       17           72.7              5
    11       18          104.7              2
    11       20           85.0              5
    11       21           40.9              3
    11       22           49.0              2
    11       26           29.8              5
    11       27           20.3              6
    11       29           24.2              6
    11       30           31.0              2
    11       31          126.8              3
    11       36           57.0              1
    11       42           20.3              4
    11       43           20.2              3
    11       44           56.5              5
    11       45           48.5              4
    11       46           19.8              4
    11       47          132.2              4
    11       48          101.9              1
    11       49           25.1              1
    11       50          124.8              5
    11       52           84.7              5
    11       53           38.3              3
    11       55           28.7              1
    11       56           49.8              3
    11       57           99.9              1
    11       59            9.2              4
    11       60          135.7              2
    11       61          119.5              5
    11       62           34.9              2
    11       63           15.6              3
    11       65          140.7              3
    11       67           68.3              4
    11       70           26.4              5
    11       71           34.5              4
    11       72           83.9              5
    11       73           78.9              5
    11       74           83.0              1
    11       75           61.4              2
    11       79           52.5              4
    11       80           80.0              4
    11       81           65.6              3
    11       82           36.3              3
    11       83           70.6              2
    11       84          128.2              3
    11       85           88.7              1
    11       87           20.2              2
    11       88           77.4              3
    11       90           76.1              1
    11       91          103.0              1
    11       95           40.0              4
    11       96           80.8              2
    11       97           47.2              2
    11       98          109.3              4
    11       99          120.2              3
    11      100           25.6              4
    12        3           72.5              5
    12        4           59.3              4
    12        5           61.8              6
    12        7          115.7              3
    12       10           72.9              5
    12       12           90.7              4
    12       13           67.8              1
    12       14          103.6              2
    12       17          120.6              6
    12       18           23.5              1
    12       20           73.0              6
    12       21           47.8              1
    12       22           32.8              2
    12       23           24.0              6
    12       24           91.9              1
    12       25           81.1              4
    12       26          133.5              4
    12       27           72.7              3
    12       30           66.3              1
    12       31            3.0              5
    12       32          101.5              3
    12       33          128.1              6
    12       34            5.5              6
    12       35          127.5              2
    12       36           69.5              2
    12       37           73.4              5
    12       38           49.2              1
    12       39          115.7              1
    12       42           44.8              4
    12       44           74.6              5
    12       48           95.4              2
    12       50          131.7              3
    12       51          122.6              1
    12       52          136.7              4
    12       53           65.1              5
    12       54           98.2              2
    12       55           26.3              5
    12       56          109.4              5
    12       57           94.4              1
    12       58           73.8              3
    12       59           80.9              3
    12       60          134.1              4
    12       61            3.2              5
    12       63           87.8              5
    12       64           41.1              4
    12       66           74.8              1
    12       67          118.0              4
    12       68          105.7              2
    12       71           14.2              2
    12       72          108.7              5
    12       75            8.7              5
    12       77          138.2              6
    12       79          100.4              5
    12       80           96.7              3
    12       81            5.5              2
    12       89          103.3              3
    12       91           32.2              5
    12       92           23.3              5
    12       93           51.2              3
    12       95           52.7              5
    12       96           51.0              4
    12       97           65.9              2
    12       98           78.1              4
    12       99           46.1              3
    12      100           73.3              6
    13        1          117.6              3
    13        2            1.3              2
    13        3          110.6              2
    13        5          115.0              1
    13        6          107.2              3
    13        9           97.1              5
    13       11          143.0              2
    13       12           77.3              4
    13       13          108.8              4
    13       14           13.5              4
    13       15           57.8              6
    13       16          142.6              3
    13       17           60.3              1
    13       19          133.6              1
    13       20           26.7              5
    13       21          130.6              1
    13       25            5.4              5
    13       26           49.5              1
    13       27           18.1              4
    13       28          131.7              2
    13       29            1.7              3
    13       31           45.4              3
    13       32           25.3              5
    13       33           16.3              1
    13       35            3.9              5
    13       36          102.5              4
    13       37           38.9              5
    13       38           19.3              3
    13       40            1.8              3
    13       41          126.3              5
    13       42          139.6              4
    13       43          140.9              2
    13       44           76.2              1
    13       45           87.5              2
    13       46           75.4              5
    13       47           86.4              4
    13       48          118.3              1
    13       49           62.0              2
    13       50           83.0              2
    13       53           42.5              4
    13       54           86.7              3
    13       55          142.8              3
    13       56           82.3              2
    13       57          110.5              6
    13       58          115.3              3
    13       59          128.4              5
    13       60           58.1              5
    13       61           59.6              4
    13       62           19.7              5
    13       63          110.3              3
    13       64           55.7              4
    13       68           22.2              5
    13       69          129.1              6
    13       70           60.7              3
    13       71           73.3              1
    13       75          134.2              5
    13       76           62.4              4
    13       78           13.1              2
    13       79           33.7              4
    13       80           59.0              2
    13       81            8.2              5
    13       83           82.5              4
    13       84           88.0              5
    13       85           12.7              5
    13       87          142.9              2
    13       88          125.5              5
    13       90          107.0              2
    13       91           11.5              2
    13       92           24.1              3
    13       97           16.2              2
    13       98           44.5              5
    13       99          118.9              5
    13      100           36.1              5
    14        1           77.7              3
    14        3           84.6              5
    14        4           48.0              6
    14        5           74.1              6
    14        6           59.5              4
    14        7          127.5              6
    14        9           47.2              2
    14       10          119.5              2
    14       12           19.7              2
    14       14          123.1              5
    14       16          105.0              3
    14       17          119.1              3
    14       18          109.2              4
    14       22          121.6              2
    14       23          128.5              5
    14       25          133.4              1
    14       26           90.6              2
    14       27          116.9              3
    14       29          135.5              5
    14       30           20.0              3
    14       31          102.4              2
    14       32           71.5              5
    14       35            1.0              2
    14       36          105.8              2
    14       38          120.1              2
    14       39           38.5              3
    14       40           20.9              3
    14       42           42.6              3
    14       43           17.7              4
    14       44            6.0              3
    14       47           21.8              2
    14       50           87.9              3
    14       51           76.1              5
    14       52           21.5              3
    14       53           67.2              6
    14       57           35.0              5
    14       58          137.3              5
    14       59           47.2              2
    14       60          102.5              6
    14       64          129.5              3
    14       68           29.6              6
    14       71          111.7              5
    14       72           90.7              6
    14       77          133.9              1
    14       78           32.9              1
    14       79           53.1              2
    14       80           50.5              5
    14       81          109.1              4
    14       84          106.2              1
    14       86           37.0              1
    14       89          119.5              3
    14       90            0.7              5
    14       91           94.2              3
