
Code  4
Dimension   Fixed Cost    Capacity  
   100            100         10   
     2       47           70.7              2
     2       48           71.2              4
     2       49           56.3              4
     2       51           43.2              2
     2       53           63.8              4
     2       55           22.0              3
     2       58           51.9              3
     2       59            4.7              3
     2       60           37.5              2
     2       61          104.7              5
     2       62          114.2              4
     2       64           98.0              5
     2       65          108.8              6
     2       67           45.3              2
     2       68           30.7              5
     2       69           50.0              2
     2       71          109.3              2
     2       72           67.3              2
     2       73          113.9              3
     2       74          131.6              2
     2       75           50.6              3
     2       76           68.8              4
     2       77           65.2              5
     2       78          138.5              2
     2       79           67.3              2
     2       81           55.7              2
     2       82          112.8              2
     2       83          133.5              2
     2       84          109.8              2
     2       85          139.7              3
     2       88            5.3              6
     2       89           64.2              5
     2       90           37.2              2
     2       91           26.5              4
     2       93           91.5              1
     2       95          136.7              2
     2       97           60.7              3
     2       98           65.0              2
     2      100           42.9              6
     3        1          123.3              4
     3        3           69.3              1
     3        4           59.3              1
     3        5           67.2              3
     3        6            0.7              4
     3        7            3.6              4
     3        8           74.7              6
     3        9           55.7              6
     3       10            1.7              3
     3       11            7.5              3
     3       12            3.7              6
     3       16           43.8              3
     3       19          120.6              2
     3       21           86.8              2
     3       22           10.6              4
     3       23          115.4              5
     3       24            3.9              2
     3       26           55.5              2
     3       27           57.8              5
     3       28           56.8              6
     3       29          128.9              3
     3       32           95.2              3
     3       33           16.3              3
     3       34           90.9              2
     3       36           13.4              4
     3       37          104.8              5
     3       39           25.7              3
     3       40           60.3              4
     3       42          119.8              3
     3       43          118.5              2
     3       44            5.7              2
     3       46            6.7              2
     3       48           85.2              4
     3       49           11.5              5
     3       50          110.4              4
     3       51          139.4              5
     3       53           63.9              2
     3       54           29.2              4
     3       58          113.3              3
     3       60           53.3              5
     3       61          108.7              5
     3       62           40.3              2
     3       67           29.4              6
     3       68            1.0              2
     3       69           95.9              2
     3       70           67.0              3
     3       72           40.2              3
     3       73           77.3              2
     3       75           12.8              4
     3       76           54.9              3
     3       77          109.7              4
     3       78          115.1              5
     3       79          117.0              3
     3       80          114.1              5
     3       81          125.8              2
     3       82           64.4              2
     3       83           73.1              2
     3       84           24.4              6
     3       85           51.7              3
     3       86           88.3              3
     3       87           44.9              5
     3       88           79.7              4
     3       90           29.7              5
     3       92            6.3              2
     3       93          141.0              3
     3       94          110.5              2
     3       95          126.8              5
     3       96          118.7              3
     3      100           82.2              5
     4        1           92.0              1
     4        2           79.5              3
     4        3          115.0              4
     4        4          100.5              4
     4        5           95.4              3
     4        6          109.0              4
     4        7           86.0              4
     4        8          129.2              2
     4       10           80.3              5
     4       11           63.1              5
     4       12           28.6              4
     4       13           31.1              2
     4       14           99.4              4
     4       15           73.8              5
     4       16           64.3              3
     4       18           64.2              5
     4       20          124.3              4
     4       21           83.2              5
     4       23           41.9              4
     4       28            7.2              4
     4       31          137.4              4
     4       32           67.8              2
     4       33           41.8              6
     4       34           80.7              1
     4       36          126.9              3
     4       37           16.6              2
     4       39            4.1              2
     4       40           93.7              2
     4       41          112.9              2
     4       42          117.9              3
     4       43          134.1              2
     4       46           44.6              3
     4       47          108.9              4
     4       48           77.6              4
     4       49           42.8              4
     4       50          108.4              3
     4       51          114.7              6
     4       52          133.7              4
     4       55           59.0              3
     4       56           62.3              5
     4       57          142.3              3
     4       58           48.1              3
     4       59          119.5              4
     4       61          124.2              4
     4       62          139.7              5
     4       63           46.0              2
     4       65          123.6              5
     4       66          112.3              3
     4       67           29.9              4
     4       72           18.1              2
     4       73            0.8              3
     4       75           23.9              4
     4       76           79.3              2
     4       78           20.1              6
     4       79           72.7              4
     4       80           66.9              2
     4       81          136.0              6
     4       82           62.8              4
     4       83           35.4              4
     4       86          100.8              2
     4       87           63.0              4
     4       88           17.9              6
     4       91           56.1              2
     4       92          132.7              6
     4       93           17.9              4
     4       95          114.0              2
     4       96           28.2              5
     4       97          109.4              4
     4       98           86.9              6
     4      100           52.7              2
     5        1           40.2              2
     5        2           23.2              4
     5        3           21.2              3
     5        4           49.7              2
     5        5           93.7              4
     5        6          109.4              1
     5        7           13.3              6
     5        8          111.6              5
     5        9           34.8              3
     5       11          130.9              6
     5       12          115.4              4
     5       14           85.5              5
     5       15            1.7              4
     5       16           32.3              3
     5       17           27.7              6
     5       18           34.5              1
     5       20           24.2              2
     5       21           77.9              4
     5       22            5.4              3
     5       23           86.6              4
     5       24           93.1              4
     5       25           64.5              5
     5       27           49.9              4
     5       30           44.4              4
     5       31           66.1              5
     5       33           92.5              4
     5       34           71.8              6
     5       35          130.0              4
     5       36           68.2              3
     5       38           33.1              3
     5       39           70.0              5
     5       41           55.5              2
     5       42           32.4              2
     5       43           37.9              2
     5       44           17.9              2
     5       45           58.1              3
     5       46           65.9              6
     5       49           41.3              5
     5       50          127.7              2
     5       53          111.4              1
     5       55           53.9              6
     5       56           20.0              3
     5       57          110.6              5
     5       58           82.8              3
     5       61           59.9              3
     5       62           79.4              2
     5       64           88.3              1
     5       65           18.5              2
     5       66           33.1              5
     5       67           45.3              3
     5       68          104.0              4
     5       70           11.0              5
     5       71           72.7              1
     5       72           38.7              3
     5       73           84.3              2
     5       75           12.0              3
     5       76          101.5              6
     5       77           51.4              1
     5       78           45.0              3
     5       79          129.4              2
     5       80          119.5              2
     5       81          103.9              2
     5       82           83.1              2
     5       84           28.1              5
     5       85          139.0              4
     5       86          109.1              2
     5       87           30.7              1
     5       88          137.1              2
     5       89           81.6              3
     5       90           88.8              6
     5       91          104.3              4
     5       92           40.3              6
     5       95           89.9              3
     5       97           98.9              2
     5       98          131.1              1
     5       99          104.3              4
     5      100           31.9              1
     6        2           10.2              3
     6        4           27.9              2
     6        5          141.6              4
     6        6           47.3              2
     6        7           59.8              6
     6       10          134.8              5
     6       11           35.0              4
     6       13           34.6              5
     6       15           16.1              6
     6       16          137.9              4
     6       18           87.1              2
     6       19           62.3              3
     6       20          142.7              2
     6       21          125.3              6
     6       22           84.6              3
     6       23           16.2              3
     6       24           41.5              3
     6       25           37.3              2
     6       26          100.8              2
     6       27          110.1              3
     6       28           37.2              4
     6       29          139.7              4
     6       32          110.7              2
     6       33          112.1              6
     6       34           43.6              3
     6       35           38.5              1
     6       36          140.6              5
     6       37          139.3              4
     6       38           14.7              1
     6       39            4.1              2
     6       41           20.4              2
     6       43           91.3              1
     6       45            5.6              3
     6       46           70.3              3
     6       47           49.6              3
     6       48           13.2              3
     6       49           32.8              3
     6       50          103.8              5
     6       52           51.1              5
     6       53           29.3              3
     6       56           30.1              1
     6       58          117.0              2
     6       60           63.3              4
     6       62           75.1              5
     6       63           79.3              2
     6       66           98.3              3
     6       67           46.0              4
     6       68            1.1              5
     6       69           90.5              5
     6       70           87.5              3
     6       71           46.0              2
     6       72          108.8              5
     6       73          141.9              2
     6       74            1.3              2
     6       75           11.2              5
     6       76           99.0              3
     6       77           28.5              3
     6       79           68.5              5
     6       80           92.6              4
     6       81          105.0              2
     6       82           57.2              2
     6       83          130.5              5
     6       84           34.6              3
     6       85           48.9              4
     6       86            0.2              1
     6       87          117.8              2
     6       89           37.7              5
     6       90           84.5              4
     6       91          108.6              1
     6       92           29.1              5
     6       93          100.6              5
     6       95           86.7              3
     6       96          122.1              4
     6       97          141.6              4
     6       99          103.7              3
     7        2           56.5              1
     7        3           98.5              5
     7        4          123.8              3
     7        5           15.8              2
     7        6           59.6              5
     7        7          113.4              4
     7        8           59.2              1
     7        9           58.2              6
     7       11           30.9              1
     7       13          141.1              3
     7       15          106.9              4
     7       17          109.4              2
     7       18           76.8              6
     7       20          141.2              6
     7       21          122.7              2
     7       22          107.3              3
     7       24           95.5              3
     7       25          108.0              3
     7       27          102.5              4
     7       28          130.6              4
     7       29           50.5              2
     7       30          135.6              1
     7       34           33.6              3
     7       36          101.7              2
     7       37           13.3              4
     7       38           96.6              5
     7       39           81.0              3
     7       40            1.5              3
     7       41          128.8              2
     7       43           43.9              5
     7       44          113.7              5
     7       45           19.9              4
     7       46          118.4              5
     7       47          124.1              3
     7       48          135.8              3
     7       49           34.1              3
     7       50           27.6              5
     7       51           36.7              5
     7       52           80.1              4
     7       54          120.4              4
     7       55           73.6              1
     7       56           60.9              4
     7       58           55.5              5
     7       60           24.7              2
     7       61           53.6              1
     7       62           46.6              4
     7       66           25.9              4
     7       67            1.1              5
     7       68           74.7              3
     7       69           58.7              3
     7       70           74.2              3
     7       71          132.3              3
     7       72            2.5              4
     7       73          140.1              4
     7       74          102.9              1
     7       75           26.6              5
     7       76           99.7              2
     7       77           33.2              1
     7       78          115.4              6
     7       80            6.0              1
     7       83           49.5              3
     7       84           94.6              6
     7       86            5.3              5
     7       87          129.8              5
     7       88           95.7              1
     7       90          137.9              2
     7       91          107.1              1
     7       92           21.4              5
     7       93          105.5              4
     7       95           42.8              4
     7       97          130.1              3
     7       99            0.3              3
     7      100           34.4              2
     8        1          135.9              3
     8        2            6.2              5
     8        3           85.4              4
     8        5           17.5              5
     8        6           34.5              2
     8        7          106.4              5
     8        8           18.3              1
     8        9            2.1              1
     8       11           44.4              5
     8       13          128.7              5
     8       14           37.6              4
     8       15          133.2              6
     8       17          103.4              2
     8       18           70.5              2
     8       19          131.0              4
     8       20           53.9              6
     8       21           75.5              2
     8       22           33.0              4
     8       23           46.0              3
     8       25           71.6              1
     8       27          116.1              4
     8       28           62.2              5
     8       31           26.3              3
     8       33           20.2              4
     8       36           69.4              6
     8       38           32.6              2
     8       39           58.0              3
     8       40           69.0              3
     8       42          133.6              4
     8       43           75.3              4
     8       46           99.9              4
     8       47          110.0              5
     8       48           17.4              3
     8       49           46.2              4
     8       50          106.6              4
     8       51           27.1              3
     8       52           26.9              3
     8       53            2.5              4
     8       54          136.0              4
     8       56           34.1              3
     8       57          137.3              1
     8       58          137.6              2
     8       59           92.4              1
     8       60           63.5              4
     8       61           62.5              5
     8       62          120.1              4
     8       64            2.4              2
     8       66           30.5              2
     8       67          103.6              3
     8       68           80.6              5
     8       70           11.2              2
     8       71          131.2              5
     8       72           73.8              2
     8       75           63.1              2
     8       76           15.2              3
     8       77           19.7              4
     8       78          120.5              1
     8       81           96.6              4
     8       82           60.4              2
     8       83            4.7              2
     8       84          137.4              1
     8       85           82.0              2
     8       86           92.0              1
     8       87           33.0              3
     8       89            1.4              4
     8       90           59.5              1
     8       91           53.2              6
     8       92           20.8              5
     8       93          106.8              4
     8       94            3.8              3
     8       95          133.0              3
     8       96           48.2              4
     9        1          137.9              3
     9        2           32.9              1
     9        3           55.9              3
     9        5           72.1              6
     9        6            8.8              2
     9        7           55.2              3
     9        8           52.0              3
     9        9           24.8              5
     9       10          124.6              6
     9       12          128.5              3
     9       14            6.1              5
     9       16           93.0              2
     9       17          123.8              6
     9       20           51.0              2
     9       22          141.0              2
     9       23           66.8              3
     9       24          101.7              6
     9       25           32.6              3
     9       26           72.3              5
     9       27           92.8              3
     9       28           42.0              6
     9       29           22.4              1
     9       30           69.1              4
     9       31           60.0              4
     9       32            9.9              3
     9       35           12.4              4
     9       36            1.2              4
     9       37           66.3              1
     9       38           69.8              1
     9       39          119.8              4
     9       40           63.0              4
     9       41            1.0              2
     9       42           54.5              2
     9       43           83.7              5
     9       44          120.8              6
     9       45           81.0              3
     9       49           16.5              2
     9       52           53.3              2
     9       54           12.2              3
     9       58            2.0              4
     9       59           43.9              4
     9       60           88.8              6
     9       62          136.4              4
     9       63           49.6              3
     9       64          130.4              4
     9       66            0.9              1
     9       69          106.1              3
     9       70           37.1              5
     9       71           51.9              5
     9       72          125.3              5
     9       73          108.2              2
     9       74           44.3              4
     9       75           70.9              3
     9       77           94.6              2
     9       79           33.9              4
     9       80           49.5              3
     9       82           27.2              4
     9       84            6.1              4
     9       86           94.8              3
     9       87          112.3              2
     9       89           15.6              5
     9       90           87.2              5
     9       91           51.9              6
     9       92           94.3              5
     9       96          107.6              5
     9       97           42.0              3
     9       98           97.9              2
     9       99           97.8              2
     9      100           44.1              5
    10        4           74.9              5
    10        6          128.2              6
    10        7           59.3              6
    10        8           28.8              2
    10        9          126.2              1
    10       13           58.5              3
    10       14           36.0              1
    10       16           23.1              2
    10       17          129.4              6
    10       18           82.4              1
    10       19          130.6              5
    10       20           47.3              3
    10       21           12.3              2
    10       23          136.8              1
    10       25          117.3              5
    10       26          141.1              2
    10       27           66.0              5
    10       28           88.3              3
    10       29           43.2              2
    10       32          119.7              2
    10       36           77.0              5
    10       38            7.1              4
    10       39           64.2              2
    10       40           23.6              1
    10       41          128.6              4
    10       42          128.7              4
    10       43          111.5              3
    10       44           49.5              6
    10       45           27.9              5
    10       46           39.5              3
    10       48          102.6              4
    10       49           45.5              2
    10       51           17.6              2
    10       52          121.9              2
    10       54           46.6              5
    10       55           31.8              3
    10       56           24.7              1
    10       57           40.8              5
    10       58           47.5              6
    10       60          110.9              2
    10       64          107.5              2
    10       65            8.7              3
    10       66          107.6              2
    10       69           16.1              2
    10       71           71.1              3
    10       72          126.9              4
    10       73           71.0              5
    10       74           77.4              2
    10       75           20.5              2
    10       76           73.2              3
    10       77           14.6              3
    10       78           58.4              5
    10       79           67.7              4
    10       80            0.1              2
    10       81            0.5              2
    10       82           86.6              6
    10       83           23.6              2
    10       84           48.9              1
    10       85           62.7              2
    10       87           73.2              4
    10       88           98.0              3
    10       90          120.0              6
    10       91           92.4              5
    10       92           56.3              5
    10       93           50.3              1
    10       94           99.9              6
    10       97           61.7              3
    10       98          138.3              3
    10      100           27.0              3
    11        2           34.9              6
    11        4          141.6              6
    11        5           15.7              6
    11        6           64.2              4
    11        8          128.3              1
    11        9           17.1              5
    11       10          141.2              1
    11       11          118.5              2
    11       12           37.8              4
    11       14           37.1              4
    11       15           29.7              3
    11       16          127.6              5
    11       17          107.4              3
    11       19           37.2              1
    11       20           40.6              1
    11       22          122.8              5
    11       24           25.9              3
    11       25          101.2              5
    11       26          116.7              5
    11       28          103.1              1
    11       30          139.2              6
    11       33           54.9              5
    11       34          122.8              4
    11       36           95.5              6
    11       38           91.1              6
    11       39           80.4              1
    11       40           33.7              4
    11       41           84.0              2
    11       43           41.1              5
    11       44           80.2              5
    11       45          118.5              2
    11       47            5.2              5
    11       48          102.5              5
    11       51           63.7              5
    11       53           79.0              4
    11       54          137.8              3
    11       55           42.1              2
    11       56            4.8              1
    11       57           49.7              4
    11       58           80.2              4
    11       59           86.1              2
    11       60           29.7              2
    11       61          130.2              5
    11       66           63.7              2
    11       67           67.1              5
    11       68          120.2              2
    11       69          130.5              5
    11       70           87.0              4
    11       71           74.3              6
    11       72           82.1              1
    11       73           56.9              5
    11       74          102.7              5
    11       75          121.7              5
    11       77          107.3              5
    11       78           93.0              1
    11       79           58.1              3
    11       81           94.0              4
    11       83           93.1              3
    11       85          126.0              2
    11       86           13.9              3
    11       87          135.3              4
    11       89            4.8              4
    11       90           97.6              4
    11       92           23.2              2
    11       93           85.0              4
    11       94           95.3              3
    11       95           99.9              2
    11       96          108.1              5
    11       97           37.3              5
    11       98          110.7              3
    12        1           94.3              4
    12        2           16.8              3
    12        3          104.7              3
    12        4           98.8              6
    12        5           60.3              2
    12        6          119.5              4
    12        7          106.9              1
    12        8          117.2              4
    12        9            3.5              5
    12       11           35.2              3
    12       12          129.5              2
    12       13           33.0              1
    12       14            6.3              2
    12       15          117.3              6
    12       16           67.8              3
    12       18            4.6              1
    12       19           30.2              5
    12       21           74.4              3
    12       25           23.2              4
    12       27            2.7              3
    12       28          124.6              4
    12       29          122.8              4
    12       30          137.0              3
    12       31          118.0              5
    12       34           32.6              3
    12       36          141.4              6
    12       38           53.0              3
    12       40           88.4              5
    12       41          141.9              2
    12       42           62.9              5
    12       47           78.2              3
    12       48           80.0              6
    12       49            1.4              4
    12       50           80.6              6
    12       51           23.0              5
    12       52           55.2              6
    12       53           45.0              2
    12       54           11.4              5
    12       55          111.0              2
    12       56           78.8              2
    12       57          140.9              1
    12       58           22.3              3
    12       59           31.2              3
    12       60           74.9              5
    12       62           98.3              4
    12       64           66.5              3
    12       65            5.2              4
    12       66            5.4              4
    12       67           31.0              3
    12       68           32.0              2
    12       69           31.7              4
    12       70          119.6              6
    12       71          140.8              5
    12       72           89.9              4
    12       73          124.3              3
    12       76           43.5              5
    12       77           23.3              4
    12       78           95.5              3
    12       79           16.3              4
    12       80           97.3              2
    12       81          129.4              5
    12       82          139.8              4
    12       83           49.2              2
    12       84          122.2              2
    12       86          122.5              5
    12       87           61.4              5
    12       89           59.4              4
    12       90           78.1              4
    12       91           77.1              5
    12       92           45.7              3
    12       93            1.8              4
    12       95           72.4              1
    12       96           41.3              3
    12       99           74.0              5
    12      100          107.2              5
    13        1          129.1              1
    13        2           10.8              2
    13        3           11.1              2
    13        7           22.7              4
    13        8          136.3              2
    13        9           14.2              5
    13       10           47.6              1
    13       11           95.1              4
    13       12           49.3              1
    13       13          121.5              2
    13       14           34.5              6
    13       15           21.8              5
    13       19            3.7              3
    13       20           32.7              1
    13       21          101.1              4
    13       22          112.5              6
    13       23          141.7              2
    13       24           11.4              3
    13       27           78.9              5
    13       29           30.5              5
    13       31           59.3              6
    13       32           17.0              2
    13       34          110.8              1
    13       35           40.3              3
    13       36          130.4              1
    13       37           39.2              5
    13       38           88.5              2
    13       40           78.9              4
    13       41          105.6              3
    13       43           50.9              6
    13       46           77.1              1
    13       47           86.6              5
    13       48          123.4              4
    13       49           55.2              5
    13       50           45.9              1
    13       53          119.4              1
    13       54          140.4              2
    13       55           11.8              5
    13       56          110.0              3
    13       57           17.8              5
    13       58          133.5              6
    13       59          126.3              1
    13       60           31.9              1
    13       61           61.8              4
    13       62           61.8              6
    13       63          100.9              3
    13       66          106.4              5
    13       68            8.1              4
    13       69           33.3              2
    13       70           76.1              2
    13       71            1.1              1
    13       73          118.8              4
    13       75           37.1              6
    13       76           87.7              2
    13       77           88.2              2
    13       78          136.1              1
    13       79          141.6              2
    13       80           45.7              2
    13       82           76.5              3
    13       83          136.3              4
    13       84           27.9              1
    13       85           23.9              1
    13       87           14.4              3
    13       89           41.2              3
    13       90          114.2              4
    13       91           35.2              5
    13       92           11.1              2
    13       93          125.7              5
    13       94           87.4              4
    13       95           98.2              3
    13       98           13.2              6
    14        1           20.6              4
    14        2           39.2              2
    14        6           37.5              2
    14        7           58.3              2
    14        8           70.9              1
    14       11          123.1              3
    14       12           82.5              1
    14       13           67.8              2
    14       15           83.3              5
    14       19           71.9              2
    14       20           31.4              6
    14       21           43.1              6
    14       22          115.8              4
    14       23           86.0              5
    14       25          126.6              3
    14       26           72.4              1
    14       27            2.2              3
    14       28           43.8              4
    14       30          119.8              3
    14       33           45.1              5
    14       34          133.3              5
    14       35           38.2              4
    14       36           19.0              3
    14       38            1.3              1
