
Code  6
Dimension   Fixed Cost    Capacity  
   100            100         10   
     3       34           49.8              3
     3       36           17.3              2
     3       37           45.4              3
     3       38           85.6              2
     3       40          116.7              5
     3       41           92.0              3
     3       42           27.0              1
     3       43          122.3              4
     3       44           65.9              4
     3       45          138.4              6
     3       46          142.4              2
     3       47           11.5              5
     3       48           23.3              2
     3       50          132.6              3
     3       52           97.0              3
     3       54           49.4              4
     3       55          126.5              5
     3       57            8.1              5
     3       58           45.2              6
     3       59           65.4              3
     3       60          100.7              4
     3       61          113.1              3
     3       62           17.0              3
     3       63           88.2              4
     3       64          141.4              5
     3       65          123.3              2
     3       66          126.8              4
     3       68           86.8              2
     3       69           42.7              5
     3       70          135.4              1
     3       75           65.6              5
     3       76           11.7              5
     3       77           52.3              5
     3       81           47.2              6
     3       82           71.9              2
     3       84           81.0              3
     3       85           61.3              2
     3       86           71.0              5
     3       87          113.6              6
     3       89           31.8              1
     3       90           98.7              5
     3       91          129.0              6
     3       92           81.7              1
     3       93          118.3              3
     3       94          105.1              5
     3       95          109.0              5
     3       96            5.2              3
     3       97           34.8              1
     3       98           59.9              3
     3       99           69.4              2
     3      100           14.8              2
     4        1           56.5              4
     4        4           99.6              3
     4        6           50.4              6
     4        8           31.5              2
     4        9           30.2              5
     4       10           30.8              2
     4       13          105.5              6
     4       14           98.5              3
     4       16          109.8              6
     4       19           11.6              3
     4       20           68.6              5
     4       21           63.8              4
     4       22          141.5              1
     4       23           68.9              4
     4       24          142.7              3
     4       25          135.1              4
     4       27          118.3              2
     4       28          106.6              4
     4       29           54.3              4
     4       30           38.2              6
     4       31          101.5              3
     4       32           84.4              1
     4       33           14.6              2
     4       34           18.6              6
     4       35          128.1              4
     4       36           78.6              5
     4       38          109.9              4
     4       39          137.9              5
     4       41           94.6              5
     4       42           37.1              5
     4       44          123.7              3
     4       45           46.4              6
     4       46          124.8              2
     4       47            1.3              6
     4       50           31.7              1
     4       51           19.2              4
     4       53           20.2              3
     4       56          137.4              1
     4       57            9.7              4
     4       58          128.9              3
     4       59           77.8              3
     4       60           40.1              6
     4       61           32.7              1
     4       62           85.7              5
     4       64           11.9              5
     4       66           16.9              2
     4       68            2.9              3
     4       69           24.9              2
     4       70           75.4              5
     4       71           27.6              5
     4       73           16.1              5
     4       75          125.6              6
     4       77          120.8              3
     4       78           27.0              1
     4       79           57.0              1
     4       80           99.1              6
     4       82           72.5              3
     4       83          102.8              4
     4       84          117.1              3
     4       85          115.3              3
     4       86            5.2              3
     4       87           23.8              3
     4       90           98.4              5
     4       92           88.7              4
     4       95           61.0              4
     4       97           54.8              6
     4       98           16.5              5
     4       99           37.6              3
     4      100           84.9              3
     5        1           27.2              6
     5        2           10.1              5
     5        3          101.0              3
     5        4           65.2              4
     5        6           92.7              6
     5        7          134.4              4
     5        8           18.5              3
     5       10           93.2              4
     5       11           64.1              6
     5       12           84.7              1
     5       13          134.3              2
     5       14          116.5              4
     5       16           25.0              5
     5       17           34.6              4
     5       18          123.4              3
     5       19           84.6              3
     5       21           36.6              3
     5       22           17.7              4
     5       23           73.6              5
     5       24           19.6              3
     5       26           99.9              3
     5       28          119.9              5
     5       29          129.4              2
     5       30          137.4              4
     5       32           20.6              5
     5       34           51.6              4
     5       37           89.8              4
     5       38           88.0              5
     5       39           34.6              3
     5       40          142.0              3
     5       42          102.4              6
     5       43           46.7              2
     5       44          141.6              2
     5       47          107.1              4
     5       48          110.8              3
     5       49          139.3              2
     5       50          125.5              4
     5       51           84.2              3
     5       52           12.4              5
     5       53           98.5              2
     5       55           59.9              3
     5       56          133.6              1
     5       57           44.0              6
     5       59           10.9              1
     5       60           23.7              3
     5       61          121.3              4
     5       63           79.8              5
     5       65           98.7              6
     5       66           39.2              5
     5       67           22.9              4
     5       68           21.4              5
     5       70          130.1              3
     5       72           40.5              4
     5       73           41.9              4
     5       75          108.4              5
     5       76           68.6              4
     5       79          100.7              3
     5       80          140.4              4
     5       81          142.2              3
     5       82            3.3              4
     5       83           88.5              5
     5       85           74.7              4
     5       87           16.8              2
     5       88          129.3              1
     5       89           83.1              1
     5       90           53.3              5
     5       91           62.6              3
     5       92          138.5              6
     5       95           74.7              5
     5       96          106.9              6
     5       97           53.3              4
     5       98          107.1              4
     5       99            4.6              5
     5      100           67.5              1
     6        1            8.8              3
     6        2           88.6              3
     6        3           88.4              2
     6        4           98.1              2
     6        5           66.1              4
     6        6           49.4              4
     6        9           42.8              4
     6       10          114.1              2
     6       11          113.0              1
     6       12           93.2              2
     6       13          106.0              3
     6       14           80.7              5
     6       16           29.0              4
     6       17           89.1              4
     6       18           31.2              5
     6       19           28.6              6
     6       20          109.8              2
     6       21          113.6              1
     6       22            4.0              4
     6       23           90.3              1
     6       27          140.8              5
     6       29           57.1              5
     6       30           32.9              4
     6       31           57.4              5
     6       32           11.5              1
     6       33           32.5              2
     6       35           98.2              2
     6       37           59.9              1
     6       38           91.3              5
     6       39           23.2              6
     6       40           88.5              1
     6       41          106.3              3
     6       42           97.0              3
     6       43           98.7              3
     6       44           81.5              2
     6       45           68.4              4
     6       47          137.5              5
     6       48            7.0              2
     6       50           57.4              4
     6       51           97.3              2
     6       53          114.5              3
     6       54           98.4              5
     6       55           99.9              2
     6       56           25.0              2
     6       60           80.1              3
     6       61           85.9              3
     6       63          119.6              3
     6       65          100.0              2
     6       68            3.1              2
     6       69           38.8              1
     6       71          122.9              5
     6       72           84.6              6
     6       73           25.3              4
     6       75           66.4              4
     6       76           44.5              3
     6       79           64.3              3
     6       80          119.6              1
     6       82          112.9              6
     6       84           23.0              4
     6       85          136.0              5
     6       88           93.7              1
     6       90           41.6              4
     6       91           50.1              2
     6       94           43.6              3
     6       95          102.3              5
     6       96           88.6              3
     6       97           21.0              1
     6       98           25.1              2
     6      100           89.3              5
     7        2           78.5              5
     7        7          127.3              4
     7        9           85.9              2
     7       10            3.0              2
     7       11           49.3              2
     7       12          114.6              2
     7       14           81.8              2
     7       15           72.5              3
     7       17           86.9              4
     7       18           93.4              1
     7       20           39.9              3
     7       21            0.1              4
     7       22           55.8              5
     7       25           57.7              3
     7       26          118.2              5
     7       31          135.5              3
     7       32          132.6              6
     7       33          117.0              5
     7       34          141.3              6
     7       36           10.4              5
     7       37          136.5              5
     7       38           51.8              2
     7       39           54.5              2
     7       41           33.5              2
     7       43          115.3              2
     7       47           21.6              3
     7       48           19.3              3
     7       49           36.8              6
     7       50          108.0              5
     7       52           28.6              1
     7       53           70.1              5
     7       54           82.0              4
     7       55           71.1              3
     7       56           17.8              4
     7       57          129.5              2
     7       58           14.3              3
     7       60           39.1              4
     7       61          105.3              2
     7       62          110.1              4
     7       63           86.1              5
     7       64           65.2              4
     7       65           44.1              3
     7       66          112.0              3
     7       67           14.5              1
     7       69          142.0              2
     7       70          131.0              5
     7       71           30.4              3
     7       72           85.1              3
     7       73           25.3              1
     7       75           90.7              4
     7       77           57.3              6
     7       80           12.4              1
     7       81          106.0              5
     7       82           83.7              5
     7       83          112.4              3
     7       85           25.6              5
     7       86          107.1              4
     7       87           55.7              5
     7       88          109.7              5
     7       90           21.5              1
     7       91          137.7              2
     7       92           24.7              5
     7       93            6.3              4
     7       94           20.5              3
     7       95           80.2              3
     7       96           74.8              5
     7       97          122.1              5
     8        4          120.7              5
     8        6            2.4              4
     8        7           57.1              2
     8        8          126.7              1
     8       10          137.5              2
     8       11           16.3              5
     8       12           99.3              4
     8       15          127.7              3
     8       17           57.7              1
     8       18           77.3              5
     8       20          131.7              5
     8       21           39.3              4
     8       22           59.6              3
     8       25           17.1              5
     8       26          125.9              2
     8       28          128.7              4
     8       29          122.8              3
     8       30          111.0              5
     8       31          106.9              4
     8       32           42.4              2
     8       33           29.3              3
     8       35           68.3              3
     8       36           85.5              3
     8       37           80.4              2
     8       38          119.6              2
     8       39          102.7              3
     8       40           58.5              4
     8       41            3.1              4
     8       43           47.6              6
     8       44           86.2              1
     8       45          116.3              5
     8       46          116.1              3
     8       47          131.5              3
     8       49           76.8              2
     8       51           23.5              5
     8       52           39.2              1
     8       53          128.5              3
     8       54           84.8              3
     8       55          115.0              2
     8       56          122.8              6
     8       57          127.0              1
     8       59           10.0              5
     8       60          126.5              4
     8       61           49.9              6
     8       62           35.9              5
     8       63           51.7              2
     8       64           22.3              2
     8       65          116.5              1
     8       67           58.9              1
     8       68            6.8              3
     8       69           40.2              2
     8       70           59.7              3
     8       71          129.7              2
     8       72           57.1              4
     8       74           24.8              5
     8       76           41.4              2
     8       77           12.9              2
     8       78            5.2              5
     8       79          114.0              5
     8       80          140.0              4
     8       81           51.4              5
     8       83           35.4              5
     8       84           30.9              3
     8       85           94.3              4
     8       90           46.8              2
     8       91           34.7              1
     8       92           20.8              1
     8       95           93.8              2
     8       96          142.9              1
     8       97           44.7              4
     8       99            5.2              3
     8      100          113.3              5
     9        2           43.8              3
     9        3           70.3              5
     9        5            8.7              6
     9        6           40.8              3
     9        7           66.0              3
     9        8          118.0              4
     9       10           38.0              3
     9       11           74.9              2
     9       12           59.8              5
     9       13           92.0              6
     9       14           28.9              4
     9       15            4.8              3
     9       17           40.5              3
     9       18          106.4              5
     9       20          106.7              5
     9       22           58.9              3
     9       26           77.6              2
     9       27            0.7              5
     9       28           50.4              2
     9       29           47.5              2
     9       30          128.5              3
     9       31           63.2              4
     9       34          141.8              6
     9       35           83.0              6
     9       37           15.3              6
     9       38          111.1              2
     9       39           86.0              3
     9       40           79.6              5
     9       42          129.3              3
     9       43          124.3              4
     9       44          105.3              5
     9       46           28.0              2
     9       48           11.8              3
     9       49          138.7              6
     9       51           74.3              2
     9       52            8.5              5
     9       53           24.7              5
     9       54          107.8              3
     9       55           84.7              2
     9       56           22.5              2
     9       57           46.8              3
     9       58           79.4              4
     9       59           54.6              5
     9       60          141.3              5
     9       61          122.9              4
     9       62           50.5              3
     9       64           69.8              4
     9       65           26.6              5
     9       67           64.1              1
     9       71           76.7              6
     9       72          101.7              2
     9       73            3.7              2
     9       74           10.3              2
     9       75           44.9              2
     9       77           26.2              5
     9       78           36.8              2
     9       79          115.0              2
     9       80          138.4              6
     9       81           17.8              3
     9       82          111.7              4
     9       83           26.6              4
     9       85          130.2              4
     9       87          122.5              4
     9       88          119.7              3
     9       90          123.0              6
     9       91            4.9              4
     9       92           15.4              1
     9       93           75.8              1
     9       97           71.2              3
     9       99           69.3              3
    10        1           99.8              2
    10        2           40.8              4
    10        3            5.7              5
    10        4           13.7              6
    10        5            7.6              3
    10        7           38.8              4
    10        8          103.5              4
    10        9           82.4              4
    10       10           18.7              5
    10       11          125.7              3
    10       12           26.8              2
    10       13           40.1              4
    10       14           27.1              4
    10       15            5.8              5
    10       17           10.1              4
    10       18           84.0              4
    10       19          125.5              1
    10       20          130.5              1
    10       22            5.3              5
    10       24          114.1              1
    10       25           80.8              1
    10       27            2.3              5
    10       29          107.5              3
    10       30            8.4              4
    10       35           10.1              3
    10       36           98.3              4
    10       37           41.6              6
    10       39          128.2              2
    10       41           26.4              6
    10       42          114.4              6
    10       43           40.5              2
    10       45           60.3              1
    10       46          124.0              1
    10       47           31.6              5
    10       48           86.2              1
    10       50           73.3              6
    10       51           60.7              2
    10       52           46.9              5
    10       53           26.2              3
    10       54           25.7              3
    10       55          112.3              4
    10       56           83.1              1
    10       57           13.0              3
    10       61          127.3              1
    10       62           25.2              2
    10       63           50.8              5
    10       65          117.4              3
    10       66          117.6              2
    10       68            5.7              2
    10       69          141.7              4
    10       70           52.5              4
    10       71           94.9              3
    10       72           86.6              5
    10       75           98.7              3
    10       76          119.6              3
    10       77           66.7              5
    10       78          117.7              2
    10       80           35.0              6
    10       81          132.1              6
    10       82           76.2              4
    10       83          129.4              2
    10       85           80.4              6
    10       86          132.0              5
    10       87          123.4              3
    10       88          121.2              6
    10       89           41.8              4
    10       91           85.5              4
    10       93           83.6              5
    10       94           89.9              2
    10       96          123.4              3
    10       97           62.1              5
    10       98           88.7              6
    10       99            9.1              3
    10      100           27.7              4
    11        2          101.1              2
    11        3           91.8              5
    11        4           24.7              2
    11        7           85.8              4
    11        9           93.4              3
    11       12           34.1              2
    11       13            5.3              4
    11       14           22.1              5
    11       15           85.2              1
    11       17           10.5              3
    11       18           41.6              3
    11       19          121.7              2
    11       22           30.0              5
    11       23          134.0              6
    11       24           85.7              2
    11       25            0.2              4
    11       28           15.9              3
    11       29           81.2              4
    11       30          142.5              5
    11       31           67.2              3
    11       32          102.7              3
    11       33           78.2              4
    11       35           46.9              6
    11       38           91.7              5
    11       40           93.6              3
    11       42           23.7              2
    11       43          137.0              3
    11       45           52.7              5
    11       46          142.1              6
    11       47           52.6              1
    11       49           31.4              1
    11       50           67.5              5
    11       52          129.1              4
    11       54           15.3              5
    11       56          107.1              5
    11       57          110.0              4
    11       58          141.5              5
    11       59          137.9              1
    11       60          107.5              4
    11       61          135.0              1
    11       62          135.5              6
    11       63          101.0              6
    11       64           35.4              4
    11       65           71.1              5
    11       67           80.2              4
    11       68           77.0              1
    11       71           72.1              3
    11       72          141.8              1
    11       74          136.9              1
    11       76           70.7              4
    11       77          128.8              3
    11       78           52.7              4
    11       80           20.2              2
    11       81           12.2              5
    11       85           93.6              2
    11       86           79.2              5
    11       88           56.1              5
    11       89            0.3              1
    11       90           70.7              6
    11       92           98.7              5
    11       94          134.9              2
    11       95           67.8              4
    11       96          130.0              5
    11       97            0.5              1
    11       99           84.3              3
    11      100          119.4              3
    12        1           19.0              5
    12        2          133.7              2
    12        3            5.5              5
    12        6           83.9              3
    12        7           24.3              2
    12        8           69.0              5
    12       11           97.0              5
    12       13           77.1              2
    12       14            1.5              4
    12       15          140.8              6
    12       16            0.7              5
    12       18          137.5              3
    12       22          101.6              4
    12       24           94.8              6
    12       25           53.4              5
    12       26          124.4              6
    12       29            2.7              6
    12       30           58.2              3
    12       31            6.5              1
    12       33           77.3              2
    12       34           65.2              6
    12       36           10.1              2
    12       38          121.4              4
    12       40           20.5              3
    12       41            0.6              6
    12       42           28.2              3
    12       43            5.0              2
    12       44           18.3              6
    12       47           57.8              4
    12       48          119.3              2
    12       50           18.9              2
    12       55          121.2              2
    12       57           41.3              4
    12       58           72.3              2
    12       60          140.7              3
    12       61           63.0              6
    12       62           20.3              6
    12       63          138.1              4
    12       64           16.0              2
    12       66           14.4              3
    12       67          134.5              3
    12       68           67.2              5
    12       69          118.1              5
    12       70           91.1              4
    12       72           57.0              1
    12       73          108.0              3
    12       74           47.3              3
    12       76            7.2              4
    12       78           97.9              5
    12       79           99.0              3
    12       80           61.2              3
    12       81           38.8              5
    12       82           25.7              6
    12       83           50.0              5
    12       84           78.5              2
    12       85          108.0              4
    12       86          140.8              6
    12       87           66.7              4
    12       88          115.7              3
    12       90           63.8              5
    12       91           85.7              5
    12       92          132.4              2
    12       93           63.6              1
    12       94           62.9              6
    12       95            2.8              6
    12       97          135.6              5
    12       98            9.9              3
    12       99            0.8              4
    13        3          116.0              5
    13        4           58.8              2
    13        5           97.8              2
    13        6          132.1              1
    13        7           42.9              2
    13       10           34.7              3
    13       13           77.7              2
    13       14          113.1              4
    13       15          140.8              6
    13       16           28.4              5
    13       18           21.6              1
    13       19           36.6              4
    13       20          114.2              2
    13       22           59.1              6
    13       23           29.6              4
    13       24            8.6              1
    13       26          127.4              5
    13       27          109.0              4
    13       28           23.1              3
    13       29           92.1              5
    13       31          118.1              5
    13       34           98.5              2
    13       35            3.0              3
    13       36           58.0              3
    13       38          122.8              1
    13       40           95.3              2
    13       47          129.4              5
    13       48          137.3              4
    13       49          106.3              2
    13       50           55.3              5
    13       51          105.7              2
    13       52           89.1              4
    13       53           29.1              3
    13       54          103.6              4
    13       55          116.2              6
    13       57          113.1              5
    13       58            2.6              5
    13       59           93.0              6
    13       62           45.4              4
    13       63          132.3              6
    13       65           11.5              5
    13       66           63.9              3
    13       68           22.4              6
    13       69           49.5              3
    13       70          105.7              2
    13       71           55.8              6
    13       72           87.3              3
    13       73          102.4              3
    13       75           95.5              4
    13       76            3.6              4
    13       77           10.8              6
    13       78           83.1              2
    13       79           12.2              3
    13       81          137.3              3
    13       84           86.3              1
    13       85            1.2              1
    13       87           58.8              3
    13       88           96.8              3
    13       89           61.6              1
    13       90          109.2              2
    13       91           50.7              3
    13       93           75.5              1
    13       94          127.3              4
    13       96          124.2              5
    13       97           98.2              1
    13      100           49.7              2
    14        1           44.2              2
    14        2           75.6              5
    14        3           38.2              2
    14        4           23.5              4
    14        6          101.6              6
    14        7           35.5              5
    14        8          128.5              3
    14        9            5.9              2
    14       10          131.1              3
    14       11           84.0              5
    14       12           18.2              6
    14       14           68.9              4
    14       16          132.6              4
    14       17           10.4              3
    14       18          135.1              2
    14       19           35.2              3
    14       20           91.1              3
    14       21          128.4              5
    14       22          131.0              4
    14       23           97.9              5
    14       25           59.3              3
    14       28            9.7              6
    14       29           57.0              2
    14       31          102.2              4
    14       32           59.2              6
    14       33          112.8              4
    14       34           67.3              5
    14       35           57.8              2
    14       36           28.0              5
    14       37           70.7              2
    14       38           78.3              2
    14       40           99.7              3
    14       41            7.3              4
    14       43           44.3              3
    14       45           72.0              4
    14       47           23.1              2
    14       48          137.9              3
    14       49            4.3              2
    14       50          123.1              2
    14       52           98.1              3
    14       53          122.8              3
    14       54           74.6              5
    14       55           27.2              2
    14       56           33.9              4
    14       57           97.2              5
    14       60            7.3              3
    14       62           15.3              3
    14       63            6.3              6
    14       64           62.3              2
    14       65           62.4              3
    14       66           42.5              3
    14       67           63.1              5
