
Code  17
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       17           29.8              3
     4       18           61.4              5
     4       20           98.2              2
     4       21           21.5              3
     4       22           20.3              2
     4       23           51.0              1
     4       24          111.4              6
     4       28           10.0              2
     4       29           54.4              2
     4       30           83.6              5
     4       31            2.2              3
     4       33            2.2              3
     4       34           73.5              5
     4       35           13.0              1
     4       36           21.3              3
     4       39           95.0              3
     4       40          127.2              6
     4       42          122.4              4
     4       44          113.8              3
     4       45           83.6              3
     4       47           78.7              4
     4       48           44.9              6
     4       49           10.1              4
     4       51           61.6              5
     4       54           23.4              2
     4       58           72.5              4
     4       60           14.5              2
     4       62           62.8              1
     4       63           92.0              3
     4       64           74.9              5
     4       65           56.1              1
     4       68           67.7              4
     4       69          116.4              2
     4       71           71.7              5
     4       72           36.0              3
     4       74           83.7              3
     4       75           57.0              4
     4       76          141.0              5
     4       78          138.6              3
     4       81           25.5              4
     4       82           61.2              4
     4       83           77.6              4
     4       85           79.9              1
     4       87           26.3              4
     4       89           87.5              3
     4       92          129.8              5
     4       93           54.2              2
     4       94          111.2              2
     4       95           36.2              4
     4       96           97.4              3
     4       98           97.0              6
     4       99          118.7              5
     4      100            6.9              4
     5        2           94.7              3
     5        3           75.8              3
     5        4          119.0              3
     5        9          137.1              5
     5       10           67.0              6
     5       12           48.8              3
     5       13            5.5              1
     5       14          138.0              6
     5       15          121.6              2
     5       16           13.1              4
     5       17          114.8              4
     5       18          106.3              2
     5       19          104.6              3
     5       20           61.0              5
     5       21           64.6              2
     5       24          116.1              5
     5       25          122.9              4
     5       26          100.9              3
     5       27           94.9              2
     5       28           76.1              5
     5       29           18.7              1
     5       30           32.9              3
     5       31           98.5              4
     5       32           68.5              5
     5       39          129.4              5
     5       42            7.6              5
     5       43           50.5              6
     5       44           19.4              5
     5       47           74.9              3
     5       48           34.3              5
     5       49           10.8              5
     5       51          116.1              3
     5       53          102.5              5
     5       54          122.5              5
     5       55           99.7              6
     5       56           62.9              2
     5       57          130.7              3
     5       58           19.7              5
     5       59          137.8              2
     5       61            1.2              2
     5       63            8.1              2
     5       66           91.4              4
     5       68           19.4              1
     5       70           58.7              1
     5       71          111.9              6
     5       72          108.2              2
     5       73           78.9              3
     5       75          118.1              5
     5       76            7.1              4
     5       77           28.8              5
     5       79          118.9              3
     5       80           28.7              2
     5       81           22.6              3
     5       82           98.9              5
     5       83           96.9              5
     5       84           57.7              4
     5       86           43.1              1
     5       88          115.2              5
     5       89           16.8              3
     5       92           15.8              3
     5       93           50.7              3
     5       94           95.8              4
     5       95          118.1              2
     5       97          108.6              3
     5       98           67.2              3
     5       99            2.6              4
     5      100          119.4              3
     6        1           49.1              6
     6        2          100.3              4
     6        3           90.1              4
     6        4           91.6              4
     6        6           63.3              6
     6        7           28.5              3
     6        8           34.2              5
     6        9          126.0              5
     6       10           12.5              3
     6       11           42.7              4
     6       12           36.5              2
     6       13           71.9              2
     6       14            0.8              6
     6       16           16.6              3
     6       17          104.1              3
     6       18           74.8              1
     6       19           21.9              5
     6       20            5.6              5
     6       24           64.3              5
     6       25          132.8              6
     6       26           31.5              3
     6       27          112.6              1
     6       28           68.9              6
     6       29          102.0              6
     6       30           40.4              2
     6       33           35.0              2
     6       34           42.4              1
     6       35           64.2              6
     6       36           59.5              3
     6       37           97.8              3
     6       38           42.6              2
     6       40           88.6              3
     6       41          125.4              6
     6       43           28.9              4
     6       44           28.4              3
     6       45           12.0              5
     6       46           68.6              6
     6       48           67.6              1
     6       50           73.2              4
     6       51          141.9              2
     6       53           42.2              5
     6       54          138.1              3
     6       56           24.6              1
     6       57           95.9              3
     6       58          129.5              4
     6       59          113.8              2
     6       63            9.2              2
     6       66           25.4              6
     6       69           63.8              2
     6       73           90.2              5
     6       75            9.9              6
     6       76           20.5              6
     6       78            8.1              5
     6       79           72.5              4
     6       80          139.1              3
     6       81          130.5              2
     6       83          137.8              1
     6       84           34.8              5
     6       85           48.4              3
     6       86           33.2              4
     6       87           55.9              6
     6       88          141.6              3
     6       89          135.2              3
     6       90          107.5              3
     6       91           47.5              3
     6       92          113.0              1
     6       94          124.3              4
     6       95          122.7              1
     6       98           74.0              3
     6       99           94.8              3
     6      100          137.5              2
     7        1           60.6              2
     7        2           93.4              4
     7        4           56.4              6
     7        5          101.5              5
     7        8           76.4              4
     7       12           28.6              3
     7       13          116.3              6
     7       14           77.2              3
     7       15          136.5              4
     7       17           15.0              5
     7       18          138.4              1
     7       19           84.3              2
     7       21          105.6              6
     7       22           21.6              5
     7       23           68.5              2
     7       24          104.5              4
     7       25           13.4              1
     7       26           67.1              4
     7       27            7.4              5
     7       28          132.3              6
     7       29            1.4              2
     7       30           97.5              4
     7       31          133.5              6
     7       32           63.2              2
     7       33           40.6              3
     7       34           38.7              1
     7       35           12.3              6
     7       36           82.3              5
     7       37          116.3              6
     7       40           88.1              2
     7       43           42.0              4
     7       44           18.7              5
     7       45          142.6              4
     7       46           21.4              3
     7       47          103.5              3
     7       50            6.0              5
     7       51           73.5              1
     7       52           40.5              3
     7       53            6.7              6
     7       56            1.8              2
     7       59          116.4              4
     7       60          119.8              2
     7       61          141.1              2
     7       62           83.8              4
     7       63           42.2              2
     7       65           23.9              6
     7       67          122.9              3
     7       68          105.3              2
     7       70          114.2              4
     7       71           10.5              4
     7       72           70.7              4
     7       73           78.3              4
     7       74           43.1              4
     7       75           88.7              3
     7       76           63.6              3
     7       78           94.5              5
     7       79           71.8              2
     7       80          109.2              4
     7       81            8.6              3
     7       83           16.5              3
     7       85           92.9              1
     7       89           46.3              6
     7       90           65.7              3
     7       92          103.5              3
     7       93           55.9              4
     7       95           14.3              2
     7       98          100.0              3
     7       99          132.4              5
     8        2          130.9              5
     8        3           35.0              1
     8        4          129.9              2
     8        5           13.7              4
     8        6           38.0              3
     8        7           25.6              3
     8        8          105.6              3
     8        9           21.5              2
     8       12           17.1              5
     8       14           45.7              6
     8       15          138.7              3
     8       18           42.2              5
     8       19           85.2              2
     8       20           76.5              3
     8       22           53.9              5
     8       24           96.4              5
     8       27           68.8              5
     8       28           35.6              3
     8       30            1.3              2
     8       31           41.9              1
     8       33          121.2              5
     8       34          104.9              6
     8       35          103.0              3
     8       36           48.4              4
     8       37           61.3              3
     8       38           46.5              6
     8       41           62.1              5
     8       42            4.1              6
     8       44           57.1              4
     8       45          101.8              6
     8       46            9.8              5
     8       47          124.9              3
     8       48            5.1              2
     8       49          104.0              3
     8       51          104.7              3
     8       53           74.8              3
     8       55           67.6              2
     8       58           25.3              3
     8       60           27.8              5
     8       61           87.9              6
     8       63          103.1              4
     8       65          108.8              4
     8       66           27.3              3
     8       68          102.9              1
     8       69           33.3              3
     8       70          126.0              2
     8       71           10.8              2
     8       73            0.5              4
     8       75           20.3              2
     8       78           17.6              5
     8       79           76.1              1
     8       80           73.4              4
     8       81           11.4              4
     8       82           82.6              4
     8       83          127.0              4
     8       84          115.3              3
     8       85          109.7              4
     8       87           65.4              2
     8       89           16.6              5
     8       90           77.2              2
     8       91           53.9              5
     8       92           21.1              3
     8       93           23.3              3
     8       94           43.6              4
     8       95           99.2              5
     8       96           67.1              5
     8       97            4.7              6
     8       98           86.1              4
     8       99            1.5              3
     8      100          121.6              5
     9        1           12.2              2
     9        2          128.4              3
     9        3          140.8              1
     9        4          136.0              4
     9        6            6.7              1
     9        7           39.2              4
     9        8           72.8              4
     9        9            6.3              1
     9       10           40.3              2
     9       11          101.4              3
     9       12           15.5              5
     9       14           29.9              5
     9       16           72.9              5
     9       17           31.5              4
     9       18            2.0              2
     9       19          118.2              2
     9       20          122.6              1
     9       24           24.5              3
     9       25           57.5              2
     9       27           73.5              3
     9       28           23.6              5
     9       30           48.7              2
     9       31           52.8              5
     9       32            4.1              3
     9       33           28.3              3
     9       34           19.1              6
     9       35           98.3              3
     9       36           74.4              6
     9       37          114.0              5
     9       38           15.1              1
     9       39           10.9              3
     9       41          111.9              3
     9       43           16.8              5
     9       44          131.3              2
     9       45           73.5              5
     9       46           19.1              2
     9       47            0.2              5
     9       48           83.5              2
     9       49           69.5              5
     9       50           72.7              2
     9       51          106.1              4
     9       52          113.9              5
     9       53          142.0              1
     9       54          120.9              1
     9       55           94.0              4
     9       56          129.8              3
     9       57          142.2              4
     9       60           54.9              2
     9       64           38.0              6
     9       65           61.9              3
     9       68           33.1              3
     9       70           99.1              2
     9       71           99.6              3
     9       73           83.2              4
     9       74            7.9              3
     9       75           58.7              5
     9       76           72.4              4
     9       78           43.4              5
     9       79           86.4              4
     9       81           52.8              4
     9       84            7.5              2
     9       86           94.9              2
     9       87           40.3              1
     9       88           22.5              2
     9       90           15.2              5
     9       91          112.1              6
     9       93           97.2              2
     9       94           62.4              5
     9       95          139.8              6
     9       96           55.6              5
     9       98          118.9              2
     9       99           84.5              3
     9      100          101.1              3
    10        1           30.5              5
    10        3           90.5              1
    10        4           54.4              1
    10        8            4.9              5
    10       10            0.4              3
    10       13            5.8              6
    10       14          131.8              2
    10       15           80.6              3
    10       17           94.4              2
    10       18            3.0              2
    10       23           66.8              4
    10       24          104.3              3
    10       26          132.2              6
    10       28          138.0              6
    10       29           51.6              3
    10       31           63.3              5
    10       33           97.2              5
    10       34           30.0              4
    10       35          121.7              6
    10       36           15.4              4
    10       37           24.2              4
    10       39          117.1              2
    10       40           61.8              4
    10       41          137.2              3
    10       43           70.6              5
    10       44          141.5              5
    10       45           17.0              3
    10       46            0.6              6
    10       47           28.4              3
    10       48           84.4              4
    10       50           71.4              6
    10       52           54.8              4
    10       53           97.0              1
    10       55           89.0              5
    10       57          114.9              4
    10       59          111.6              2
    10       60           96.0              4
    10       61            2.3              4
    10       63           73.5              6
    10       64           87.6              5
    10       65          141.0              2
    10       67          128.7              2
    10       68          109.5              5
    10       69            4.6              2
    10       70           36.9              5
    10       71           59.6              4
    10       72           88.9              4
    10       73            8.8              2
    10       76          113.5              3
    10       78           98.8              5
    10       80            2.4              5
    10       82           51.3              2
    10       83          114.8              1
    10       84          138.0              2
    10       85          105.4              2
    10       86           57.6              4
    10       88          116.1              2
    10       89           12.1              2
    10       91           13.8              2
    10       93          115.8              2
    10       94           56.9              2
    10       95          109.3              6
    10       98           67.1              2
    10       99           57.3              6
    10      100          101.1              4
    11        1           94.8              5
    11        2          120.8              2
    11        3          134.5              3
    11        4           71.9              3
    11        7           48.6              4
    11        8           53.6              5
    11        9           65.5              4
    11       12           39.6              4
    11       13          141.6              5
    11       16           92.3              3
    11       17          113.7              5
    11       18           61.3              6
    11       21           97.3              2
    11       22           39.1              3
    11       23            3.9              6
    11       25           33.4              4
    11       26           38.0              2
    11       27           44.1              4
    11       30           47.2              4
    11       33           93.3              4
    11       34            0.7              4
    11       35           35.4              2
    11       36          102.7              5
    11       37          129.6              3
    11       39           76.5              2
    11       40          134.5              3
    11       42           77.2              4
    11       43           48.3              5
    11       44           71.2              2
    11       45           57.4              4
    11       46          109.8              2
    11       47           83.4              2
    11       48           96.2              3
    11       49           36.6              3
    11       50           48.4              1
    11       51            8.9              1
    11       52          125.0              3
    11       54          127.7              1
    11       55           73.3              2
    11       56           71.0              2
    11       57          112.0              2
    11       59           61.3              3
    11       60          119.8              4
    11       62          137.2              4
    11       63            8.3              3
    11       65           62.1              1
    11       70           28.7              5
    11       71           12.3              5
    11       72           41.4              4
    11       73           80.9              5
    11       74           63.5              4
    11       76          137.7              2
    11       80          129.8              4
    11       81          109.7              5
    11       82            8.6              2
    11       84           78.1              6
    11       87           21.5              4
    11       90          114.7              2
    11       91          137.4              1
    11       92          106.4              2
    11       93           60.4              2
    11       94           43.1              3
    11       96          139.6              3
    11       99          126.5              5
    11      100           23.0              1
    12        1           24.4              5
    12        3          139.5              1
    12        4          136.5              3
    12        5          140.0              2
    12        6           48.6              1
    12        9           58.3              2
    12       10           15.4              6
    12       12           59.3              2
    12       14          135.2              5
    12       15          116.7              4
    12       18           61.7              2
    12       20           23.7              2
    12       21           37.7              3
    12       22           58.0              4
    12       23           45.8              3
    12       24          120.1              5
    12       27          106.6              1
    12       28          115.5              3
    12       30          105.3              2
    12       31           62.8              2
    12       33           39.0              5
    12       36           21.9              6
    12       39           58.8              5
    12       41           15.3              4
    12       42          104.0              5
    12       43          129.9              4
    12       44          105.4              2
    12       46           99.0              2
    12       47          139.5              4
    12       48          117.8              4
    12       50          111.3              5
    12       52           89.0              1
    12       54           77.2              1
    12       55          116.5              4
    12       56           30.8              6
    12       57          135.7              4
    12       60           43.6              3
    12       64           92.4              1
    12       65            9.5              2
    12       68           92.9              3
    12       69           20.7              3
    12       70          112.6              6
    12       71           96.6              5
    12       72            2.5              6
    12       73           57.7              2
    12       74           79.9              3
    12       76           91.6              5
    12       77            7.3              2
    12       79           15.5              3
    12       80           31.1              4
    12       81           94.6              3
    12       83            3.5              3
    12       84          128.5              2
    12       85           75.7              4
    12       86           69.3              5
    12       87           30.6              5
    12       88           22.0              5
    12       89           91.1              5
    12       90           88.5              3
    12       91           15.6              5
    12       92            9.0              5
    12       93           58.3              5
    12       97           90.2              3
    12       99          101.4              2
    12      100           69.6              4
    13        2           58.1              2
    13        3           50.8              4
    13        4          128.7              3
    13        5           78.8              4
    13        6          137.0              3
    13        7           21.7              3
    13        8           84.4              4
    13       10           77.3              5
    13       11           39.8              2
    13       15            9.6              3
    13       16          107.5              5
    13       18           36.4              1
    13       20          136.6              1
    13       21            8.3              3
    13       22           31.6              4
    13       24          136.5              1
    13       25          117.1              4
    13       28          127.0              4
    13       30          105.2              4
    13       31            7.7              5
    13       32          134.5              2
    13       33           93.4              1
    13       34           60.8              2
    13       35           10.5              2
    13       37           27.2              1
    13       41          107.8              5
    13       42            9.7              1
    13       43           65.2              6
    13       44          113.3              5
    13       45           76.3              2
    13       46          117.9              2
    13       47           66.6              4
    13       48          132.7              5
    13       49           97.5              3
    13       51           91.8              6
    13       52           30.1              2
    13       53          134.8              5
    13       57           39.4              1
    13       59           41.5              3
    13       63          118.5              6
    13       67            0.4              2
    13       70           53.5              4
    13       71           74.1              3
    13       72           97.3              4
    13       75           77.6              3
    13       77           23.6              5
    13       79          136.7              5
    13       80          124.7              3
    13       81          137.2              3
    13       84          142.9              2
    13       85           48.0              5
    13       86          123.1              5
    13       87          133.1              3
    13       88           50.8              2
    13       89           62.9              1
    13       91           60.2              4
    13       93          121.3              2
    13       94           63.5              1
    13       96           54.7              3
    13       98           63.9              6
    13       99           25.0              4
    13      100           41.8              1
    14        3           95.5              2
    14        5          126.3              4
    14        7           56.3              1
    14        8            6.4              5
    14        9          122.1              1
    14       11           72.6              2
    14       12           65.0              6
    14       13           38.5              2
    14       14           32.5              1
    14       15          112.5              4
    14       16           49.0              5
    14       20          128.8              5
    14       21            5.5              5
    14       22           65.4              5
    14       23          121.9              4
    14       25           20.0              1
    14       26           15.9              4
    14       28          133.2              2
    14       29           21.4              6
    14       31          138.6              1
    14       32          126.6              2
    14       33            6.5              1
    14       35           82.7              1
    14       36           23.4              3
    14       37           85.4              4
    14       38           57.4              1
    14       40           52.5              1
    14       42            3.0              5
    14       43            2.4              6
    14       48           71.0              2
    14       49           84.5              2
    14       50          140.8              2
    14       52           74.1              2
    14       54           80.1              5
    14       57           63.0              3
    14       58            8.9              3
    14       59          130.1              6
    14       61          119.2              2
    14       62           52.2              6
    14       63           88.1              6
    14       65          137.5              2
    14       66           55.9              5
    14       67          142.1              2
    14       68           13.4              3
    14       69           93.4              1
    14       70           49.4              5
    14       71           20.4              4
    14       72          118.9              2
    14       73          123.6              4
    14       74          113.7              3
    14       75          119.6              6
    14       76          134.2              4
    14       77          100.4              2
    14       80           52.6              4
    14       81           37.8              4
    14       82           33.2              3
    14       83           70.3              3
    14       84           76.2              3
    14       85           42.3              4
    14       87          111.5              5
    14       88           22.6              3
    14       89           90.4              3
    14       90          107.4              5
    14       91           48.6              4
    14       94           74.1              1
    14       95           44.4              4
    14       97           98.7              4
    14       98          141.6              4
    14       99          106.5              2
    14      100           69.2              6
    15        1           36.6              4
    15        2           74.3              6
    15        4          116.3              6
    15        7            6.7              4
    15        9           93.6              5
    15       10          133.1              2
    15       11          122.4              6
    15       12           55.3              3
    15       13          142.6              2
