
Code  20
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       58          134.1              4
     4       59           13.7              4
     4       60           20.0              5
     4       61          136.6              5
     4       62            7.7              4
     4       63           67.4              5
     4       64          138.7              3
     4       65           58.1              6
     4       67           89.7              2
     4       68           61.0              1
     4       69           31.7              3
     4       70           26.3              5
     4       72           52.9              3
     4       73           81.6              5
     4       74            0.7              4
     4       75           16.9              6
     4       76          102.4              2
     4       80          140.3              4
     4       81          120.2              4
     4       83           86.1              3
     4       85          114.6              6
     4       88           23.2              1
     4       89          125.2              3
     4       90           33.5              5
     4       92           36.1              3
     4       94           50.8              1
     4       95            2.2              4
     4       97           68.9              3
     4       98          119.7              4
     5        1           23.2              3
     5        3          106.2              3
     5        5           93.0              5
     5        6          131.5              2
     5        9           91.7              3
     5       10           56.5              4
     5       11           43.9              4
     5       12          123.3              5
     5       15           79.1              3
     5       18          142.0              3
     5       19           84.2              6
     5       21           72.5              2
     5       22           60.0              1
     5       23           38.3              2
     5       24           71.7              5
     5       26           63.7              4
     5       28           29.7              2
     5       29          136.6              5
     5       30           73.9              6
     5       31           20.5              4
     5       32           89.9              2
     5       33           70.3              3
     5       36           27.8              2
     5       37          136.0              2
     5       38           10.0              1
     5       39           69.0              2
     5       41          115.3              2
     5       44           62.6              4
     5       48           65.2              5
     5       49           74.0              2
     5       50          118.0              1
     5       51          131.5              4
     5       53           65.8              1
     5       54           83.5              4
     5       59           59.5              3
     5       60           92.4              3
     5       61          119.2              1
     5       65          134.6              3
     5       66          105.1              3
     5       67          126.9              5
     5       68          107.4              3
     5       69           90.0              6
     5       71          117.8              5
     5       73           22.5              6
     5       74          118.3              2
     5       75           93.4              1
     5       76            6.2              4
     5       77           19.0              4
     5       78           65.9              3
     5       81           54.0              1
     5       82           82.7              4
     5       83           28.4              5
     5       84          130.7              4
     5       88           52.9              2
     5       90           88.2              3
     5       91           52.3              3
     5       92           70.8              1
     5       94          126.5              4
     5       95           62.9              3
     5       99           88.3              3
     5      100           59.9              5
     6        1           52.6              3
     6        2           72.8              1
     6        4           18.5              2
     6        5           54.8              2
     6        6           15.8              5
     6        7          138.9              5
     6        8            0.4              2
     6       11           22.0              3
     6       13            6.7              1
     6       14           16.7              3
     6       15           35.3              6
     6       17           88.9              5
     6       18          110.2              2
     6       19           46.6              5
     6       21           38.9              4
     6       22           72.3              2
     6       23           80.7              2
     6       24           56.1              4
     6       25           66.6              5
     6       26           10.1              4
     6       27           56.4              3
     6       30           59.1              2
     6       31           78.4              3
     6       34          103.8              4
     6       35           27.7              2
     6       36          142.8              4
     6       37           75.3              2
     6       39           86.4              6
     6       40           24.8              1
     6       41           43.2              5
     6       42           14.3              4
     6       43           56.3              1
     6       44           33.9              2
     6       46          122.3              4
     6       48          110.1              5
     6       50          117.8              3
     6       51          140.2              1
     6       52            4.6              3
     6       53          139.3              3
     6       55          123.7              6
     6       58          109.0              2
     6       59           73.7              5
     6       60           38.5              3
     6       62          109.3              3
     6       66          109.3              2
     6       67           17.8              4
     6       68           74.6              5
     6       69           72.0              2
     6       70          114.7              5
     6       71           46.0              4
     6       72           27.8              5
     6       73           80.7              3
     6       75           84.1              2
     6       76           94.1              5
     6       77           29.8              2
     6       78            1.0              4
     6       80           26.2              5
     6       81           20.2              5
     6       82           58.5              4
     6       83          117.3              4
     6       86          105.4              2
     6       87            1.3              4
     6       88           56.7              2
     6       89          111.9              2
     6       91          103.2              2
     6       92           51.7              4
     6       95           32.2              1
     6       96            9.4              2
     6       97           37.7              5
     6       98          118.5              1
     6      100          134.7              3
     7        3           71.0              5
     7        4          116.3              4
     7        5           10.2              2
     7        8          111.7              5
     7       10           71.6              3
     7       11           91.8              6
     7       12           40.1              3
     7       13           77.6              3
     7       14           12.5              1
     7       16           36.0              5
     7       18          137.7              4
     7       19           83.1              5
     7       20            1.7              5
     7       21           13.0              2
     7       22          127.8              3
     7       23           83.9              6
     7       24          130.9              4
     7       25           19.8              4
     7       26          116.4              5
     7       27           33.2              4
     7       29          123.4              3
     7       31           67.7              3
     7       32           84.6              5
     7       33           48.8              2
     7       36           33.3              3
     7       37          102.2              3
     7       38           74.1              3
     7       39            2.8              2
     7       40           28.7              4
     7       41          121.9              3
     7       42          138.6              1
     7       43           58.0              6
     7       45          102.5              3
     7       47          104.3              4
     7       48           31.9              6
     7       51          112.2              2
     7       54          134.4              4
     7       56          110.7              5
     7       57          122.1              2
     7       58           89.2              3
     7       60           77.5              5
     7       61            2.2              2
     7       62           59.5              4
     7       65           58.5              6
     7       66          103.1              3
     7       68          128.4              2
     7       70            8.1              4
     7       71            3.1              2
     7       73          138.8              5
     7       74          132.1              3
     7       75            0.2              5
     7       76           72.0              4
     7       77           12.7              4
     7       78          114.7              5
     7       79          119.2              5
     7       80          142.7              3
     7       82          138.1              2
     7       83          111.0              2
     7       84           23.9              5
     7       85          137.1              4
     7       86            7.7              6
     7       87           64.3              2
     7       88          122.3              5
     7       93          125.8              5
     7       96            3.7              3
     7       98          113.2              1
     7       99           85.6              5
     7      100           80.6              3
     8        1           77.8              4
     8        2           77.3              5
     8        3           35.8              2
     8        4           57.9              3
     8        5          124.7              5
     8        7           77.6              2
     8        8          114.5              5
     8        9           44.1              4
     8       10            9.9              1
     8       11          108.7              2
     8       12           84.8              5
     8       13           29.5              5
     8       15           94.7              4
     8       16           54.4              3
     8       17          135.8              2
     8       19           23.9              5
     8       20          133.2              4
     8       23           83.3              6
     8       27           18.4              5
     8       28            0.7              4
     8       29           77.3              2
     8       31           60.3              1
     8       32           89.7              1
     8       33          113.4              2
     8       36           13.7              5
     8       37           54.2              3
     8       39           38.4              4
     8       40           90.9              1
     8       41           10.2              1
     8       42           76.5              4
     8       43          133.4              4
     8       46          105.2              5
     8       49           78.1              3
     8       50           75.5              1
     8       51           65.7              1
     8       52           81.3              1
     8       55           72.8              4
     8       57           81.5              1
     8       58           46.4              2
     8       59           90.6              5
     8       60          108.3              4
     8       61           72.7              5
     8       62          111.4              6
     8       64          139.3              2
     8       65           73.6              4
     8       66           74.8              5
     8       72           71.8              2
     8       74           47.4              2
     8       75           59.4              4
     8       76           98.5              5
     8       77           72.8              5
     8       78           57.2              4
     8       80           43.8              4
     8       81          109.7              2
     8       82           51.0              4
     8       86           52.9              2
     8       87           74.7              5
     8       88          131.2              5
     8       89            7.8              5
     8       90            7.0              4
     8       91          127.6              4
     8       92          107.3              2
     8       93           14.9              1
     8       94          113.0              1
     8       96           36.5              4
     8       97          109.7              5
     8       99          115.1              6
     9        2           27.7              5
     9        4           83.4              3
     9        5           70.3              4
     9        7           36.3              3
     9        8           90.0              2
     9        9          110.1              3
     9       10           92.8              6
     9       11           49.4              1
     9       14          130.3              6
     9       15           41.5              2
     9       17           96.3              5
     9       18           91.6              5
     9       19          122.8              1
     9       20          113.1              1
     9       21           15.4              1
     9       22          141.5              4
     9       23           19.4              5
     9       25           91.4              4
     9       26           17.4              5
     9       32          105.4              1
     9       34           44.6              5
     9       35          122.9              1
     9       36           67.9              4
     9       37           81.4              6
     9       38          141.8              2
     9       39           99.6              3
     9       40           47.4              3
     9       41           81.7              5
     9       42           75.1              4
     9       44           29.2              3
     9       46          108.5              3
     9       47           57.4              5
     9       48           63.2              2
     9       50           74.7              4
     9       51           13.9              6
     9       53           44.3              4
     9       54           23.9              3
     9       55           42.8              5
     9       56           71.8              2
     9       57           60.9              3
     9       58           19.4              3
     9       61          138.7              4
     9       62           18.7              5
     9       64           20.0              3
     9       66           30.4              5
     9       67           35.6              6
     9       70           53.5              1
     9       73          100.5              4
     9       75          116.4              3
     9       77           89.9              4
     9       78           16.2              4
     9       79           79.0              2
     9       80           59.7              5
     9       82          132.1              3
     9       84          119.4              1
     9       86           59.1              2
     9       87           15.2              2
     9       88           41.6              5
     9       89          118.2              1
     9       91           57.1              4
     9       92           65.3              5
     9       94           84.3              2
     9       96          122.8              5
     9       97          141.4              3
     9       98           63.3              6
     9       99            5.1              4
     9      100           96.5              2
    10        2           55.9              1
    10        3          115.0              5
    10        5          124.9              5
    10        7          121.6              1
    10        8           46.6              5
    10        9           76.0              5
    10       11           54.6              3
    10       15          135.4              2
    10       16            3.5              4
    10       17           42.5              5
    10       18           49.7              3
    10       19          121.7              4
    10       20           45.1              4
    10       21           34.2              5
    10       23          113.5              4
    10       24          101.8              2
    10       25           15.3              5
    10       26            2.5              2
    10       27           66.1              3
    10       28           51.6              4
    10       31           30.7              2
    10       33           76.9              4
    10       34           17.6              1
    10       35           59.6              2
    10       36           46.2              3
    10       37          118.7              5
    10       38           20.0              5
    10       39           10.6              5
    10       40          127.0              3
    10       41           46.7              4
    10       43           90.3              5
    10       44          124.5              5
    10       45          128.7              6
    10       46          136.5              4
    10       47           12.6              2
    10       49          130.2              5
    10       51           88.7              3
    10       52           21.7              2
    10       53           45.8              3
    10       55          124.4              1
    10       56           54.7              4
    10       57           17.6              3
    10       59          134.4              4
    10       60           47.6              6
    10       61           11.9              6
    10       62          122.2              2
    10       63            1.0              5
    10       64           14.9              1
    10       65           43.8              2
    10       66           90.3              4
    10       67           23.2              4
    10       68          134.9              4
    10       69           14.3              4
    10       70           46.3              4
    10       71            0.7              3
    10       72            2.4              4
    10       73          131.2              5
    10       76          134.8              2
    10       78           16.7              4
    10       80          130.1              4
    10       84           50.1              2
    10       85          130.8              4
    10       86           36.0              2
    10       87           45.0              5
    10       89           16.5              3
    10       90           96.3              5
    10       91          134.3              3
    10       92           62.7              6
    10       93          103.3              1
    10       94           50.3              5
    10       95           20.8              3
    10       98           38.0              2
    10       99          132.2              4
    10      100           37.5              4
    11        1          106.4              3
    11        2          101.2              5
    11        3           60.8              5
    11        4          114.1              2
    11        9           61.2              4
    11       11          132.1              2
    11       14          122.3              5
    11       15          127.7              3
    11       16           33.2              2
    11       17          103.0              4
    11       18           43.2              4
    11       20           14.3              2
    11       21          109.1              4
    11       23          129.6              6
    11       26           51.7              4
    11       27           68.6              3
    11       29           24.8              4
    11       32           16.9              1
    11       33           79.6              4
    11       34           66.7              2
    11       36           51.7              2
    11       37            6.4              2
    11       39          133.2              4
    11       40           41.1              1
    11       41          120.1              3
    11       42           84.8              1
    11       43           76.8              5
    11       46           41.3              6
    11       49           59.1              3
    11       51          107.6              4
    11       53           60.0              2
    11       54           72.7              3
    11       55          134.4              3
    11       56          108.7              6
    11       58           84.6              4
    11       59          140.6              4
    11       60          136.1              4
    11       61           88.3              2
    11       64          111.4              5
    11       66            8.5              4
    11       68           74.1              2
    11       69           54.5              6
    11       71            4.2              6
    11       73           69.0              2
    11       74          134.1              1
    11       75          141.4              4
    11       76            9.8              3
    11       78          137.0              5
    11       79          114.0              2
    11       80           51.1              6
    11       81           57.8              4
    11       82           27.8              2
    11       84          125.0              3
    11       85           26.9              1
    11       89          123.3              2
    11       90           17.5              6
    11       92          137.7              1
    11       94           55.9              5
    11       95           70.8              6
    11       97           36.5              3
    11       99           73.1              3
    11      100           98.6              2
    12        2           37.3              2
    12        4           56.1              2
    12        5           36.1              5
    12        6           99.9              6
    12        7           51.0              5
    12        9           28.4              2
    12       11            3.8              2
    12       14           51.3              5
    12       16           13.6              5
    12       20            9.8              4
    12       21           27.5              6
    12       22           66.0              2
    12       23           92.5              3
    12       24           37.2              5
    12       25           65.9              5
    12       26           10.8              3
    12       27          118.1              2
    12       28           99.9              5
    12       29          107.0              3
    12       30           19.3              2
    12       31          141.6              5
    12       32           38.3              2
    12       33           90.8              2
    12       34           63.1              4
    12       37           17.9              5
    12       38           37.3              1
    12       39           37.3              5
    12       40           31.3              6
    12       41           35.4              4
    12       42           11.0              2
    12       44           53.7              3
    12       45           95.0              4
    12       46           78.2              4
    12       48          113.2              4
    12       49            3.9              1
    12       50           45.6              3
    12       52          114.8              5
    12       53          126.2              2
    12       55           27.4              5
    12       56           88.3              6
    12       57           91.2              4
    12       58           41.1              3
    12       59          109.0              2
    12       60          104.3              4
    12       62            8.8              3
    12       64           70.5              2
    12       65           88.0              3
    12       66           96.4              2
    12       68          137.8              2
    12       69            9.3              6
    12       70          112.8              1
    12       71           82.1              4
    12       72          124.4              3
    12       73          101.1              5
    12       74           95.0              4
    12       75           11.0              4
    12       76          141.6              5
    12       77          106.5              2
    12       78          101.4              4
    12       79            2.1              4
    12       82           98.8              3
    12       83           31.8              5
    12       85          131.8              3
    12       86           28.6              6
    12       88           79.4              3
    12       89            6.0              4
    12       90           12.9              3
    12       92           32.8              2
    12       93          134.8              2
    12       98           36.0              1
    12       99           86.5              1
    12      100           95.6              5
    13        1           78.1              4
    13        2           18.6              3
    13        3           75.2              3
    13        5           49.2              2
    13        6           70.7              6
    13        7           30.0              2
    13        9           98.6              4
    13       10          114.3              3
    13       11           38.9              4
    13       12           91.6              4
    13       13          104.5              2
    13       14           35.3              4
    13       15          112.6              2
    13       16          112.9              2
    13       17          101.6              2
    13       18          113.9              3
    13       19           97.8              4
    13       21           35.5              4
    13       22           73.7              2
    13       23           96.9              5
    13       26           92.5              4
    13       27           88.5              4
    13       28          120.5              6
    13       31           35.5              5
    13       32           87.1              3
    13       33          128.5              4
    13       34            4.3              4
    13       35            5.4              5
    13       36          116.6              5
    13       38          141.0              2
    13       39           82.7              3
    13       41           85.7              1
    13       42           34.9              5
    13       43          138.4              6
    13       45           19.5              6
    13       46            4.2              5
    13       47          107.6              3
    13       50           28.6              5
    13       51           37.6              2
    13       52           10.0              1
    13       54           24.7              1
    13       55           29.4              4
    13       56           43.2              4
    13       58           17.1              3
    13       59          140.8              5
    13       61           11.8              5
    13       62           14.2              2
    13       63           20.3              5
    13       66           89.1              3
    13       67          122.9              6
    13       70          138.1              4
    13       71          119.7              3
    13       72          142.4              3
    13       73           59.2              5
    13       74           36.0              2
    13       75            9.3              3
    13       77          102.9              2
    13       79          133.8              6
    13       80           56.2              4
    13       81           45.2              3
    13       83           99.2              5
    13       84            3.3              2
    13       86           36.9              3
    13       87           53.6              4
    13       88           16.9              5
    13       89            0.9              3
    13       90           49.8              5
    13       93           25.7              6
    13       96           93.8              3
    13       97           10.8              6
    13       98           40.9              4
    13       99          112.7              4
    13      100           84.6              5
    14        1           50.8              2
    14        2          139.3              1
    14        3           30.1              2
    14        4          102.4              3
    14        6           32.4              5
    14        8          123.5              3
    14        9           15.6              6
    14       10          117.1              3
    14       11           97.3              1
    14       13           36.7              5
    14       16           83.5              1
    14       18           25.7              3
    14       19           36.5              5
    14       21          132.2              1
    14       22          103.7              5
    14       23           54.3              5
    14       26          131.5              4
    14       27          113.9              4
    14       28           35.2              1
    14       29           52.7              5
    14       32           44.1              1
    14       34           71.6              5
    14       35            9.0              3
    14       36          111.0              3
    14       37          137.9              2
    14       38           26.5              6
    14       39           72.5              6
    14       40           78.4              3
    14       43            0.3              5
    14       44           35.0              4
    14       45          134.2              3
    14       46           66.5              3
    14       47           88.5              2
    14       48           92.0              4
    14       49           22.8              3
    14       52           72.8              1
    14       54           43.8              2
    14       55           88.4              2
    14       57           23.9              2
    14       59          120.9              6
    14       62           55.7              3
    14       64           57.8              2
    14       65          128.9              6
    14       67           45.4              4
    14       69          121.0              5
    14       70            9.5              2
    14       71          135.2              6
    14       72          137.7              1
    14       73            0.1              2
    14       75          133.3              6
    14       79           65.5              4
    14       81           22.7              4
    14       82           79.1              2
    14       83           63.5              2
    14       84           93.0              5
    14       85          117.6              5
    14       87           18.9              2
    14       89           32.0              2
    14       93           24.2              2
    14       94          112.7              6
    14       95          101.2              2
    14       96           96.1              1
    14       97          141.7              2
    14       99          122.1              3
    14      100           73.3              4
    15        1          113.5              4
    15        3           87.1              3
    15        4           56.1              4
    15        5          118.2              3
    15        6           68.1              5
