
Code  13
Dimension   Fixed Cost    Capacity  
   100            100         10   
     3       41           71.7              3
     3       42           40.9              2
     3       44           16.3              4
     3       45          118.8              5
     3       46           83.3              5
     3       47           48.6              2
     3       50          124.6              3
     3       51          100.8              6
     3       54           15.1              4
     3       55           58.0              3
     3       56          136.4              1
     3       57           80.4              2
     3       58          120.8              2
     3       59            4.3              2
     3       61          110.4              2
     3       62           30.1              2
     3       63            9.7              6
     3       64            9.7              4
     3       66           56.2              2
     3       67          119.8              3
     3       68          108.0              3
     3       69            4.3              2
     3       70          141.9              3
     3       71           59.5              6
     3       72           81.9              4
     3       73            8.1              5
     3       74          111.3              3
     3       75           99.7              6
     3       76          136.4              4
     3       78           39.1              3
     3       81          114.6              5
     3       83           64.8              3
     3       84           41.2              1
     3       85            7.2              3
     3       86          138.3              1
     3       90            3.7              2
     3       91          129.2              2
     3       92           17.5              3
     3       93          138.8              6
     3       94           57.4              6
     3       96           29.6              1
     3       97           94.1              4
     3      100          138.3              1
     4        1           57.0              4
     4        3           62.9              4
     4        4            1.1              3
     4        5           75.1              2
     4        6           91.1              4
     4        7           64.7              2
     4        8          131.6              2
     4        9          103.6              2
     4       10           55.8              5
     4       12          131.7              2
     4       13            6.1              3
     4       14           34.0              2
     4       15           24.9              5
     4       17           47.9              5
     4       18           29.3              4
     4       19          120.8              2
     4       20          105.0              5
     4       21          118.0              1
     4       22          115.8              1
     4       23           13.4              4
     4       24          116.9              3
     4       25           75.5              3
     4       26           26.1              4
     4       30           63.6              5
     4       31           92.6              2
     4       32            0.9              5
     4       34           79.9              3
     4       35          122.6              4
     4       36          112.3              4
     4       37           31.0              4
     4       38          111.5              4
     4       40           96.0              5
     4       41           66.8              2
     4       42            7.2              3
     4       43           73.2              2
     4       44          139.8              4
     4       45            1.1              2
     4       47           98.2              3
     4       48            0.7              2
     4       49          104.9              4
     4       50           36.4              6
     4       51          125.1              5
     4       52            1.1              5
     4       54           29.3              3
     4       57           29.0              4
     4       58           11.8              6
     4       60          101.3              6
     4       61           61.9              3
     4       62            3.4              2
     4       64           58.4              3
     4       66           31.8              5
     4       68          129.6              4
     4       69           47.1              4
     4       70           85.1              5
     4       71           32.8              3
     4       72           90.7              3
     4       73           65.3              4
     4       74          125.8              6
     4       75          106.8              4
     4       77           49.6              4
     4       78           47.3              2
     4       80           53.8              5
     4       83           12.4              5
     4       84           71.5              4
     4       86           94.6              5
     4       87           61.4              1
     4       88          112.0              1
     4       89           67.0              5
     4       90          117.9              2
     4       91           11.6              5
     4       92           43.5              5
     4       94           71.8              1
     4       95          116.5              3
     4       97           17.5              4
     4       98           14.4              1
     4      100           62.4              3
     5        1           87.9              4
     5        3           11.6              6
     5        5           67.8              1
     5        8           84.9              6
     5       10          111.4              2
     5       11            7.2              3
     5       16          115.1              2
     5       18           95.9              3
     5       19          100.6              5
     5       21           73.1              1
     5       23           87.5              4
     5       26           57.1              4
     5       29           80.3              4
     5       30            1.8              2
     5       31           58.4              4
     5       32           42.6              4
     5       34           59.0              5
     5       35          108.1              5
     5       36          131.6              1
     5       39           11.8              4
     5       41          125.2              5
     5       42           26.5              4
     5       43           23.1              4
     5       45          108.9              3
     5       46           41.6              2
     5       47            9.5              2
     5       48           64.4              1
     5       49           75.5              4
     5       50           61.1              3
     5       51           88.2              6
     5       52          142.5              5
     5       53          107.3              5
     5       54           11.3              4
     5       55           71.4              1
     5       56           30.7              5
     5       57           42.9              6
     5       60           52.0              2
     5       61           62.6              3
     5       62           56.5              5
     5       63           40.9              5
     5       64           64.1              4
     5       65          137.4              2
     5       66           64.0              3
     5       67           92.3              1
     5       69          120.9              3
     5       70           15.1              2
     5       73          101.4              3
     5       74           21.3              5
     5       76          126.6              2
     5       77          106.2              2
     5       80           77.3              3
     5       81           45.2              3
     5       82           31.7              1
     5       84          114.2              6
     5       86           20.4              3
     5       88           98.7              4
     5       89           89.4              3
     5       91           20.9              3
     5       92           27.7              5
     5       96          129.8              2
     5       97           30.5              1
     5       99           25.9              2
     6        2            3.6              5
     6        4           17.0              2
     6        6           22.4              5
     6        8          135.6              1
     6       10           33.4              5
     6       13           14.7              6
     6       16          137.9              4
     6       17           58.4              6
     6       18           87.0              2
     6       20           87.8              3
     6       21           58.0              1
     6       22           13.8              2
     6       23           70.2              3
     6       24            9.3              2
     6       25           11.9              1
     6       26           72.9              4
     6       27          126.1              5
     6       28           81.4              4
     6       29           87.7              3
     6       30           64.7              2
     6       32           16.7              4
     6       33            4.4              5
     6       34          141.3              4
     6       38          101.5              5
     6       40          120.6              2
     6       41           62.4              3
     6       42           99.0              5
     6       44           94.1              4
     6       45          130.3              3
     6       46           89.9              1
     6       47           18.0              4
     6       50            6.8              3
     6       51           98.6              3
     6       52           55.8              2
     6       53          114.4              5
     6       54           79.6              3
     6       55           20.5              2
     6       56          131.1              3
     6       57          136.8              2
     6       59           72.3              2
     6       60          110.7              3
     6       61           69.9              2
     6       63           96.4              3
     6       64           31.5              5
     6       65           23.7              2
     6       67          136.5              6
     6       69           30.5              2
     6       72           83.5              2
     6       73           10.1              3
     6       74           10.0              2
     6       75            2.4              1
     6       76          110.8              4
     6       78           49.2              6
     6       83            5.7              3
     6       85          120.9              2
     6       87          102.3              5
     6       88          128.6              2
     6       89           18.4              1
     6       90           40.9              6
     6       91           57.7              2
     6       92            2.1              3
     6       93           29.6              6
     6       94           22.1              3
     6       97          118.8              5
     6       99          126.8              3
     7        1           28.2              6
     7        2          101.0              3
     7        4           53.6              5
     7        5           57.1              2
     7        7           73.4              4
     7        8           10.4              2
     7        9           85.8              4
     7       10          120.5              3
     7       11          121.8              2
     7       13           38.8              4
     7       14           23.0              3
     7       16          104.3              4
     7       18           19.1              6
     7       19           11.8              2
     7       20           51.8              5
     7       21           90.8              4
     7       25          114.5              3
     7       26           97.0              6
     7       29           51.0              6
     7       31           66.7              5
     7       35          113.0              2
     7       36          139.3              4
     7       38           46.3              4
     7       39           95.7              4
     7       40           67.3              6
     7       43           71.8              3
     7       45          130.5              4
     7       46           34.3              3
     7       48           84.2              2
     7       50          100.7              4
     7       52           39.6              6
     7       53          132.9              1
     7       54           73.1              3
     7       56           86.5              1
     7       57          101.2              4
     7       58          117.5              5
     7       59           25.5              1
     7       60            3.0              5
     7       61          140.2              2
     7       62           54.5              3
     7       63           41.1              1
     7       64           83.3              2
     7       65           11.3              1
     7       66            7.1              1
     7       67          103.3              5
     7       69           95.4              3
     7       70          117.4              2
     7       73           50.2              5
     7       74           57.8              1
     7       76           50.6              3
     7       77           82.9              2
     7       80           46.1              3
     7       82           72.8              4
     7       83           70.7              4
     7       85          112.4              2
     7       87           55.4              6
     7       90           34.9              2
     7       91           22.9              6
     7       92           40.4              3
     7       93           48.9              5
     7       95          121.2              5
     7       96          102.8              2
     7       97           68.6              1
     7       98          123.1              6
     8        1          108.0              3
     8        2           40.1              6
     8        3          110.5              2
     8        4           99.9              3
     8        6           31.8              4
     8        8          126.7              5
     8        9          131.4              2
     8       13           26.8              6
     8       14           12.5              1
     8       15          137.9              2
     8       16          121.2              5
     8       17          111.4              1
     8       18           70.5              4
     8       19           92.3              1
     8       20          109.1              4
     8       22           22.8              6
     8       23          130.7              4
     8       24           95.3              4
     8       26          134.8              3
     8       27           34.1              3
     8       28            6.4              2
     8       29           34.3              3
     8       30           58.1              4
     8       31           38.9              4
     8       32           29.9              1
     8       33           55.5              1
     8       34          123.4              6
     8       35           85.0              5
     8       37           24.1              1
     8       38           43.1              3
     8       40          105.4              2
     8       41          131.4              3
     8       42            9.6              4
     8       43          128.6              1
     8       44           80.2              6
     8       45          133.4              2
     8       47           77.9              3
     8       49          124.1              5
     8       50           76.6              3
     8       51           91.4              5
     8       53          140.9              6
     8       54           85.1              4
     8       56          121.1              2
     8       57           62.5              1
     8       59           56.2              3
     8       60          130.9              4
     8       61          111.7              5
     8       62           34.0              6
     8       63           61.0              5
     8       66          128.3              2
     8       68           55.1              5
     8       69            4.4              5
     8       70           17.1              3
     8       71          104.0              2
     8       74           52.0              2
     8       75           66.5              6
     8       76           77.2              2
     8       77           52.0              2
     8       78           15.3              2
     8       81           64.9              3
     8       83            3.8              2
     8       84           24.3              4
     8       86           57.1              6
     8       87           10.8              4
     8       88            3.2              4
     8       89           24.5              6
     8       92           96.9              4
     8       95           24.2              5
     8       97           63.9              6
     8       98            1.2              5
     9        1           48.2              5
     9        4          133.2              2
     9        5           36.4              6
     9        7           56.4              2
     9        9           32.6              4
     9       10          124.6              4
     9       11           89.4              6
     9       12          108.9              1
     9       13           96.1              2
     9       14            2.5              2
     9       16           37.1              4
     9       18           92.2              5
     9       19          111.2              6
     9       25           42.4              4
     9       27           90.9              2
     9       28           89.0              3
     9       29          102.6              3
     9       30           53.4              5
     9       34          104.7              5
     9       35          115.8              5
     9       36           56.3              4
     9       37           68.9              4
     9       38          129.3              2
     9       39           89.0              3
     9       40           80.5              4
     9       42           52.8              5
     9       43           32.8              4
     9       44          124.5              4
     9       46          104.7              2
     9       48          124.1              4
     9       49            0.0              5
     9       51            3.0              4
     9       52           74.2              6
     9       53           46.3              5
     9       54           49.6              4
     9       55          111.2              4
     9       56           42.8              5
     9       57           73.4              3
     9       58            9.1              4
     9       59           87.3              5
     9       61           50.2              3
     9       64          141.0              2
     9       67           75.9              3
     9       68          102.1              6
     9       71          112.0              1
     9       74           46.1              6
     9       75           49.3              1
     9       76           95.9              1
     9       77           28.9              5
     9       78           50.7              2
     9       79           30.9              2
     9       80           76.9              4
     9       81           85.5              2
     9       83          118.1              4
     9       84           33.0              3
     9       85           15.2              5
     9       86           87.8              1
     9       87           67.6              2
     9       89           44.8              2
     9       90           36.7              1
     9       93           20.7              3
     9       95           99.3              2
     9       97          124.3              4
     9       98           44.0              5
    10        1          122.0              5
    10        2          128.6              1
    10        3           92.8              3
    10        4            5.0              2
    10        5           13.2              3
    10        7          132.6              2
    10        8           62.2              6
    10       12           42.8              3
    10       13            8.7              2
    10       14           45.6              4
    10       16           30.1              1
    10       18          125.8              5
    10       19            6.8              5
    10       20           99.7              6
    10       22           27.1              2
    10       24           49.1              1
    10       25            4.2              4
    10       26           23.7              6
    10       27           52.5              2
    10       29           72.2              1
    10       34           43.3              1
    10       35           55.1              3
    10       36           53.8              5
    10       37          118.2              4
    10       39           66.2              2
    10       42          121.8              2
    10       43          130.4              3
    10       44           98.6              5
    10       45          138.7              5
    10       46           76.5              1
    10       49          116.7              1
    10       50           60.7              2
    10       51            6.3              2
    10       52           52.0              4
    10       53           39.3              3
    10       55          118.5              1
    10       57           27.2              5
    10       58           98.6              1
    10       59           85.9              2
    10       60           32.6              2
    10       61          109.0              3
    10       62           46.6              2
    10       63           13.4              3
    10       64           14.1              6
    10       65          121.8              4
    10       66           92.7              2
    10       67           94.7              2
    10       70           81.2              6
    10       71           87.5              1
    10       72            6.1              1
    10       73           71.7              6
    10       75          118.7              1
    10       77          118.5              3
    10       78           44.5              1
    10       79           17.3              1
    10       80           46.2              5
    10       81           54.8              1
    10       82          129.5              2
    10       85           65.8              2
    10       86           56.0              2
    10       88            6.4              2
    10       89            7.2              5
    10       90          139.2              2
    10       91           67.0              3
    10       92           70.3              4
    10       93           35.0              3
    10       96          123.1              3
    10       97          118.2              4
    10       98          108.0              2
    10       99           87.8              1
    11        1          110.1              6
    11        2            2.5              3
    11        3          109.5              6
    11        4           86.8              1
    11        5          102.6              4
    11        6           39.4              5
    11        8          129.8              1
    11       10           82.4              6
    11       11           98.1              5
    11       12           58.2              2
    11       13          135.6              3
    11       14           67.2              3
    11       15           98.7              3
    11       16           96.8              5
    11       17           92.5              2
    11       18          121.9              5
    11       19            5.4              6
    11       20          103.1              3
    11       21          103.4              3
    11       23           20.1              2
    11       24          112.1              2
    11       26          126.5              1
    11       27            9.3              6
    11       28          111.3              3
    11       29           23.7              2
    11       30           19.6              2
    11       32            9.5              3
    11       33            4.0              3
    11       34           60.8              5
    11       35            7.2              4
    11       38           34.2              2
    11       39          131.0              4
    11       42          107.5              4
    11       43           15.3              3
    11       44           78.4              1
    11       45           81.3              3
    11       47          106.8              4
    11       48           31.1              4
    11       49          116.4              2
    11       54            2.3              2
    11       57           18.9              2
    11       58          136.3              1
    11       60           56.5              5
    11       61          139.1              5
    11       62           57.2              3
    11       63           21.8              6
    11       64           77.8              1
    11       67          119.0              3
    11       69           22.1              1
    11       70           68.3              3
    11       71          106.5              2
    11       72          106.0              3
    11       74          124.0              2
    11       76           95.0              4
    11       79           98.9              4
    11       80           70.4              2
    11       81           65.4              2
    11       82           93.5              2
    11       84            4.5              3
    11       86           50.9              3
    11       87           83.6              1
    11       88          125.8              2
    11       89           98.0              2
    11       90           90.9              4
    11       91          107.4              2
    11       92          120.4              2
    11       93           82.1              5
    11       94           86.3              1
    11       97          116.5              6
    11       98          118.7              3
    11      100            0.8              6
    12        2           98.0              6
    12        3          118.0              5
    12        8           45.7              3
    12        9           47.3              2
    12       10           73.2              5
    12       15           82.7              3
    12       16           72.0              2
    12       18           98.9              5
    12       19           32.2              6
    12       20          137.6              4
    12       21           59.2              4
    12       23          110.0              4
    12       24          107.1              4
    12       27          119.8              4
    12       31           82.6              3
    12       32            6.2              4
    12       34           87.6              3
    12       35           63.0              5
    12       36           47.3              3
    12       37          130.7              2
    12       39          136.9              4
    12       41          128.4              5
    12       42           68.0              2
    12       44           93.4              2
    12       45           27.0              2
    12       47          105.9              1
    12       48           60.8              2
    12       49           39.9              4
    12       50          136.7              6
    12       51          131.8              4
    12       52           49.8              2
    12       53           40.1              4
    12       54           86.3              5
    12       56          128.5              5
    12       57           83.6              4
    12       60           23.5              2
    12       61           72.7              4
    12       62           98.7              6
    12       63           97.0              1
    12       64           82.2              4
    12       67           92.5              2
    12       69           31.3              6
    12       70           47.6              5
    12       72          112.2              2
    12       74           57.9              4
    12       75          131.5              3
    12       76           82.3              4
    12       77           69.4              4
    12       79          142.5              4
    12       80           82.4              4
    12       81          117.2              1
    12       83           10.2              4
    12       85           62.2              5
    12       86           18.3              4
    12       87           43.8              1
    12       90           34.6              1
    12       91           41.1              3
    12       96          120.1              2
    12       97           98.9              2
    12       98          122.7              5
    12       99           90.9              5
    12      100           75.9              4
    13        1          124.2              3
    13        2           83.7              5
    13        4          124.2              4
    13        5           51.1              5
    13        6           88.5              2
    13        7          124.1              1
    13        8          132.9              5
    13        9          122.7              3
    13       10           71.6              4
    13       11           31.9              5
    13       12           37.5              5
    13       13           19.4              4
    13       14           99.6              1
    13       15           69.5              1
    13       18           53.7              2
    13       19          111.5              2
    13       20           28.1              2
    13       21           20.7              5
    13       24           89.8              2
    13       26           61.3              1
    13       27            8.6              1
    13       28           32.1              6
    13       30           54.8              5
    13       31          107.6              2
    13       32           65.8              5
    13       33           99.0              4
    13       34           85.7              3
    13       36          116.0              2
    13       37           49.1              2
    13       38           70.5              2
    13       40           39.9              1
    13       41           99.5              4
    13       42          122.7              2
    13       43          105.8              2
    13       44            3.5              2
    13       45           87.3              2
    13       46          140.7              5
    13       47           18.9              1
    13       48           75.6              3
    13       49          130.6              1
    13       50          121.6              3
    13       51           65.6              5
    13       52           81.9              2
    13       55          140.5              3
    13       56            1.9              6
    13       57          109.6              3
    13       58          127.3              5
    13       59           61.6              2
    13       60           11.9              4
    13       61           88.2              5
    13       64           82.1              2
    13       65           22.5              5
    13       67          121.5              4
    13       68            6.9              5
    13       69           50.0              2
    13       70          116.8              5
    13       71          134.3              2
    13       72          114.9              5
    13       74           10.9              6
    13       75           69.0              1
    13       81           33.1              3
    13       82          129.5              2
    13       84          109.3              4
    13       85          104.2              2
    13       87          104.3              5
    13       88           60.4              2
    13       89          126.9              3
    13       93           54.8              2
    13       94           46.5              4
    13       95          117.3              2
    13       96          105.8              2
    13       97          111.6              3
    13       98            5.9              3
    14        2           49.2              4
    14        4           77.7              3
    14        6           85.1              4
    14        9           93.8              1
    14       11           84.1              5
    14       12           65.3              2
    14       15          141.2              2
    14       17          116.4              2
    14       18          114.3              6
    14       19          119.0              5
    14       20           40.0              1
    14       22           74.1              6
    14       23          121.4              3
    14       26          121.0              3
    14       28           51.0              4
    14       33           86.6              2
    14       34          130.3              5
    14       35          100.4              6
    14       36           33.2              3
    14       39           52.8              2
    14       41           35.1              4
    14       42           30.7              5
    14       43           63.6              5
    14       44           92.9              2
    14       45          120.1              3
    14       46          119.2              3
    14       47          120.5              6
    14       49          109.8              2
    14       53           93.3              5
    14       54           47.6              6
    14       55           85.7              3
    14       56           97.1              2
    14       60          125.1              2
    14       62           47.6              3
    14       63          105.8              6
    14       64           69.4              2
    14       65          120.3              2
    14       66           77.9              1
    14       67           46.8              3
    14       68           42.4              3
    14       70          126.3              3
    14       71           76.1              3
    14       72          130.7              4
    14       73          103.4              5
    14       74          109.0              2
    14       76           88.9              3
    14       77          129.1              6
    14       78           34.0              4
    14       79           68.6              5
    14       80           50.3              3
    14       82           43.3              2
    14       84           55.3              2
    14       85          142.5              1
    14       86           55.9              5
    14       87           91.4              3
    14       88          116.9              6
    14       89          101.2              6
    14       91           68.0              5
    14       92           66.3              4
