
Code  16
Dimension   Fixed Cost    Capacity  
   100            100         10   
     4       72           81.3              2
     4       74          114.0              4
     4       75           33.7              1
     4       77           13.1              3
     4       78           83.4              4
     4       81           80.1              5
     4       82           60.9              4
     4       83           74.1              5
     4       84          120.6              4
     4       85           31.2              4
     4       86          137.0              5
     4       87           60.8              4
     4       88           71.5              2
     4       89          119.2              4
     4       90           57.9              1
     4       93           60.6              1
     4       96           99.5              3
     4       97           29.6              3
     4       98           98.7              2
     4       99          130.3              4
     5        1           87.1              2
     5        4          132.3              4
     5        6           42.9              5
     5        7          135.8              4
     5        8          117.6              4
     5       10            2.3              3
     5       11           73.5              5
     5       13           49.7              3
     5       15           25.7              3
     5       16           46.9              3
     5       17           90.1              5
     5       18           65.7              4
     5       19           81.6              1
     5       20           35.0              5
     5       24          126.9              2
     5       27          107.9              3
     5       28            8.6              3
     5       29           81.8              3
     5       30          110.4              3
     5       31           25.4              5
     5       32           62.3              2
     5       33           79.0              3
     5       34           91.5              6
     5       36          122.8              6
     5       37           76.3              3
     5       38           26.2              5
     5       39          129.9              4
     5       40           81.7              5
     5       42           20.0              3
     5       44           87.8              5
     5       45           41.3              4
     5       47           52.6              6
     5       49           91.7              1
     5       50          101.8              3
     5       53           99.8              4
     5       54           99.1              3
     5       55           37.1              3
     5       57           38.8              2
     5       58           29.8              3
     5       59          137.6              6
     5       60           55.6              6
     5       63           90.2              3
     5       65          118.1              1
     5       66           96.6              3
     5       67           59.2              1
     5       69           53.9              2
     5       70           46.2              1
     5       72           54.8              3
     5       73           22.4              4
     5       74          117.2              4
     5       76           59.3              2
     5       77          129.5              4
     5       79           60.3              6
     5       80           58.7              5
     5       82           48.8              3
     5       83           24.3              5
     5       84           80.8              2
     5       85           27.1              2
     5       86            3.3              2
     5       87           20.2              6
     5       88           24.4              6
     5       89            2.8              4
     5       91           13.9              1
     5       93           37.3              5
     5       94          103.8              3
     5       95          107.2              4
     5       96          133.6              4
     5       97           15.7              3
     5       98           32.0              4
     5       99           28.5              2
     5      100           53.4              1
     6        1           55.7              2
     6        2          115.5              6
     6        3          132.5              6
     6        4           34.9              3
     6        6           88.2              3
     6        7            0.3              3
     6        8           13.3              3
     6        9          121.1              4
     6       11           68.0              4
     6       12           51.4              2
     6       13          136.4              5
     6       14           13.9              5
     6       15           13.8              3
     6       17           70.6              1
     6       18           84.6              5
     6       19           12.6              2
     6       21           28.1              4
     6       22           39.5              3
     6       23          116.9              4
     6       24           89.8              3
     6       25           80.3              5
     6       26           89.6              3
     6       27           28.9              1
     6       28           99.4              3
     6       31           80.2              2
     6       33           65.3              3
     6       34          132.7              3
     6       36           69.8              5
     6       38           49.7              5
     6       39           50.0              5
     6       40           13.7              4
     6       44           82.8              4
     6       45           59.3              4
     6       46          114.6              6
     6       47           71.5              2
     6       50           98.1              6
     6       51          116.4              3
     6       53          114.2              2
     6       54           41.1              4
     6       55           58.2              2
     6       56           37.9              5
     6       57          134.0              6
     6       59          103.5              3
     6       60            8.6              3
     6       62           44.1              4
     6       64           13.2              2
     6       65          109.9              4
     6       67           13.1              1
     6       69          126.5              2
     6       70           42.4              6
     6       73           78.7              2
     6       74           73.3              4
     6       77           87.8              4
     6       78          123.9              2
     6       79          140.9              2
     6       80           47.9              5
     6       81           56.6              6
     6       83           42.7              5
     6       84          122.3              3
     6       86           89.2              5
     6       87          138.4              6
     6       89           61.0              2
     6       91           28.5              4
     6       93           55.0              5
     6       94           88.9              1
     6       96          114.3              1
     6       98           52.1              5
     6       99           84.6              4
     6      100          107.7              6
     7        1           37.5              2
     7        2           39.1              5
     7        3           51.7              4
     7        4           17.6              3
     7        5           63.3              5
     7        6          142.0              5
     7        7          132.1              5
     7        8           41.7              3
     7        9            0.6              4
     7       11           53.0              5
     7       12           60.2              6
     7       13           72.1              4
     7       16           58.5              4
     7       18           18.1              2
     7       20          105.6              3
     7       21          111.2              5
     7       22          115.4              1
     7       25          100.9              5
     7       26           42.1              3
     7       29           81.7              2
     7       30           15.5              6
     7       33            0.3              4
     7       34           57.8              4
     7       35           95.5              5
     7       36           84.6              4
     7       38          140.7              5
     7       41           13.6              5
     7       42           92.8              6
     7       43           93.4              2
     7       44          130.5              6
     7       45           59.6              3
     7       46          139.5              4
     7       47          127.4              2
     7       48          102.0              4
     7       49          135.6              4
     7       50           77.7              2
     7       51          129.2              2
     7       55           32.3              4
     7       57           89.6              2
     7       59          134.3              4
     7       60           79.7              4
     7       61          122.5              5
     7       63           57.4              5
     7       64           56.1              3
     7       65           64.6              2
     7       70           89.1              5
     7       71           27.5              4
     7       74           90.3              4
     7       75           89.2              3
     7       77          133.1              2
     7       78           31.9              2
     7       80          130.0              4
     7       81            9.7              5
     7       82          114.8              3
     7       84          138.9              4
     7       86           24.3              1
     7       87          105.8              1
     7       88          115.4              4
     7       89           57.6              3
     7       90           12.2              4
     7       91           69.3              3
     7       92           68.3              5
     7       93          101.8              4
     7       96          136.6              4
     7       97          130.4              5
     7       98            1.8              4
     7       99           76.1              2
     7      100           85.8              5
     8        1           18.8              5
     8        4           90.3              2
     8        5           74.1              6
     8        6          134.6              4
     8        7          120.5              1
     8        9           88.0              5
     8       10           12.0              6
     8       12           11.1              2
     8       13           49.7              6
     8       14           80.6              2
     8       15           83.3              2
     8       16           91.9              5
     8       17          128.1              2
     8       18           73.4              1
     8       19           18.0              4
     8       21          124.8              5
     8       23           83.5              5
     8       24          137.1              3
     8       25            4.4              5
     8       28           36.4              6
     8       29           35.9              3
     8       30           58.9              4
     8       32           99.0              2
     8       35           18.7              5
     8       37           88.2              2
     8       39           95.6              3
     8       41          114.4              3
     8       42          139.4              2
     8       43           70.5              4
     8       44           13.5              2
     8       45           33.0              6
     8       46           59.5              3
     8       47           85.2              6
     8       48          136.5              4
     8       50           86.5              4
     8       51           72.6              5
     8       52          139.0              3
     8       53            7.2              4
     8       55           70.3              1
     8       56           68.9              4
     8       57           99.1              4
     8       58           28.5              2
     8       59           74.5              3
     8       60           33.2              2
     8       61          110.4              2
     8       62           84.8              3
     8       63           56.0              2
     8       64           69.0              3
     8       65            8.4              5
     8       66          131.2              6
     8       67           96.6              5
     8       69           17.8              2
     8       70          113.8              4
     8       71          136.3              1
     8       74          117.3              3
     8       75            3.7              5
     8       78           95.6              4
     8       79           87.3              4
     8       80           20.4              5
     8       81           19.2              2
     8       82           25.7              2
     8       84           72.7              4
     8       85           39.1              3
     8       87           14.1              5
     8       88            4.8              3
     8       89          134.2              1
     8       90          115.8              2
     8       91           76.4              2
     8       92          106.8              1
     8       94           11.3              2
     8       95            1.5              5
     8       96           50.0              1
     8      100           30.0              3
     9        1           85.1              5
     9        3           74.8              3
     9        4          131.2              4
     9        5           95.9              5
     9        6          136.9              4
     9        7          139.0              3
     9        9          112.7              5
     9       10          128.3              3
     9       12          101.6              2
     9       13           82.0              2
     9       15           54.7              4
     9       17           31.1              4
     9       18           17.5              3
     9       19           15.9              5
     9       20          134.6              5
     9       21           47.6              4
     9       22           89.4              5
     9       23           59.7              4
     9       25            1.7              3
     9       26           12.8              3
     9       27           19.1              2
     9       28          120.7              6
     9       29           87.9              5
     9       30           60.9              2
     9       32          138.0              2
     9       33           35.0              5
     9       34           42.1              5
     9       36          132.1              6
     9       37           41.8              5
     9       40          111.9              6
     9       42          135.9              2
     9       43           44.2              5
     9       45          104.0              3
     9       46          117.6              2
     9       47           57.4              1
     9       48           80.5              2
     9       49           60.8              3
     9       50           73.0              2
     9       51           36.8              6
     9       52           63.8              3
     9       54          121.5              1
     9       57           98.8              3
     9       58           47.4              4
     9       59           76.3              3
     9       60           26.6              5
     9       61           54.6              5
     9       62            0.5              5
     9       63           42.7              2
     9       64           93.0              4
     9       65           29.4              6
     9       66           38.5              2
     9       67          120.3              2
     9       68           76.8              4
     9       69           15.6              3
     9       70           98.2              5
     9       71           84.6              3
     9       72          120.0              4
     9       75           55.2              3
     9       76          140.7              5
     9       77            5.5              6
     9       78           55.6              1
     9       79           43.1              4
     9       80           77.2              2
     9       81          122.8              4
     9       82           25.2              3
     9       84          105.1              2
     9       85           44.7              5
     9       86           14.4              5
     9       87           87.5              6
     9       88           78.3              5
     9       89          139.8              5
     9       90           99.9              3
     9       92           10.3              5
     9       93           44.1              3
     9       94           75.9              2
     9       97           73.8              3
     9       98          107.8              3
     9       99            8.5              3
     9      100           34.4              5
    10        1          105.0              5
    10        2           84.2              6
    10        6          125.4              5
    10        7           79.9              2
    10       10           74.4              5
    10       11           97.0              6
    10       12          118.5              3
    10       13          118.6              4
    10       14           76.2              5
    10       15           27.1              4
    10       16           78.1              4
    10       17           66.2              5
    10       18           27.9              3
    10       20           35.9              6
    10       21           73.2              4
    10       22           42.9              6
    10       23           59.4              4
    10       24           10.6              5
    10       25          132.1              2
    10       26           41.5              4
    10       27           25.5              2
    10       28           76.7              4
    10       29           10.1              4
    10       31           38.6              4
    10       32          106.9              2
    10       33           79.6              6
    10       34          114.3              2
    10       36           73.0              6
    10       37           50.7              2
    10       38           38.3              6
    10       39          126.7              2
    10       40           53.9              1
    10       41           43.2              3
    10       43           28.4              5
    10       44           49.9              4
    10       45          105.4              2
    10       47          122.6              5
    10       48           97.1              4
    10       49           47.3              1
    10       50           12.9              3
    10       52           15.1              2
    10       53           32.4              4
    10       56           38.9              2
    10       60          114.0              3
    10       62          104.2              6
    10       64           72.3              5
    10       65          106.6              6
    10       66            8.8              5
    10       67           25.6              2
    10       68           33.0              5
    10       69          126.3              6
    10       70           59.5              4
    10       71           50.6              4
    10       72           85.3              3
    10       75          116.7              4
    10       76          124.3              3
    10       78           17.1              6
    10       79          136.4              4
    10       80           81.9              3
    10       81           87.1              2
    10       84           28.9              4
    10       86           93.1              2
    10       87           43.3              4
    10       89          128.6              1
    10       90           86.1              4
    10       92           35.2              1
    10       93           67.5              6
    10       94           37.6              1
    10       95           23.7              2
    10       96          116.7              1
    10       99           63.8              3
    10      100           36.4              3
    11        1           90.9              3
    11        2           70.2              1
    11        4          112.8              2
    11        5          136.8              4
    11        8           45.9              2
    11        9          106.0              4
    11       10           60.6              5
    11       11          100.4              5
    11       12            5.3              4
    11       13           61.1              4
    11       14          109.3              5
    11       15           87.4              4
    11       16          129.1              4
    11       20           31.6              5
    11       21           72.2              2
    11       23           74.3              5
    11       24          127.4              3
    11       25          112.8              2
    11       26          108.5              5
    11       29           82.0              4
    11       30          113.3              4
    11       31          130.0              2
    11       32           67.9              4
    11       33          107.3              4
    11       36           90.2              4
    11       37           42.2              5
    11       38           19.0              2
    11       39           17.4              2
    11       40           74.2              3
    11       41           40.9              2
    11       42           56.9              2
    11       44          127.3              2
    11       45           33.9              3
    11       46           79.6              4
    11       47          112.3              5
    11       48           83.6              5
    11       51           35.0              2
    11       52          100.8              4
    11       53           67.9              5
    11       54           95.4              4
    11       55           73.0              5
    11       56          140.2              1
    11       58           62.0              6
    11       59            5.1              1
    11       60           39.9              1
    11       62           60.5              2
    11       66           57.8              5
    11       67           91.4              3
    11       68           67.7              6
    11       69           67.7              5
    11       70           66.6              1
    11       71           16.6              1
    11       73           92.8              5
    11       74           15.5              2
    11       76          109.0              5
    11       77          108.1              5
    11       80          108.0              3
    11       82           23.5              3
    11       84           95.1              4
    11       86          104.7              2
    11       87           66.2              2
    11       88           73.5              5
    11       90           55.0              4
    11       91           69.4              4
    11       92           71.8              4
    11       93           63.2              3
    11       94           11.3              3
    11       95           48.9              3
    11       96          118.2              3
    11       97           15.7              3
    11       98            3.9              2
    11       99          109.3              1
    12        1          110.4              5
    12        2           26.3              4
    12        5           44.6              3
    12        6           84.2              5
    12        8           35.9              4
    12        9          139.8              2
    12       10           64.1              2
    12       11            5.9              2
    12       13          109.2              2
    12       14           81.2              5
    12       15           67.3              6
    12       16           71.1              2
    12       17            1.5              6
    12       18           29.1              1
    12       21           14.4              6
    12       22           23.1              2
    12       24           38.3              1
    12       26           91.1              2
    12       28           55.2              5
    12       29          115.0              2
    12       30          111.7              5
    12       31           59.1              1
    12       32          112.4              6
    12       33           73.5              4
    12       34           25.4              5
    12       36           68.2              1
    12       37           72.3              3
    12       38          134.7              3
    12       39          110.7              2
    12       40           32.5              2
    12       41           78.4              1
    12       42           64.6              1
    12       43           90.9              2
    12       44           35.2              2
    12       45           88.9              2
    12       46           74.7              5
    12       47           40.7              6
    12       48           66.8              5
    12       49           87.7              2
    12       50           20.4              4
    12       52          142.2              5
    12       53           92.6              4
    12       54           32.8              3
    12       55           14.3              2
    12       56           98.0              3
    12       58           49.0              3
    12       59           67.2              3
    12       61            8.0              5
    12       62          107.7              4
    12       63          131.4              2
    12       64           15.3              3
    12       66          134.4              2
    12       69           99.1              2
    12       70           96.7              2
    12       72          114.6              3
    12       73          140.7              4
    12       74            1.5              3
    12       77          122.5              2
    12       78           14.5              1
    12       79          124.1              5
    12       80           83.2              6
    12       81          106.7              5
    12       82           79.7              4
    12       83          139.6              3
    12       85           91.8              5
    12       86           66.6              5
    12       87           95.1              3
    12       89           97.8              6
    12       91           30.5              4
    12       92           59.8              2
    12       93           58.2              2
    12       96           23.2              5
    12       97           53.8              3
    12      100           36.9              5
    13        3            6.2              3
    13        5           80.4              3
    13        6            0.7              6
    13        8           51.7              2
    13        9          112.4              5
    13       11          131.6              5
    13       14           32.5              2
    13       15           46.4              6
    13       16           68.1              5
    13       17          129.4              1
    13       18          105.6              3
    13       19            1.6              6
    13       21            1.5              4
    13       23           38.6              5
    13       24           57.9              4
    13       25           40.1              5
    13       26           49.5              6
    13       27           44.3              3
    13       29           68.6              5
    13       30           93.3              3
    13       31           78.3              3
    13       33           89.2              4
    13       34           33.7              2
    13       36           84.5              4
    13       38           52.6              3
    13       39           67.8              4
    13       40           74.2              4
    13       41           43.3              5
    13       43           77.4              3
    13       44           59.0              5
    13       45          122.0              1
    13       46           13.0              3
    13       47          142.1              2
    13       49            7.2              5
    13       51            9.5              1
    13       52          121.9              2
    13       53          138.1              5
    13       54           42.4              2
    13       56           36.7              6
    13       60           96.9              4
    13       64          142.9              2
    13       65           49.3              3
    13       66          117.6              4
    13       67           53.3              5
    13       69          122.8              4
    13       72           25.0              3
    13       73           18.6              6
    13       75           25.2              1
    13       78           30.2              3
    13       79           48.4              6
    13       80           10.0              1
    13       81           27.5              3
    13       87           75.3              2
    13       88           60.9              4
    13       89           54.4              3
    13       90           32.1              6
    13       91          131.2              3
    13       92           79.5              4
    13       93           99.7              6
    13       94           33.7              2
    13       95           38.3              3
    13       97          120.0              5
    13       98          114.8              6
    13       99           96.3              4
    13      100          127.3              6
    14        1           95.3              3
    14        3          132.0              6
    14        4           97.5              2
    14        5           88.1              4
    14        7           52.9              3
    14        8          115.3              4
    14       13           30.3              1
    14       14          142.9              6
    14       15           79.5              4
    14       17          127.8              6
    14       18          110.6              6
    14       19           82.1              4
    14       20           11.6              3
    14       21           27.2              3
    14       22           29.9              1
    14       23           27.3              2
    14       25          103.0              5
    14       26           34.4              2
    14       27          141.7              2
    14       28           96.2              2
    14       30          137.6              3
    14       31          105.9              3
    14       33           70.2              6
    14       34          119.3              5
    14       36          142.0              3
    14       37          120.1              2
    14       38           25.2              4
    14       39            4.8              3
    14       41          101.2              3
    14       42           96.6              6
    14       43           98.6              2
    14       44           69.5              2
    14       45           48.8              5
