
Code  19
Dimension   Fixed Cost    Capacity  
   100            100         10   
     3       25           52.8              5
     3       26           67.2              5
     3       27          101.9              3
     3       28           69.7              5
     3       29           35.0              2
     3       31           66.0              4
     3       32          139.0              5
     3       33          111.8              1
     3       34          139.1              1
     3       35            2.2              2
     3       36           12.5              2
     3       38            0.1              3
     3       39           41.5              1
     3       40          101.7              3
     3       41          133.6              3
     3       42            1.3              1
     3       43            9.7              3
     3       45           99.5              4
     3       48           61.9              3
     3       49           88.6              5
     3       51           20.3              6
     3       52           90.9              2
     3       53           96.4              4
     3       54           13.8              2
     3       55           55.8              2
     3       57          142.6              1
     3       58           65.2              5
     3       59          128.9              4
     3       61           73.8              5
     3       62           84.7              3
     3       63          106.2              4
     3       65          139.6              4
     3       67           83.7              2
     3       70          101.8              2
     3       71           86.9              4
     3       72            6.6              6
     3       74           41.9              6
     3       75           19.5              2
     3       76           12.9              4
     3       78            5.3              5
     3       79          132.5              3
     3       80            5.6              5
     3       81           91.1              1
     3       83          133.1              1
     3       84          112.1              5
     3       85           61.0              4
     3       86          109.2              3
     3       87          142.9              5
     3       88           22.5              2
     3       89          142.8              6
     3       90          117.4              1
     3       95          114.5              2
     3       97           87.4              6
     3       98           12.3              5
     3      100           58.0              4
     4        1           37.6              4
     4        2           88.3              2
     4        3          139.5              6
     4        4            3.6              6
     4        5           79.1              2
     4        6          124.6              6
     4        7           17.3              1
     4        8            8.5              5
     4        9           85.4              1
     4       10           57.7              5
     4       11            8.5              1
     4       12          106.1              3
     4       13          132.3              4
     4       14           56.3              4
     4       15            1.6              3
     4       17          107.8              3
     4       20          102.3              2
     4       21           43.2              3
     4       22           97.1              5
     4       23          139.9              6
     4       24           27.3              2
     4       25           30.6              1
     4       26          116.9              4
     4       27           81.0              5
     4       28          138.9              5
     4       30           19.9              1
     4       31           58.3              4
     4       33           34.4              2
     4       34           94.6              3
     4       36           28.6              2
     4       37          136.6              5
     4       38          119.5              4
     4       39           34.5              4
     4       40           97.7              5
     4       41           89.3              2
     4       42            4.6              5
     4       44           64.7              2
     4       47          106.6              6
     4       48           30.9              1
     4       49           91.9              4
     4       51           51.3              3
     4       52          126.9              1
     4       54           75.2              5
     4       56          131.1              2
     4       57           28.4              4
     4       58          116.8              1
     4       59           65.6              3
     4       60          106.4              1
     4       61           72.7              2
     4       62           27.9              1
     4       63          115.6              5
     4       64          135.0              4
     4       65           85.1              5
     4       66           37.1              5
     4       67          101.7              3
     4       68           41.1              5
     4       69          134.1              1
     4       70           13.5              5
     4       71           25.5              3
     4       73           17.1              3
     4       74          104.8              3
     4       77          135.3              4
     4       78           31.2              6
     4       79          117.4              3
     4       81           96.1              5
     4       87           56.3              6
     4       89          141.2              1
     4       92           85.8              1
     4       93            2.4              4
     4       94           42.2              4
     4       95           93.3              4
     4       96           90.1              3
     4       97           32.0              4
     4      100           92.7              4
     5        1          138.4              6
     5        3           15.0              6
     5        5           25.6              4
     5        6          103.5              5
     5        7           42.6              3
     5       13           19.9              3
     5       14           23.2              4
     5       15           79.7              2
     5       16           45.2              5
     5       17          116.3              1
     5       18            7.5              1
     5       19           51.4              2
     5       20          111.3              4
     5       21           70.4              6
     5       22           67.5              5
     5       23          140.3              5
     5       25           72.2              3
     5       26           50.5              4
     5       27           58.4              4
     5       28          120.8              5
     5       29           14.5              5
     5       30          136.9              2
     5       31           96.5              1
     5       32           70.7              1
     5       33           93.5              3
     5       34          124.3              3
     5       35           69.6              2
     5       36           73.0              5
     5       37           90.1              4
     5       38          139.4              4
     5       39           32.9              2
     5       41           18.2              5
     5       44            6.6              3
     5       45          118.9              2
     5       46          132.4              4
     5       47           70.1              2
     5       49           80.3              1
     5       51           67.4              1
     5       52          122.2              6
     5       53           64.9              3
     5       57           23.5              2
     5       58          135.6              3
     5       60           83.0              5
     5       61          130.5              3
     5       66          121.4              3
     5       67          133.2              5
     5       69           97.9              2
     5       71           17.5              5
     5       72           18.3              4
     5       74           20.1              3
     5       75           21.8              2
     5       77           60.3              1
     5       78           76.9              1
     5       81          125.7              4
     5       84            8.1              5
     5       85          118.3              3
     5       86          125.8              2
     5       87          100.6              1
     5       88           63.3              4
     5       89           61.6              5
     5       90           22.6              5
     5       91           65.5              6
     5       92           23.8              4
     5       93           48.9              1
     5       94           53.1              6
     5       95           94.9              2
     5       96           61.1              5
     5       97           73.6              4
     5       98          135.9              5
     5       99          111.4              2
     5      100           30.9              5
     6        1           29.8              6
     6        2          125.2              1
     6        5           48.9              6
     6        6          135.3              5
     6        7           53.4              1
     6        9           53.0              3
     6       11           10.6              4
     6       13          102.8              3
     6       15           68.2              5
     6       18           54.4              5
     6       19            9.1              2
     6       20          141.6              5
     6       22           80.8              2
     6       23          120.7              3
     6       24           33.6              2
     6       26           12.1              5
     6       28          110.5              4
     6       29           25.7              5
     6       30          135.1              4
     6       32          117.7              3
     6       33           41.9              5
     6       34           86.9              5
     6       37            1.4              3
     6       40           27.3              1
     6       42          133.7              6
     6       43           99.4              3
     6       46           12.2              2
     6       48           33.6              2
     6       50           27.0              4
     6       52           63.5              3
     6       53           54.5              4
     6       54          119.8              4
     6       55          106.4              4
     6       56           47.5              5
     6       57           10.3              3
     6       60           30.8              5
     6       61           72.8              5
     6       62           86.9              6
     6       63          140.4              3
     6       64           61.3              5
     6       66           50.4              6
     6       68          134.9              2
     6       72           34.0              3
     6       73          123.7              3
     6       74           83.9              6
     6       75           29.2              2
     6       76           73.4              4
     6       78          128.2              6
     6       79           38.2              6
     6       81           12.9              5
     6       84           95.3              3
     6       86          120.9              3
     6       87           71.8              2
     6       91           92.1              4
     6       93          137.4              5
     6       94          119.8              5
     6       95           71.7              1
     6       98           81.2              4
     6      100           41.6              2
     7        1          125.5              4
     7        2          123.1              3
     7        3           21.7              6
     7        4          110.3              6
     7        5           53.2              1
     7        6          125.3              5
     7        7           54.4              2
     7        8          105.4              5
     7        9            6.1              5
     7       10          142.2              5
     7       12           94.0              5
     7       13            7.2              4
     7       14           93.0              2
     7       15          143.0              5
     7       16           72.9              2
     7       17           42.3              5
     7       18           98.0              3
     7       19           20.3              2
     7       20           85.7              4
     7       21           21.4              4
     7       22          100.9              4
     7       25           77.0              4
     7       26          117.0              3
     7       27           78.1              3
     7       28           29.9              3
     7       29          122.3              4
     7       30          100.6              5
     7       31          140.4              6
     7       32           70.5              1
     7       33          114.9              6
     7       34           63.8              1
     7       35           23.5              3
     7       37           92.5              3
     7       38           88.0              1
     7       40           76.9              4
     7       42           61.0              2
     7       43           22.0              6
     7       44            3.0              2
     7       46           82.9              2
     7       48           82.6              6
     7       50           12.1              5
     7       51           56.5              3
     7       53          138.9              5
     7       54          136.1              4
     7       55          109.1              3
     7       57          110.7              3
     7       59          130.9              2
     7       61           90.1              1
     7       63           27.4              3
     7       64           74.1              3
     7       65           26.1              5
     7       66          140.4              4
     7       67          126.0              2
     7       68           60.1              4
     7       70          115.5              4
     7       71           45.0              6
     7       72           62.1              5
     7       74          119.1              2
     7       76          133.6              5
     7       77          136.8              3
     7       78           17.0              2
     7       80          121.2              5
     7       82           96.2              3
     7       83           11.7              4
     7       85           63.4              2
     7       87           88.3              3
     7       91           19.4              2
     7       93           97.7              3
     7       94          117.6              2
     7       95          118.8              6
     7       96           13.8              5
     7       98            7.6              4
     7       99           90.3              2
     7      100           22.8              6
     8        1           58.7              3
     8        3            5.6              2
     8        4           74.5              4
     8        6          127.9              6
     8        7           43.0              6
     8        8           28.5              6
     8        9           20.9              1
     8       10            0.0              4
     8       12           24.0              1
     8       13          114.2              6
     8       14          114.0              4
     8       15          107.6              2
     8       17           83.3              3
     8       18           72.9              2
     8       19          108.3              4
     8       20           73.6              2
     8       21           69.1              3
     8       25          128.8              5
     8       27           38.1              4
     8       28          117.7              1
     8       29           64.8              2
     8       30           81.7              4
     8       31           82.0              2
     8       33          106.0              3
     8       34          120.4              1
     8       35          136.7              4
     8       36          114.0              2
     8       38          117.2              3
     8       39           15.6              5
     8       40          111.6              2
     8       41           21.0              5
     8       42           58.3              3
     8       43           65.9              3
     8       44          134.2              6
     8       45          126.3              3
     8       46           84.6              5
     8       47           25.8              3
     8       49           37.5              3
     8       51          131.9              3
     8       53           60.0              3
     8       54           80.9              5
     8       55           83.6              2
     8       57          136.2              5
     8       58          139.8              3
     8       59           66.2              2
     8       61           10.3              2
     8       63           41.1              5
     8       65           72.3              2
     8       66           59.3              3
     8       67           96.3              1
     8       69          126.4              2
     8       70           24.0              6
     8       71           45.8              2
     8       72          104.1              3
     8       73            3.9              1
     8       74           88.5              4
     8       75          132.0              4
     8       76           27.6              5
     8       77          119.3              4
     8       78           69.2              4
     8       79           23.9              2
     8       82           57.0              1
     8       85           46.7              5
     8       86           29.0              1
     8       87           31.5              4
     8       88          128.1              2
     8       90          134.0              2
     8       92           65.4              5
     8       93          133.9              5
     8       95           93.1              4
     8       96          113.3              1
     8       97          106.5              5
     8       98          130.2              4
     8      100           20.1              3
     9        1          126.7              5
     9        2          135.0              6
     9        3          126.5              3
     9        4           85.3              4
     9        5          141.1              1
     9        8           54.7              5
     9        9           91.4              5
     9       10          133.3              5
     9       11           15.7              2
     9       12          110.0              3
     9       15          140.0              3
     9       16           47.0              5
     9       18           91.1              5
     9       19          127.8              6
     9       21           53.4              3
     9       23           77.0              4
     9       25           69.7              3
     9       26           57.9              2
     9       27           56.5              6
     9       28          124.3              3
     9       30           95.2              1
     9       31           45.6              6
     9       32           99.8              3
     9       33           42.3              2
     9       34           87.5              4
     9       36           77.5              4
     9       37           37.2              5
     9       40          112.0              2
     9       41           97.7              5
     9       42           31.4              4
     9       43          131.1              1
     9       45           48.7              1
     9       49           25.7              4
     9       50           30.5              2
     9       52           39.4              3
     9       54          137.3              4
     9       55           88.8              6
     9       57           30.8              2
     9       60          110.9              1
     9       61          120.7              5
     9       62           15.2              1
     9       63           49.2              4
     9       64          106.0              6
     9       67           83.9              4
     9       68           25.3              5
     9       70           12.7              2
     9       71          126.0              4
     9       73           80.1              3
     9       74           41.3              6
     9       76           50.5              5
     9       77          132.8              1
     9       78           38.7              4
     9       80           49.6              5
     9       81           99.8              2
     9       84          114.8              3
     9       85          103.7              4
     9       87           19.0              3
     9       88           10.3              5
     9       89           88.6              1
     9       90           44.6              2
     9       91           80.1              2
     9       92           96.4              4
     9       93           98.5              3
     9       95           81.3              3
     9       96          127.7              3
     9       97           96.0              3
    10        1           27.8              5
    10        2           12.9              1
    10        3          116.0              4
    10        5           82.0              1
    10        7           36.3              1
    10        9           30.5              3
    10       10            2.7              4
    10       11          138.7              4
    10       12           53.5              3
    10       13          101.4              4
    10       14            8.7              5
    10       15           74.5              2
    10       18           39.5              4
    10       19           57.4              1
    10       21          129.9              6
    10       23           80.2              5
    10       24          101.9              2
    10       25          103.4              5
    10       26          112.0              6
    10       27          136.9              2
    10       28          122.1              3
    10       29           38.3              3
    10       30           60.6              4
    10       31          103.3              5
    10       32            5.5              3
    10       34           18.9              4
    10       35          120.0              3
    10       36            0.2              3
    10       37           38.3              4
    10       39           42.1              5
    10       40            9.6              3
    10       43            9.5              1
    10       44          118.2              3
    10       45           50.8              3
    10       46            4.2              5
    10       47           41.1              4
    10       48          121.4              3
    10       49           70.0              2
    10       50           24.2              3
    10       52           64.9              1
    10       54          132.0              6
    10       55           83.4              5
    10       57          129.8              4
    10       58           72.5              5
    10       59           96.4              3
    10       60           40.5              4
    10       61           29.5              3
    10       62           50.7              2
    10       63           44.1              1
    10       64            1.2              3
    10       65          111.6              5
    10       67            2.8              1
    10       68           51.7              1
    10       70           96.0              1
    10       71           23.7              3
    10       72           97.3              3
    10       73           75.0              3
    10       75          140.0              2
    10       76           17.4              4
    10       77           56.1              6
    10       78          107.1              6
    10       79           97.4              4
    10       80           18.0              4
    10       81          137.0              2
    10       82           84.3              6
    10       83          139.0              5
    10       85           85.0              2
    10       88           89.7              4
    10       89           90.8              4
    10       90           29.8              6
    10       91          131.5              6
    10       92          131.3              4
    10       94           32.2              1
    10       95           78.2              5
    10       96           25.0              2
    10       97           28.1              3
    10       99           61.5              2
    10      100          116.7              3
    11        2           23.8              4
    11        3           33.9              1
    11        4           43.5              4
    11        5           48.9              5
    11        6            9.1              3
    11        7           51.1              4
    11        8           82.7              3
    11        9           72.9              3
    11       10          129.8              3
    11       11           16.3              1
    11       15           40.2              4
    11       16            7.6              1
    11       17           27.7              2
    11       18          126.4              3
    11       20           77.6              5
    11       22          104.8              3
    11       24           18.9              2
    11       25            5.7              5
    11       27          134.3              4
    11       28           21.5              2
    11       30           61.4              2
    11       31          132.2              5
    11       33           26.0              3
    11       34           94.0              2
    11       35           51.3              4
    11       36           56.3              2
    11       38           27.6              4
    11       40           57.3              4
    11       42          134.6              3
    11       43           22.5              1
    11       44           22.5              2
    11       45           71.4              4
    11       46            6.0              6
    11       47           65.2              2
    11       48           56.4              2
    11       51           29.4              2
    11       52           84.8              6
    11       53          116.5              4
    11       58          128.9              5
    11       59           54.4              4
    11       61          137.3              4
    11       63           94.5              2
    11       66          111.2              3
    11       67           37.3              2
    11       68           58.0              3
    11       70           93.8              2
    11       72            9.7              5
    11       73           34.6              2
    11       74           55.4              2
    11       75           32.6              4
    11       76          110.6              3
    11       77           68.9              4
    11       78           94.3              4
    11       79           29.1              6
    11       80           82.6              4
    11       82          142.1              5
    11       84          111.5              2
    11       85           14.4              4
    11       86           46.3              5
    11       89          110.2              5
    11       90            2.3              5
    11       91           74.7              4
    11       93          130.4              1
    11       94          128.7              2
    11       95            3.3              5
    11       96          108.3              3
    11       97            0.8              1
    11       99          127.3              5
    11      100           49.5              4
    12        2           88.6              4
    12        3           95.7              5
    12        5           66.6              3
    12        6           79.1              3
    12        7          118.4              4
    12        8           85.8              2
    12        9            5.2              2
    12       10           71.1              5
    12       11           28.4              5
    12       12          134.6              1
    12       13          140.8              2
    12       14           68.1              3
    12       16           61.4              2
    12       17          131.3              2
    12       18          140.6              1
    12       20           27.7              5
    12       21          104.1              2
    12       23          112.2              5
    12       24          139.7              4
    12       25          108.8              4
    12       26          128.8              3
    12       27           60.7              3
    12       28           74.5              3
    12       31           43.2              4
    12       32          113.2              5
    12       34          112.8              6
    12       35           72.0              2
    12       37           86.6              4
    12       39          134.8              5
    12       41           26.8              4
    12       42          100.7              1
    12       44           86.0              4
    12       45           78.4              5
    12       47           55.3              2
    12       48           48.6              6
    12       50           81.0              2
    12       51           92.9              6
    12       53           61.4              4
    12       54           67.7              6
    12       55           88.1              6
    12       56           57.0              5
    12       58          107.6              5
    12       60            6.9              6
    12       61           14.8              5
    12       62          111.5              6
    12       63           98.9              2
    12       64          118.0              5
    12       67          103.7              3
    12       68           98.6              5
    12       70           61.8              6
    12       71           80.3              3
    12       72           91.0              6
    12       73          106.1              5
    12       76          104.4              5
    12       77            7.6              5
    12       79           17.2              2
    12       81           58.8              4
    12       82           82.5              3
    12       83           81.2              1
    12       84           28.4              2
    12       86           26.1              3
    12       87           68.0              2
    12       89            7.9              3
    12       90           94.6              5
    12       91          103.7              4
    12       94           56.4              2
    12       96           53.0              4
    12       98           16.3              3
    12       99           33.4              4
    12      100           11.4              4
    13        1           80.3              1
    13        2          105.6              5
    13        3          137.9              5
    13        4            2.8              3
    13        6           65.7              5
    13        8           31.0              1
    13        9          117.6              5
    13       10          131.6              2
    13       11           81.2              5
    13       12           19.8              4
    13       13           21.1              6
    13       14            9.5              5
    13       15           60.7              3
    13       16           69.6              4
    13       17          119.8              6
    13       18          123.7              2
    13       19          115.2              6
    13       20           45.8              3
    13       21           60.8              3
    13       23          132.1              2
    13       25          131.7              6
    13       26          128.6              3
    13       28           95.5              6
    13       30          103.0              2
    13       31          118.4              4
    13       32           14.5              3
    13       34           23.3              3
    13       35           78.6              2
    13       37           14.5              2
    13       38          101.0              4
    13       39           13.6              1
    13       40           30.2              4
    13       41          132.3              5
    13       45           12.2              1
    13       48           42.5              3
    13       49          102.2              4
    13       50           28.1              3
    13       51           59.1              2
    13       52           89.8              4
    13       54           77.1              3
    13       56          105.2              3
    13       57           92.5              1
    13       58          141.0              3
    13       59          125.9              2
    13       60          131.6              2
    13       62          120.5              6
    13       63          142.7              2
    13       65          122.7              3
    13       70           82.8              1
    13       71           17.3              3
    13       72           96.6              2
    13       74           90.3              2
    13       75           73.4              3
    13       76            3.4              6
    13       79          117.2              2
    13       82          138.8              4
    13       84           33.7              4
    13       85           39.7              5
    13       86          142.2              6
    13       87           29.5              5
    13       88           24.1              4
    13       90           93.9              3
    13       91           73.3              3
    13       92           26.3              6
    13       93           85.9              3
    13       94          107.2              1
    13       95           83.4              5
    13       96           47.3              3
    13       99           15.4              2
    13      100           89.8              5
    14        2          141.9              4
    14        3           76.0              5
    14        4           12.0              3
    14        5            5.1              3
    14        6          100.1              6
    14        7          139.5              5
    14        8           64.6              1
    14       10           97.7              4
    14       12          130.5              5
    14       13           48.9              2
    14       14          128.4              5
    14       15           44.1              5
    14       17           47.4              5
    14       18            0.9              6
    14       19           52.3              1
    14       20           60.2              6
    14       21          112.7              4
    14       23           43.1              1
    14       24          137.8              3
    14       25           67.6              1
    14       27           81.1              3
    14       28          115.0              4
    14       30          115.0              3
    14       32           72.0              2
    14       35           46.4              6
    14       36            1.2              5
    14       37          118.2              3
    14       38           47.4              3
    14       39          102.0              3
    14       40          111.9              1
    14       41           67.6              4
